num_features,CompleteRandomForest,XGB,DenoisingGraphEncoder,DAE,RandomForest,AdaBoost,LGBM
34,0.9646258503401361,0.9537414965986393,0.9306122448979594,0.8421768707482993,0.9605442176870748,0.9387755102040816,0.9551020408163267
33,0.9640816326530613,0.9523809523809526,0.9255782312925168,0.8306122448979592,0.9553061224489795,0.9387755102040816,0.9496598639455783
32,0.958639455782313,0.945578231292517,0.9322448979591836,0.8278911564625849,0.9440816326530612,0.9312925170068027,0.9459863945578231
31,0.959455782312925,0.9493877551020409,0.9383673469387755,0.8288435374149661,0.9453741496598639,0.9345578231292517,0.9440816326530612
30,0.9502040816326529,0.9497959183673469,0.9458503401360545,0.8263945578231293,0.9351020408163265,0.9338775510204081,0.939455782312925
29,0.9463945578231293,0.9517006802721089,0.9428571428571428,0.8175510204081633,0.9359183673469387,0.9308843537414966,0.9390476190476191
28,0.935986394557823,0.9503401360544219,0.9428571428571428,0.8161904761904761,0.9348299319727891,0.918231292517007,0.9327891156462584
27,0.9393197278911565,0.9416326530612246,0.9506122448979593,0.8081632653061226,0.9250340136054422,0.9152380952380952,0.9340136054421768
26,0.9277551020408163,0.9413605442176871,0.947891156462585,0.8182312925170068,0.9148299319727891,0.9253061224489796,0.9197278911564626
25,0.9308843537414964,0.940952380952381,0.9493877551020408,0.8047619047619048,0.9179591836734694,0.8953741496598641,0.9348299319727893
24,0.9226530612244896,0.9333333333333332,0.9493877551020409,0.7931972789115647,0.9080272108843538,0.9092517006802723,0.9191836734693878
23,0.9284353741496598,0.9338775510204081,0.9593197278911564,0.8281632653061225,0.915374149659864,0.9002721088435374,0.9231292517006802
22,0.9179591836734693,0.9163265306122449,0.9493877551020408,0.8038095238095238,0.9126530612244897,0.8982312925170067,0.9141496598639456
21,0.921768707482993,0.9182312925170069,0.948979591836735,0.8107482993197278,0.9026530612244897,0.8983673469387755,0.9145578231292518
20,0.9114285714285714,0.9293877551020409,0.9586394557823128,0.8021768707482992,0.9055782312925171,0.8806802721088436,0.9019047619047619
19,0.9142857142857143,0.9089795918367347,0.9529251700680271,0.8197278911564625,0.9145578231292516,0.8895238095238096,0.8858503401360543
18,0.9127891156462585,0.8927891156462584,0.9487074829931974,0.7745578231292517,0.8937414965986396,0.8926530612244898,0.880952380952381
17,0.9026530612244897,0.8946938775510205,0.9609523809523809,0.7945578231292517,0.8986394557823131,0.8946938775510205,0.8730612244897958
16,0.8945578231292517,0.8791836734693877,0.9565986394557824,0.7574149659863946,0.8895918367346939,0.8772789115646258,0.89156462585034
15,0.9101360544217687,0.8689795918367347,0.9416326530612246,0.7328571428571429,0.8838775510204082,0.9032653061224488,0.8765986394557823
14,0.9018367346938776,0.8708163265306123,0.9545578231292516,0.7848979591836734,0.9000680272108843,0.8668027210884354,0.8877551020408163
13,0.894829931972789,0.8702040816326531,0.9406802721088436,0.7629931972789116,0.8810204081632653,0.8495238095238097,0.8685714285714285
12,0.8795918367346939,0.8443537414965986,0.9442176870748298,0.747891156462585,0.877687074829932,0.8091156462585033,0.8510204081632653
11,0.8833333333333334,0.8310204081632653,0.9443537414965986,0.7285714285714285,0.8589795918367347,0.8287755102040816,0.8224489795918368
10,0.8754421768707484,0.8374829931972789,0.9423129251700681,0.6619047619047619,0.8372108843537415,0.8020408163265305,0.8225850340136056
9,0.8679591836734695,0.8538775510204083,0.937687074829932,0.6895238095238095,0.8325170068027212,0.8242857142857144,0.8168707482993197
8,0.872312925170068,0.8240816326530611,0.9289795918367346,0.6673469387755102,0.8444217687074829,0.7848979591836736,0.8265986394557823
7,0.8402721088435374,0.7885714285714285,0.9165986394557823,0.6908843537414967,0.8429251700680271,0.7777551020408163,0.7895918367346939
6,0.8093877551020408,0.7554421768707483,0.9027210884353742,0.7082993197278912,0.8123809523809523,0.7440136054421769,0.7727210884353741
5,0.797891156462585,0.7617687074829933,0.9085714285714286,0.5982312925170067,0.801156462585034,0.7427210884353742,0.7925850340136056
4,0.7604761904761904,0.692517006802721,0.866938775510204,0.6300680272108844,0.7886394557823129,0.6677551020408163,0.7516326530612245
3,0.7780272108843537,0.70578231292517,0.8565306122448979,0.6139455782312926,0.7771428571428571,0.6532653061224489,0.7021088435374149
2,0.7240816326530612,0.627482993197279,0.8514285714285714,0.5642176870748299,0.707891156462585,0.6387755102040817,0.6522448979591837
1,0.6448979591836734,0.562857142857143,0.8354421768707482,0.5275510204081633,0.6617687074829933,0.5755102040816327,0.6123129251700681
