num_features,MeanGradientBoostingClassifier,GAT,GCN,DenoisingGraphEncoder,CompleteRandomForest,CompleteGradientBoostingClassifier,XGB,RandomForest,AdaBoost,LGBM
33,0.9014084507042254,0.8873239436619718,0.8169014084507042,0.7183098591549297,0.9295774647887324,0.9154929577464788,0.9295774647887324,0.9014084507042254,0.8732394366197183,0.9154929577464788
32,0.8985915492957748,0.8845070422535211,0.823943661971831,0.7352112676056338,0.9267605633802816,0.9140845070422534,0.9183098591549295,0.9014084507042254,0.8746478873239436,0.9070422535211268
31,0.8971830985915494,0.8915492957746478,0.8183098591549296,0.7183098591549296,0.9211267605633802,0.9028169014084506,0.9112676056338026,0.8943661971830987,0.8676056338028169,0.9070422535211268
30,0.876056338028169,0.8929577464788732,0.8169014084507042,0.7380281690140844,0.919718309859155,0.8816901408450704,0.8859154929577464,0.891549295774648,0.8704225352112676,0.9056338028169014
29,0.876056338028169,0.8788732394366197,0.8267605633802818,0.7380281690140844,0.9140845070422534,0.9,0.8859154929577464,0.8830985915492958,0.8746478873239436,0.9225352112676056
28,0.8535211267605634,0.8859154929577464,0.815492957746479,0.7478873239436619,0.9140845070422534,0.8873239436619718,0.876056338028169,0.8774647887323944,0.8690140845070422,0.908450704225352
27,0.8352112676056338,0.8929577464788732,0.823943661971831,0.7408450704225353,0.8901408450704225,0.8732394366197183,0.895774647887324,0.8774647887323944,0.8633802816901408,0.8957746478873239
26,0.8633802816901408,0.8732394366197183,0.8267605633802818,0.7845070422535212,0.9,0.836619718309859,0.8422535211267606,0.8619718309859155,0.8605633802816902,0.8999999999999998
25,0.8253521126760563,0.880281690140845,0.815492957746479,0.7563380281690142,0.8845070422535211,0.8309859154929576,0.8605633802816902,0.867605633802817,0.8732394366197183,0.895774647887324
24,0.8464788732394366,0.8830985915492958,0.8154929577464788,0.7802816901408451,0.9056338028169014,0.8295774647887324,0.8098591549295774,0.8577464788732394,0.8267605633802816,0.8774647887323942
23,0.8014084507042254,0.8816901408450704,0.8084507042253521,0.7633802816901408,0.8859154929577466,0.8732394366197184,0.8338028169014085,0.8661971830985914,0.8380281690140846,0.871830985915493
22,0.8211267605633802,0.8788732394366197,0.828169014084507,0.7704225352112676,0.8647887323943662,0.7887323943661972,0.7422535211267606,0.8464788732394366,0.8507042253521128,0.8535211267605634
21,0.852112676056338,0.8732394366197183,0.8169014084507042,0.7929577464788733,0.8380281690140844,0.8408450704225352,0.7605633802816902,0.847887323943662,0.8577464788732394,0.8436619718309858
20,0.7591549295774648,0.8718309859154928,0.8183098591549296,0.8042253521126762,0.852112676056338,0.8028169014084506,0.7478873239436619,0.8352112676056338,0.86056338028169,0.8647887323943662
19,0.7901408450704226,0.8464788732394366,0.8140845070422535,0.8267605633802816,0.8492957746478872,0.7943661971830986,0.7140845070422536,0.8535211267605634,0.7971830985915493,0.876056338028169
18,0.7661971830985916,0.8605633802816902,0.8126760563380282,0.7971830985915493,0.8394366197183099,0.7901408450704226,0.7098591549295775,0.8,0.8394366197183099,0.8267605633802818
17,0.7901408450704225,0.8436619718309858,0.819718309859155,0.7732394366197183,0.819718309859155,0.7450704225352112,0.771830985915493,0.8126760563380282,0.819718309859155,0.8014084507042254
16,0.7366197183098591,0.8577464788732394,0.8169014084507042,0.7943661971830986,0.808450704225352,0.8,0.7605633802816902,0.7605633802816902,0.8112676056338028,0.8070422535211268
15,0.7647887323943661,0.8394366197183099,0.8098591549295776,0.7873239436619718,0.8028169014084507,0.7577464788732394,0.7422535211267605,0.8014084507042254,0.7845070422535212,0.7887323943661972
14,0.7281690140845071,0.852112676056338,0.8295774647887324,0.8267605633802816,0.7464788732394365,0.7169014084507043,0.776056338028169,0.7690140845070423,0.7253521126760563,0.7704225352112676
13,0.7309859154929578,0.8605633802816902,0.8126760563380282,0.8,0.776056338028169,0.7549295774647888,0.6732394366197184,0.7535211267605634,0.7901408450704225,0.7605633802816902
12,0.7704225352112676,0.8464788732394366,0.819718309859155,0.7901408450704225,0.7408450704225353,0.7,0.7084507042253522,0.7619718309859156,0.7830985915492957,0.7436619718309859
11,0.6985915492957746,0.852112676056338,0.8295774647887324,0.8056338028169014,0.7295774647887325,0.7098591549295774,0.6859154929577465,0.7690140845070423,0.771830985915493,0.6859154929577465
10,0.6873239436619718,0.819718309859155,0.8267605633802816,0.8112676056338028,0.7436619718309859,0.7126760563380281,0.6619718309859154,0.7253521126760563,0.7633802816901409,0.7295774647887324
9,0.7014084507042253,0.7901408450704226,0.8056338028169014,0.7915492957746479,0.7352112676056339,0.6661971830985915,0.6098591549295775,0.6957746478873239,0.7676056338028169,0.691549295774648
8,0.6901408450704225,0.771830985915493,0.8140845070422535,0.7929577464788732,0.6873239436619718,0.6690140845070423,0.6070422535211268,0.6732394366197184,0.6873239436619719,0.671830985915493
7,0.643661971830986,0.7676056338028169,0.7971830985915493,0.8197183098591548,0.6619718309859155,0.7084507042253521,0.6577464788732394,0.6605633802816901,0.719718309859155,0.6873239436619719
