num_features,NeuralNetwork,TeacherStudents,DAE,RandomForest,AdaBoost,LGBM,XGB,LogisticRegression
65,0.984375,0.96875,0.9453125,0.9453125,0.9609375,0.96875,0.9609375,0.96875
64,0.971875,0.9625,0.946875,0.93359375,0.90703125,0.965625,0.95859375,0.95234375
63,0.9703125,0.95,0.946875,0.9390625,0.90546875,0.965625,0.953125,0.96171875
62,0.96171875,0.9484375,0.94140625,0.92890625,0.9046875,0.9421875,0.95859375,0.94296875
61,0.9265625,0.94296875,0.9453125,0.93203125,0.953125,0.9421875,0.94296875,0.95234375
60,0.95234375,0.92734375,0.94765625,0.940625,0.85078125,0.92265625,0.93046875,0.9390625
59,0.8984375,0.91484375,0.9421875,0.93203125,0.94296875,0.94765625,0.9296875,0.9421875
58,0.90625,0.915625,0.95078125,0.921875,0.93046875,0.94765625,0.94296875,0.9375
57,0.91015625,0.90859375,0.946875,0.9234375,0.70859375,0.9453125,0.921875,0.9140625
56,0.91875,0.90078125,0.94140625,0.9140625,0.8828125,0.921875,0.91015625,0.93203125
55,0.91328125,0.925,0.940625,0.91484375,0.92109375,0.940625,0.90546875,0.90703125
54,0.925,0.90625,0.94140625,0.91953125,0.93046875,0.93359375,0.8984375,0.934375
53,0.91796875,0.884375,0.9390625,0.9296875,0.8765625,0.92734375,0.896875,0.89609375
52,0.90859375,0.9015625,0.94296875,0.9078125,0.85,0.9296875,0.91796875,0.93203125
51,0.9046875,0.88828125,0.93828125,0.9,0.8234375,0.9125,0.89296875,0.9078125
50,0.8890625,0.88125,0.9421875,0.9203125,0.83125,0.91640625,0.90234375,0.89921875
49,0.88203125,0.8703125,0.9421875,0.9140625,0.8703125,0.890625,0.9078125,0.88984375
48,0.85703125,0.89765625,0.9375,0.9125,0.82890625,0.91484375,0.8671875,0.903125
47,0.82578125,0.89765625,0.93671875,0.88984375,0.84609375,0.865625,0.84140625,0.89296875
46,0.85234375,0.88515625,0.93671875,0.8828125,0.8234375,0.88359375,0.88984375,0.85
45,0.8234375,0.871875,0.9328125,0.90703125,0.71484375,0.8765625,0.88203125,0.85703125
44,0.86875,0.85625,0.93203125,0.89609375,0.6203125,0.89921875,0.853125,0.89296875
43,0.82265625,0.878125,0.9359375,0.90546875,0.7703125,0.89765625,0.8796875,0.8703125
42,0.8375,0.8484375,0.921875,0.88046875,0.71640625,0.78046875,0.82265625,0.859375
41,0.77890625,0.86875,0.92578125,0.8953125,0.70390625,0.890625,0.8265625,0.84921875
40,0.7875,0.8671875,0.92734375,0.896875,0.65078125,0.8953125,0.8875,0.8421875
39,0.84375,0.853125,0.92734375,0.85390625,0.80859375,0.8765625,0.865625,0.8390625
38,0.81953125,0.86953125,0.92265625,0.90078125,0.8078125,0.8546875,0.81328125,0.86796875
37,0.81875,0.83359375,0.9234375,0.86328125,0.77890625,0.82421875,0.8046875,0.859375
36,0.76640625,0.821875,0.9234375,0.89140625,0.65703125,0.7984375,0.82109375,0.8625
35,0.7390625,0.83125,0.91484375,0.8484375,0.63671875,0.89921875,0.82578125,0.8
34,0.81015625,0.84921875,0.9015625,0.8765625,0.61484375,0.7703125,0.8390625,0.83203125
33,0.7484375,0.8265625,0.91875,0.86171875,0.82734375,0.84296875,0.76484375,0.83515625
32,0.83046875,0.86953125,0.91875,0.8765625,0.64296875,0.77421875,0.7984375,0.82421875
31,0.7671875,0.8171875,0.91953125,0.85234375,0.60625,0.77109375,0.7515625,0.821875
30,0.7078125,0.81640625,0.92734375,0.84453125,0.58828125,0.79296875,0.79140625,0.80078125
29,0.7703125,0.790625,0.91953125,0.86328125,0.5890625,0.8140625,0.79921875,0.85078125
28,0.71796875,0.83515625,0.8953125,0.81875,0.59609375,0.78203125,0.7390625,0.76953125
27,0.73984375,0.76875,0.8875,0.86796875,0.63046875,0.7421875,0.75859375,0.78828125
26,0.725,0.73125,0.89921875,0.81484375,0.675,0.79453125,0.7609375,0.8171875
25,0.7546875,0.7890625,0.88515625,0.8375,0.55546875,0.70625,0.7453125,0.8046875
24,0.65546875,0.76015625,0.8859375,0.83203125,0.5125,0.79140625,0.75703125,0.78984375
23,0.7125,0.7421875,0.8984375,0.7734375,0.58125,0.753125,0.73203125,0.77109375
22,0.684375,0.78984375,0.90546875,0.85234375,0.57578125,0.77890625,0.765625,0.809375
21,0.696875,0.7609375,0.89453125,0.8140625,0.5703125,0.68359375,0.725,0.80390625
20,0.69140625,0.7453125,0.89765625,0.79296875,0.63125,0.6734375,0.7515625,0.71171875
19,0.675,0.73515625,0.88046875,0.790625,0.61875,0.63515625,0.6671875,0.78046875
18,0.640625,0.76796875,0.88515625,0.72734375,0.65625,0.6484375,0.7,0.7484375
17,0.68359375,0.66171875,0.8609375,0.81328125,0.540625,0.7296875,0.75546875,0.7875
16,0.6921875,0.63203125,0.8609375,0.74921875,0.60234375,0.58046875,0.67265625,0.7
15,0.67265625,0.7515625,0.8578125,0.79375,0.540625,0.659375,0.62109375,0.696875
14,0.596875,0.71640625,0.87421875,0.79296875,0.57109375,0.60859375,0.6421875,0.72421875
13,0.62890625,0.6578125,0.8484375,0.7421875,0.51953125,0.63125,0.65078125,0.6671875
12,0.65,0.603125,0.8546875,0.715625,0.5125,0.640625,0.6296875,0.72265625
11,0.546875,0.69765625,0.8140625,0.7390625,0.5390625,0.59375,0.5890625,0.73515625
10,0.69375,0.6484375,0.803125,0.76953125,0.56875,0.621875,0.65078125,0.70234375
9,0.60078125,0.57109375,0.81953125,0.61796875,0.5734375,0.584375,0.61484375,0.67421875
8,0.54765625,0.58984375,0.8359375,0.64140625,0.484375,0.58671875,0.540625,0.6671875
7,0.646875,0.59765625,0.72421875,0.66875,0.540625,0.5625,0.56875,0.66953125
6,0.51484375,0.5609375,0.7734375,0.6140625,0.5125,0.515625,0.565625,0.596875
5,0.5546875,0.52890625,0.71328125,0.71875,0.5125,0.546875,0.625,0.57578125
4,0.528125,0.5078125,0.68671875,0.66953125,0.484375,0.5671875,0.58984375,0.56328125
3,0.48203125,0.53984375,0.75,0.54609375,0.484375,0.525,0.584375,0.5703125
2,0.5953125,0.51640625,0.62421875,0.51640625,0.484375,0.54765625,0.515625,0.559375
1,0.55234375,0.484375,0.5671875,0.5359375,0.484375,0.515625,0.51484375,0.5171875
