num_features,MeanGradientBoostingClassifier,GAT,GCN,DenoisingGraphEncoder,CompleteRandomForest,CompleteGradientBoostingClassifier,XGB,RandomForest,AdaBoost,LGBM
16,0.8640000000000001,0.7,0.7009999999999998,0.7015,0.8425,0.865,0.8735000000000002,0.8474999999999999,0.8619999999999999,0.873
15,0.8219,0.69025,0.7009999999999998,0.7022999999999999,0.8209500000000001,0.8314499999999999,0.8531000000000001,0.8208499999999999,0.8316000000000001,0.858
14,0.7734,0.6797500000000001,0.7009999999999998,0.7021499999999999,0.789,0.7784,0.80915,0.7679,0.8201500000000002,0.8412499999999999
13,0.74915,0.64985,0.7009999999999998,0.70275,0.7846,0.6948500000000001,0.8237499999999999,0.7268000000000001,0.8068500000000001,0.78895
12,0.69735,0.66,0.7009999999999998,0.70285,0.7779,0.7371000000000001,0.7993499999999999,0.7559,0.6973,0.7817000000000001
11,0.6605500000000001,0.7103999999999999,0.7009999999999998,0.70225,0.7981,0.63385,0.7917,0.7605500000000001,0.7051499999999999,0.7538
10,0.5539000000000001,0.62015,0.7009999999999998,0.7025499999999999,0.7403000000000001,0.6121,0.7453,0.6861999999999999,0.6847000000000001,0.67485
9,0.7459,0.6480500000000001,0.7009999999999998,0.7024999999999999,0.66,0.65005,0.76745,0.57555,0.61625,0.5717500000000001
8,0.6106499999999999,0.6343000000000001,0.7009999999999998,0.7015499999999999,0.743,0.6006,0.7468999999999999,0.6863499999999999,0.7020500000000001,0.69475
7,0.6194,0.6352,0.7009999999999998,0.7015499999999999,0.6735,0.56965,0.7553,0.6798,0.70285,0.6813499999999999
6,0.55065,0.5989,0.7009999999999998,0.70205,0.6153000000000001,0.5923,0.7230000000000001,0.6022000000000001,0.66955,0.61805
5,0.47269999999999995,0.43565000000000004,0.7009999999999998,0.7009999999999998,0.6491499999999999,0.6193,0.7120999999999998,0.6188,0.66405,0.55705
4,0.54045,0.43115,0.7009999999999998,0.7017999999999999,0.6808000000000001,0.6271500000000001,0.6779499999999999,0.5163500000000001,0.6285499999999999,0.49985
3,0.5031,0.48045,0.7009999999999998,0.7015499999999999,0.53195,0.6487499999999999,0.7049999999999998,0.5367500000000001,0.6609999999999998,0.59095
2,0.4758,0.39125,0.7009999999999998,0.7012499999999999,0.499,0.6426499999999999,0.7060999999999998,0.48755000000000004,0.7009999999999998,0.5818999999999999
1,0.3941,0.38505,0.7009999999999998,0.70095,0.33995,0.5861999999999999,0.7009999999999998,0.34409999999999996,0.7011,0.58405
