num_features,CompleteRandomForest,XGB,DenoisingGraphEncoder,DAE,RandomForest,AdaBoost,LGBM
34,0.9786628733997155,0.9573257467994309,0.9217638691322902,0.8406827880512091,0.9729729729729731,0.9359886201991466,0.9601706970128022
33,0.977524893314367,0.9593172119487908,0.9278805120910384,0.8419630156472261,0.9733997155049787,0.9355618776671409,0.9597439544807965
32,0.9759601706970129,0.9600284495021338,0.9227596017069702,0.8392603129445234,0.9716927453769559,0.9284495021337129,0.9610241820768136
31,0.9766714082503556,0.9581792318634422,0.9160739687055477,0.8388335704125179,0.9718349928876245,0.9308677098150783,0.9633001422475109
30,0.9733997155049787,0.9601706970128022,0.9305832147937412,0.8344238975817924,0.9731152204836416,0.9283072546230443,0.9568990042674255
29,0.9739687055476528,0.9577524893314369,0.9246088193456614,0.8260312944523471,0.9677098150782362,0.9254623044096728,0.9483641536273115
28,0.9748221906116644,0.9561877667140826,0.9290184921763871,0.8327169274537697,0.9687055476529162,0.9285917496443812,0.9567567567567569
27,0.9699857752489331,0.9493598862019914,0.9337126600284495,0.8399715504978662,0.9655761024182077,0.9190611664295874,0.957610241820768
26,0.9752489331436701,0.9513513513513512,0.9320056899004268,0.8271692745376956,0.9648648648648649,0.9219061166429589,0.9520625889046942
25,0.968421052631579,0.9519203413940256,0.9458036984352773,0.8385490753911806,0.9635846372688478,0.9045519203413941,0.945234708392603
24,0.9682788051209105,0.938122332859175,0.9351351351351351,0.8271692745376956,0.9640113798008534,0.9014224751066855,0.9455192034139402
23,0.9655761024182077,0.9524893314366999,0.9379800853485065,0.8270270270270272,0.9637980085348505,0.9109530583214793,0.9492176386913231
22,0.9708392603129445,0.9347083926031294,0.9439544807965861,0.8344238975817924,0.9614509246088193,0.9149359886201992,0.9473684210526316
21,0.9624466571834993,0.9283072546230441,0.9513513513513514,0.8318634423897582,0.9573257467994309,0.9132290184921764,0.9577524893314366
20,0.9685633001422478,0.9230440967283073,0.9443812233285918,0.8176386913229019,0.9523470839260314,0.9071123755334283,0.942958748221906
19,0.9623044096728307,0.9351351351351352,0.943385490753912,0.8197724039829304,0.9560455192034139,0.8849217638691323,0.9193456614509244
18,0.9625889046941678,0.8961593172119487,0.9554765291607398,0.815647226173542,0.9576102418207683,0.8660028449502134,0.9230440967283073
17,0.9630867709815079,0.9197724039829304,0.9428165007112377,0.8112375533428164,0.9489331436699858,0.8783783783783784,0.9244665718349928
16,0.9471550497866288,0.9112375533428165,0.9465149359886201,0.8283072546230441,0.9490753911806543,0.8527738264580369,0.9226173541963016
15,0.9598862019914653,0.8937411095305834,0.9389758179231864,0.8253200568990045,0.9386913229018491,0.8877667140825036,0.9132290184921764
14,0.9599573257467995,0.934850640113798,0.9310099573257469,0.8307254623044097,0.9440967283072548,0.864153627311522,0.9119487908961595
13,0.9327169274537696,0.8911806543385492,0.9283072546230441,0.8273115220483642,0.934352773826458,0.8793029871977239,0.857325746799431
12,0.9485775248933145,0.884068278805121,0.935846372688478,0.7933143669985776,0.9332147937411097,0.8339971550497868,0.9082503556187767
11,0.9398293029871978,0.8610241820768139,0.9327169274537696,0.8089615931721195,0.9345661450924609,0.8029160739687056,0.8405405405405405
10,0.9246088193456616,0.8532005689900426,0.9206258890469418,0.7819345661450925,0.9270981507823614,0.8620199146514936,0.8726173541963016
9,0.9197724039829304,0.8648648648648649,0.9219061166429586,0.7920341394025605,0.9096728307254625,0.7858463726884779,0.8523470839260314
8,0.9253200568990042,0.7918207681365577,0.9019914651493597,0.7401137980085349,0.911379800853485,0.7967283072546231,0.7961593172119488
7,0.9142247510668563,0.7929587482219062,0.8675675675675677,0.7665007112375534,0.9091749644381224,0.708321479374111,0.7866287339971552
6,0.9034139402560456,0.7499288762446656,0.8752489331436701,0.7740398293029872,0.90049786628734,0.7047652916073969,0.7865576102418207
5,0.8536273115220483,0.7536984352773827,0.8725462304409672,0.6789473684210526,0.8762446657183499,0.7615220483641537,0.8016358463726885
4,0.8306543385490756,0.7516358463726884,0.8879089615931722,0.6509246088193457,0.8923186344238976,0.766145092460882,0.7536273115220484
3,0.8223328591749646,0.6507823613086772,0.8214082503556188,0.6857752489331437,0.8062588904694168,0.7113086770981509,0.6761024182076814
2,0.7463726884779517,0.6767425320056899,0.7553342816500711,0.6491465149359887,0.7366287339971551,0.6486486486486487,0.7027738264580371
1,0.6879800853485064,0.6326458036984353,0.733072546230441,0.5669274537695591,0.7767425320056899,0.5660739687055477,0.6038406827880513
