num_features,CompleteRandomForest,XGB,DenoisingGraphEncoder,DAE,RandomForest,AdaBoost,LGBM
60,0.9415584415584416,0.9025974025974026,0.9155844155844155,0.8051948051948052,0.9415584415584416,0.9285714285714286,0.9155844155844155
59,0.9402597402597405,0.9032467532467532,0.9097402597402597,0.8051948051948052,0.940909090909091,0.9292207792207792,0.9181818181818182
58,0.938961038961039,0.9064935064935066,0.9058441558441558,0.8045454545454545,0.9357142857142857,0.9266233766233766,0.9188311688311689
57,0.9402597402597402,0.9045454545454545,0.9142857142857143,0.8129870129870131,0.9292207792207792,0.9279220779220779,0.92012987012987
56,0.9376623376623379,0.9025974025974026,0.9051948051948052,0.8129870129870131,0.9350649350649352,0.9201298701298702,0.9175324675324674
55,0.9318181818181819,0.9032467532467534,0.9064935064935066,0.8064935064935066,0.9272727272727274,0.9246753246753248,0.9103896103896103
54,0.9383116883116882,0.9084415584415584,0.9032467532467532,0.8259740259740258,0.9292207792207792,0.9194805194805195,0.9077922077922077
53,0.9331168831168831,0.898051948051948,0.885064935064935,0.8155844155844155,0.9305194805194805,0.9272727272727271,0.9064935064935066
52,0.9370129870129871,0.8928571428571429,0.9019480519480518,0.8467532467532468,0.9136363636363635,0.862987012987013,0.9006493506493506
51,0.9311688311688311,0.9,0.8954545454545453,0.8272727272727274,0.9324675324675326,0.9110389610389609,0.9155844155844155
50,0.9292207792207794,0.9058441558441558,0.9116883116883118,0.8415584415584416,0.9181818181818182,0.909090909090909,0.8785714285714284
49,0.9357142857142857,0.903896103896104,0.898051948051948,0.8415584415584416,0.9207792207792206,0.8603896103896105,0.8792207792207792
48,0.9318181818181819,0.8967532467532469,0.8987012987012989,0.8467532467532468,0.9253246753246753,0.8766233766233766,0.9097402597402597
47,0.925974025974026,0.9123376623376623,0.8928571428571429,0.8318181818181818,0.9175324675324676,0.8720779220779221,0.8331168831168831
46,0.9071428571428571,0.885064935064935,0.8935064935064935,0.8227272727272726,0.9220779220779219,0.8305194805194805,0.8759740259740261
45,0.9233766233766232,0.8759740259740258,0.8902597402597403,0.8311688311688311,0.9181818181818182,0.8493506493506493,0.9006493506493506
44,0.9194805194805195,0.8493506493506494,0.8993506493506495,0.8370129870129871,0.9123376623376622,0.8987012987012987,0.8538961038961037
43,0.9116883116883117,0.8831168831168832,0.8961038961038961,0.8337662337662337,0.9110389610389611,0.846103896103896,0.8168831168831169
42,0.9136363636363635,0.7987012987012987,0.9064935064935064,0.8389610389610391,0.9201298701298702,0.8415584415584416,0.8759740259740261
41,0.9071428571428571,0.885064935064935,0.8876623376623376,0.8623376623376624,0.8974025974025974,0.8227272727272726,0.846103896103896
40,0.924025974025974,0.8162337662337663,0.9084415584415584,0.8474025974025974,0.9077922077922077,0.8558441558441559,0.892857142857143
39,0.9162337662337663,0.8766233766233766,0.8974025974025974,0.8428571428571427,0.8915584415584416,0.8779220779220779,0.8623376623376624
38,0.9025974025974024,0.8292207792207792,0.8688311688311687,0.8623376623376624,0.9051948051948052,0.7668831168831168,0.8227272727272729
37,0.8915584415584416,0.85,0.8792207792207792,0.8636363636363636,0.9084415584415584,0.7954545454545455,0.8175324675324676
36,0.8941558441558441,0.7714285714285715,0.8694805194805195,0.8435064935064934,0.8318181818181818,0.8103896103896103,0.85
35,0.885064935064935,0.7577922077922078,0.8837662337662338,0.8577922077922079,0.8753246753246755,0.7753246753246753,0.7961038961038962
34,0.8707792207792208,0.8155844155844155,0.8792207792207792,0.8396103896103897,0.8779220779220779,0.764935064935065,0.8363636363636365
33,0.888961038961039,0.7266233766233766,0.8720779220779221,0.8577922077922079,0.885064935064935,0.8071428571428572,0.7500000000000001
32,0.894155844155844,0.7,0.8584415584415584,0.8428571428571429,0.8616883116883116,0.751948051948052,0.698051948051948
31,0.8902597402597403,0.762987012987013,0.8636363636363636,0.8616883116883116,0.8448051948051948,0.762987012987013,0.6902597402597402
30,0.864935064935065,0.7142857142857142,0.8636363636363636,0.8564935064935065,0.8350649350649351,0.7441558441558442,0.772077922077922
