num_features,CompleteRandomForest,XGB,DenoisingGraphEncoder,DAE,RandomForest,AdaBoost,LGBM
24,0.8504027617951667,0.7830840046029921,0.7721518987341771,0.777330264672037,0.8492520138089759,0.8403337169159955,0.8178941311852703
23,0.8388089758342924,0.782825086306099,0.7594936708860759,0.7758055235903337,0.8469505178365937,0.8378883774453396,0.803078250863061
22,0.8451380897583428,0.7485040276179517,0.7724683544303798,0.7756616800920597,0.8359896432681243,0.8402186421173763,0.7982163406214038
21,0.827704257767549,0.7554372842347525,0.7551495972382047,0.750891829689298,0.8235615650172612,0.8121547756041426,0.8082278481012659
20,0.8370828538550057,0.7861766398158803,0.7441887226697352,0.7675489067894132,0.8417433831990794,0.8315880322209436,0.7880322209436132
19,0.8143555811277331,0.7277905638665132,0.7449654775604142,0.764211737629459,0.8130322209436134,0.804487917146145,0.8069907940161105
18,0.7723820483314154,0.7259781357882623,0.752819332566168,0.7693901035673187,0.8372842347525891,0.7977560414269275,0.7564729574223245
17,0.8114643268124281,0.6911104718066744,0.7455120828538551,0.7536536248561565,0.8145569620253165,0.8236910241657076,0.8132911392405063
16,0.8127013808975834,0.7132911392405064,0.7516398158803221,0.7409378596087457,0.7894994246260069,0.7833429228998849,0.7350258918296892
15,0.8076237054085155,0.6915707710011507,0.6989930955120828,0.7347813578826237,0.816915995397008,0.7695771001150747,0.7845368239355581
14,0.762313003452244,0.6687140391254315,0.7288262370540851,0.7109608745684696,0.8145425776754891,0.7711737629459149,0.771993670886076
13,0.7797756041426928,0.6948360184119677,0.7038262370540852,0.7200373993095511,0.7839614499424626,0.7716484464902187,0.7380034522439585
12,0.7901035673187573,0.6345224395857306,0.6680379746835443,0.7051352128883775,0.7527042577675489,0.7216628308400461,0.7409378596087456
11,0.742692750287687,0.6767117376294591,0.6825086306098964,0.6900747986191023,0.744476409666283,0.7329833141542001,0.600632911392405
10,0.7141254315304948,0.6407796317606443,0.6851697353279631,0.7288837744533947,0.7226841196777907,0.747439585730725,0.7372698504027617
9,0.7740650172612198,0.6676352128883773,0.6243670886075949,0.6817750287686997,0.7164269275028768,0.7467203682393555,0.7129315304948216
8,0.7591484464902186,0.6384493670886076,0.6060270425776755,0.664542577675489,0.7487197928653624,0.7262802071346375,0.7390822784810127
7,0.7206703107019562,0.6109464902186421,0.6925345224395858,0.6973388952819333,0.722180667433832,0.6249424626006904,0.6754171461449942
6,0.7588032220943612,0.5779344073647871,0.671216915995397,0.6657077100115074,0.7044447640966628,0.6828538550057537,0.6787399309551208
5,0.7030638665132335,0.5844792865362486,0.6791858457997699,0.634565592635213,0.7123561565017262,0.697626582278481,0.6500143843498274
4,0.6640678941311852,0.5667577675489067,0.5729430379746836,0.6470655926352129,0.6319907940161105,0.6752157652474108,0.5479142692750287
3,0.6493958573072497,0.5997554660529343,0.6320051783659377,0.6397295742232451,0.5963751438434983,0.5214902186421173,0.49854718066743386
2,0.5659810126582279,0.58204833141542,0.6563003452243958,0.5823216340621403,0.5598388952819333,0.5415707710011508,0.5921461449942462
1,0.5205408515535097,0.5593642117376294,0.533199079401611,0.5407077100115074,0.5086306098964327,0.5221375143843499,0.5002301495972382
