num_features,DAE_Dynamic_TYPE_LIGHTNING,DAE,NeuralNetwork,TeacherStudents,RandomForest,AdaBoost,LGBM,XGB,LogisticRegression
44,0.7746212121212122,0.9265151515151515,0.8518939393939394,0.8647727272727271,0.8407196969696968,0.7950757575757577,0.8651515151515152,0.8662878787878787,0.8272727272727274
43,0.7537878787878787,0.9356060606060608,0.8352272727272727,0.8545454545454545,0.8481060606060605,0.8310606060606063,0.8537878787878788,0.8715909090909092,0.818939393939394
42,0.7045454545454546,0.9140151515151513,0.8390151515151516,0.8738636363636363,0.81875,0.8128787878787879,0.859090909090909,0.8659090909090909,0.8321969696969695
41,0.6882575757575757,0.9295454545454545,0.8363636363636363,0.8549242424242424,0.8028409090909092,0.7996212121212121,0.8598484848484848,0.8556818181818182,0.7893939393939393
40,0.7742424242424243,0.9041666666666668,0.8399621212121213,0.8803030303030303,0.828409090909091,0.8037878787878787,0.8344696969696969,0.8553030303030302,0.8174242424242424
39,0.7268939393939394,0.9450757575757576,0.8287878787878787,0.8640151515151515,0.8234848484848485,0.7965909090909091,0.8238636363636364,0.8647727272727274,0.821969696969697
38,0.734469696969697,0.9071969696969697,0.8,0.8583333333333332,0.8240530303030302,0.7943181818181818,0.834090909090909,0.8556818181818183,0.8094696969696971
37,0.6746212121212122,0.9174242424242426,0.8344696969696969,0.8708333333333332,0.8299242424242426,0.8117424242424243,0.8428030303030305,0.8431818181818184,0.7738636363636363
36,0.7113636363636364,0.9143939393939393,0.8138257575757575,0.834090909090909,0.8210227272727273,0.8015151515151515,0.8412878787878787,0.8246212121212121,0.8098484848484849
35,0.7609848484848485,0.9068181818181819,0.7598484848484849,0.8590909090909091,0.8032196969696969,0.7761363636363636,0.8412878787878787,0.8537878787878788,0.7628787878787877
34,0.6490530303030303,0.9208333333333334,0.7746212121212122,0.8666666666666666,0.7886363636363636,0.7840909090909092,0.8162878787878789,0.8484848484848484,0.7897727272727273
33,0.6060606060606061,0.9026515151515152,0.8238636363636364,0.8507575757575758,0.796969696969697,0.7753787878787879,0.8530303030303031,0.8467803030303032,0.8215909090909091
32,0.7113636363636364,0.9003787878787879,0.8193181818181818,0.8545454545454545,0.7515151515151515,0.7664772727272727,0.8189393939393937,0.8464015151515151,0.7833333333333333
31,0.6140151515151515,0.8969696969696971,0.8071969696969697,0.859090909090909,0.7619318181818182,0.7178030303030304,0.8094696969696971,0.8390151515151516,0.8261363636363637
30,0.6526515151515151,0.906439393939394,0.7568181818181818,0.8556818181818182,0.7990530303030303,0.7823863636363637,0.8094696969696968,0.8331439393939393,0.7897727272727273
29,0.5924242424242425,0.8863636363636364,0.7456439393939395,0.8515151515151516,0.7634469696969697,0.7507575757575757,0.8219696969696969,0.8261363636363637,0.8178030303030303
28,0.5143939393939394,0.8840909090909091,0.7640151515151515,0.8458333333333332,0.7424242424242424,0.7755681818181819,0.8079545454545454,0.8240530303030302,0.7621212121212122
27,0.7083333333333334,0.8996212121212123,0.7833333333333333,0.8272727272727272,0.7543560606060606,0.7481060606060606,0.8030303030303031,0.8212121212121213,0.7825757575757575
26,0.6818181818181819,0.8992424242424242,0.7371212121212121,0.8268939393939394,0.7499999999999999,0.7570075757575758,0.7931818181818182,0.8066287878787879,0.7685606060606059
25,0.581060606060606,0.8746212121212121,0.728030303030303,0.8488636363636364,0.728030303030303,0.7445075757575758,0.8,0.7892045454545454,0.778030303030303
24,0.6458333333333334,0.8799242424242424,0.7333333333333333,0.8325757575757576,0.7159090909090908,0.7403409090909091,0.8007575757575758,0.8071969696969697,0.7621212121212121
23,0.7337121212121211,0.8738636363636363,0.7530303030303032,0.8284090909090909,0.7645833333333333,0.7479166666666667,0.8109848484848484,0.7691287878787879,0.7462121212121213
22,0.5215909090909091,0.8799242424242424,0.8125,0.8109848484848484,0.7477272727272728,0.7426136363636363,0.7931818181818182,0.8037878787878787,0.7568181818181818
21,0.6200757575757575,0.875,0.7473484848484848,0.8022727272727271,0.7187500000000001,0.762689393939394,0.7910984848484848,0.79375,0.7981060606060606
20,0.6996212121212122,0.8553030303030302,0.7556818181818181,0.8117424242424243,0.7390151515151515,0.7448863636363636,0.7922348484848485,0.8001893939393939,0.7196969696969697
19,0.5662878787878788,0.8348484848484847,0.7356060606060606,0.768560606060606,0.7174242424242425,0.6907196969696969,0.7829545454545455,0.8119318181818181,0.7409090909090909
18,0.45378787878787874,0.8541666666666666,0.728409090909091,0.8299242424242426,0.6727272727272726,0.6982954545454546,0.790340909090909,0.7630681818181818,0.7246212121212121
17,0.6399621212121213,0.8746212121212121,0.7151515151515151,0.8272727272727274,0.696969696969697,0.7382575757575759,0.7736742424242424,0.7566287878787878,0.7386363636363636
16,0.509280303030303,0.8412878787878787,0.7242424242424244,0.8041666666666668,0.7045454545454547,0.7113636363636363,0.734469696969697,0.7632575757575757,0.7193181818181819
15,0.5142045454545454,0.821969696969697,0.709469696969697,0.7875,0.7289772727272726,0.6727272727272728,0.7759469696969696,0.7464015151515151,0.7291666666666667
14,0.5354166666666667,0.8178030303030305,0.7375,0.7602272727272726,0.6454545454545453,0.6526515151515152,0.7611742424242424,0.7257575757575758,0.7219696969696969
13,0.5450757575757577,0.775378787878788,0.6821969696969699,0.8443181818181819,0.7032196969696971,0.725,0.6926136363636364,0.7225378787878788,0.6598484848484849
12,0.5863636363636363,0.7893939393939394,0.706439393939394,0.7833333333333333,0.6676136363636364,0.6706439393939394,0.7261363636363637,0.7395833333333334,0.7037878787878787
11,0.4625,0.7488636363636363,0.6147727272727272,0.7507575757575757,0.6284090909090909,0.7011363636363637,0.771780303030303,0.7263257575757576,0.6151515151515151
10,0.5443181818181818,0.7750000000000001,0.6503787878787879,0.768560606060606,0.6113636363636364,0.6596590909090909,0.7210227272727272,0.6803030303030303,0.696590909090909
9,0.5545454545454545,0.8128787878787879,0.7284090909090909,0.7549242424242424,0.5979166666666667,0.6132575757575758,0.6696969696969697,0.6734848484848485,0.6253787878787879
8,0.5912878787878788,0.7613636363636365,0.5973484848484849,0.7268939393939393,0.5767045454545455,0.6751893939393939,0.7492424242424243,0.6698863636363636,0.6681818181818182
7,0.5560606060606061,0.7613636363636364,0.5897727272727271,0.6943181818181818,0.6479166666666666,0.6732954545454546,0.6897727272727272,0.6935606060606061,0.5833333333333333
6,0.45,0.7204545454545455,0.5545454545454546,0.6795454545454546,0.6039772727272726,0.6861742424242425,0.6710227272727273,0.6499999999999999,0.6215909090909091
5,0.5115530303030302,0.7696969696969697,0.578030303030303,0.7056818181818182,0.5535984848484848,0.5602272727272728,0.6219696969696971,0.5965909090909092,0.6852272727272728
4,0.5431818181818182,0.740151515151515,0.581060606060606,0.6473484848484848,0.5367424242424242,0.6653409090909091,0.6375,0.6321969696969697,0.6446969696969698
3,0.5261363636363636,0.6609848484848485,0.5977272727272728,0.6303030303030303,0.5276515151515151,0.5926136363636363,0.6445075757575757,0.5967803030303029,0.6181818181818182
2,0.5615530303030303,0.5988636363636364,0.5071969696969697,0.6306818181818181,0.5017045454545453,0.587310606060606,0.5335227272727272,0.5393939393939393,0.5943181818181819
1,0.48560606060606054,0.5863636363636363,0.5145833333333334,0.5910984848484848,0.4854166666666667,0.5448863636363637,0.5410984848484849,0.553409090909091,0.5903409090909092
