num_features,DAE_Dynamic_TYPE_LIGHTNING,DAE,NeuralNetwork,TeacherStudents,RandomForest,AdaBoost,LGBM,XGB,LogisticRegression
44,0.6470588235294119,0.8147058823529412,0.7617647058823529,0.726470588235294,0.6970588235294117,0.5382352941176471,0.6735294117647058,0.7205882352941175,0.6970588235294117
43,0.6470588235294119,0.8352941176470587,0.7264705882352942,0.7176470588235294,0.6852941176470588,0.7235294117647059,0.6617647058823529,0.7588235294117647,0.7264705882352941
42,0.6470588235294119,0.788235294117647,0.7470588235294118,0.75,0.6470588235294119,0.6147058823529411,0.7205882352941176,0.7676470588235293,0.6970588235294117
41,0.6470588235294119,0.8205882352941176,0.7176470588235294,0.7470588235294118,0.5882352941176471,0.5911764705882353,0.6617647058823529,0.7441176470588236,0.65
40,0.6470588235294119,0.7882352941176469,0.7441176470588236,0.7411764705882352,0.5852941176470587,0.6058823529411764,0.7,0.5911764705882353,0.6617647058823529
39,0.6470588235294119,0.8529411764705882,0.7294117647058823,0.7411764705882353,0.5529411764705883,0.5970588235294118,0.6382352941176471,0.7088235294117646,0.7088235294117647
38,0.6470588235294119,0.7970588235294117,0.6970588235294117,0.7294117647058822,0.5352941176470589,0.623529411764706,0.6294117647058823,0.6088235294117648,0.6823529411764706
37,0.6470588235294119,0.8088235294117647,0.7352941176470588,0.75,0.6823529411764706,0.5147058823529412,0.4911764705882352,0.6882352941176471,0.65
36,0.6470588235294119,0.8264705882352941,0.7294117647058824,0.6852941176470588,0.5323529411764706,0.5147058823529411,0.5705882352941176,0.5970588235294118,0.7
35,0.6470588235294119,0.8117647058823529,0.6176470588235293,0.7411764705882352,0.5147058823529412,0.5970588235294118,0.5970588235294119,0.7352941176470587,0.6529411764705884
34,0.6470588235294119,0.8205882352941176,0.6911764705882353,0.7441176470588236,0.5705882352941176,0.5323529411764707,0.538235294117647,0.6735294117647058,0.6558823529411765
33,0.6470588235294119,0.776470588235294,0.7470588235294118,0.7352941176470589,0.4588235294117647,0.5558823529411765,0.5794117647058823,0.626470588235294,0.7088235294117646
32,0.6470588235294119,0.7941176470588235,0.7264705882352941,0.6823529411764705,0.4352941176470589,0.4558823529411765,0.5705882352941176,0.6441176470588236,0.6529411764705884
31,0.6470588235294119,0.7794117647058822,0.6323529411764706,0.7029411764705882,0.5294117647058825,0.45,0.5676470588235294,0.6352941176470588,0.6970588235294117
30,0.6470588235294119,0.8117647058823529,0.6382352941176471,0.6852941176470588,0.5676470588235294,0.4000000000000001,0.5058823529411764,0.6323529411764706,0.7235294117647059
29,0.6470588235294119,0.7852941176470589,0.6823529411764706,0.7176470588235295,0.46470588235294114,0.44411764705882356,0.5558823529411765,0.6,0.7029411764705882
28,0.6470588235294119,0.7823529411764707,0.6323529411764707,0.6970588235294117,0.4470588235294118,0.45,0.4294117647058823,0.6029411764705882,0.6088235294117648
27,0.6470588235294119,0.8058823529411765,0.6411764705882353,0.6676470588235295,0.49411764705882355,0.5147058823529411,0.5147058823529411,0.6323529411764707,0.6823529411764706
26,0.6470588235294119,0.7676470588235293,0.6911764705882353,0.6882352941176471,0.4264705882352941,0.3882352941176471,0.43235294117647055,0.5147058823529411,0.638235294117647
25,0.6470588235294119,0.7529411764705882,0.661764705882353,0.7058823529411764,0.44411764705882356,0.4735294117647058,0.4647058823529412,0.5323529411764706,0.6794117647058824
24,0.6470588235294119,0.7588235294117647,0.5823529411764706,0.65,0.4,0.4294117647058823,0.5088235294117647,0.5441176470588236,0.6147058823529411
23,0.6470588235294119,0.7676470588235293,0.6382352941176471,0.6294117647058824,0.4352941176470588,0.5352941176470587,0.4235294117647059,0.47647058823529403,0.6147058823529413
22,0.6470588235294119,0.8029411764705883,0.6911764705882353,0.5970588235294116,0.4176470588235294,0.40588235294117647,0.5294117647058825,0.6323529411764707,0.6705882352941177
21,0.6470588235294119,0.7617647058823529,0.6147058823529412,0.6205882352941177,0.42058823529411765,0.438235294117647,0.4470588235294117,0.5647058823529412,0.6647058823529413
20,0.6470588235294119,0.7470588235294118,0.6352941176470589,0.626470588235294,0.4264705882352941,0.4176470588235294,0.4294117647058823,0.45294117647058824,0.5676470588235294
19,0.6470588235294119,0.7264705882352942,0.6088235294117648,0.623529411764706,0.3823529411764706,0.40294117647058825,0.45588235294117646,0.6029411764705882,0.5147058823529412
18,0.6470588235294119,0.7441176470588236,0.5411764705882354,0.6441176470588236,0.37941176470588245,0.37647058823529417,0.4764705882352942,0.4470588235294117,0.5764705882352941
17,0.6470588235294119,0.7764705882352942,0.6058823529411764,0.6823529411764706,0.4147058823529412,0.361764705882353,0.42941176470588244,0.4470588235294118,0.6529411764705884
16,0.6470588235294119,0.7558823529411764,0.5823529411764706,0.6352941176470588,0.361764705882353,0.44411764705882345,0.35294117647058826,0.4676470588235294,0.5529411764705883
15,0.6470588235294119,0.7382352941176471,0.5852941176470587,0.6088235294117647,0.44411764705882345,0.3647058823529412,0.40294117647058825,0.47647058823529403,0.523529411764706
14,0.6470588235294119,0.7205882352941175,0.623529411764706,0.5588235294117646,0.37647058823529417,0.35294117647058826,0.38529411764705884,0.4352941176470588,0.5294117647058825
13,0.6470588235294119,0.6823529411764706,0.5941176470588235,0.5617647058823529,0.3852941176470589,0.3882352941176471,0.39117647058823535,0.4617647058823529,0.5411764705882354
12,0.6470588235294119,0.6941176470588236,0.6147058823529411,0.526470588235294,0.4147058823529412,0.39117647058823535,0.4,0.5088235294117648,0.5352941176470589
11,0.6470588235294119,0.6970588235294117,0.5441176470588236,0.48235294117647054,0.3647058823529412,0.4117647058823529,0.4176470588235294,0.44117647058823534,0.4852941176470589
10,0.6470588235294119,0.6852941176470588,0.5147058823529411,0.5352941176470588,0.35294117647058826,0.35294117647058826,0.4,0.40588235294117647,0.5911764705882353
9,0.6470588235294119,0.7352941176470589,0.6176470588235294,0.5147058823529413,0.38529411764705884,0.35294117647058826,0.35882352941176476,0.4352941176470588,0.5264705882352941
8,0.6470588235294119,0.7,0.5058823529411764,0.4911764705882353,0.35294117647058826,0.40294117647058825,0.35294117647058826,0.3823529411764707,0.4705882352941176
7,0.6470588235294119,0.6647058823529413,0.5147058823529412,0.44411764705882356,0.37058823529411766,0.4058823529411765,0.35294117647058826,0.36764705882352944,0.4617647058823529
6,0.6470588235294119,0.6676470588235295,0.4794117647058823,0.40294117647058825,0.3764705882352941,0.3823529411764707,0.35294117647058826,0.4911764705882352,0.4352941176470589
5,0.6470588235294119,0.6794117647058824,0.45294117647058824,0.4,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.3941176470588236,0.4294117647058823
4,0.6470588235294119,0.7058823529411765,0.5,0.35882352941176476,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.4264705882352941
3,0.6470588235294119,0.6058823529411765,0.5088235294117648,0.37058823529411766,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.3941176470588236,0.3882352941176471
2,0.6470588235294119,0.5264705882352941,0.4264705882352941,0.3735294117647059,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.3852941176470589
1,0.6470588235294119,0.6323529411764706,0.3852941176470589,0.3558823529411765,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.39117647058823535
