num_features,MeanGradientBoostingClassifier,GAT,GCN,DenoisingGraphEncoder,CompleteRandomForest,CompleteGradientBoostingClassifier,XGB,RandomForest,AdaBoost,LGBM
58,0.921875,0.78125,0.7395833333333333,0.9114583333333334,0.9270833333333334,0.921875,0.9427083333333334,0.921875,0.9322916666666666,0.6614583333333333
57,0.91875,0.7494791666666666,0.75,0.9046875,0.8796875,0.9223958333333334,0.9427083333333334,0.9161458333333334,0.9192708333333333,0.6614583333333333
56,0.9161458333333334,0.7604166666666667,0.7463541666666667,0.9088541666666666,0.9171875000000002,0.921875,0.9411458333333333,0.9239583333333332,0.9005208333333334,0.6614583333333333
55,0.921875,0.7166666666666667,0.7348958333333333,0.8984375,0.9182291666666668,0.9197916666666668,0.9395833333333334,0.9125,0.9161458333333332,0.6614583333333333
54,0.9166666666666667,0.7520833333333333,0.7484375,0.903125,0.9187500000000002,0.9109375000000002,0.940625,0.7786458333333333,0.9156249999999998,0.6614583333333333
53,0.9156249999999998,0.721875,0.7552083333333333,0.8942708333333333,0.9130208333333334,0.9213541666666666,0.9411458333333332,0.8739583333333334,0.9119791666666666,0.6614583333333333
52,0.921875,0.8067708333333332,0.7489583333333333,0.8958333333333333,0.8604166666666666,0.9088541666666667,0.9354166666666668,0.9171875,0.9020833333333333,0.6614583333333333
51,0.9161458333333334,0.6984374999999999,0.753125,0.8854166666666667,0.9161458333333334,0.9197916666666666,0.9369791666666668,0.8786458333333332,0.8848958333333332,0.6614583333333333
50,0.9286458333333332,0.8234375,0.7536458333333333,0.8927083333333334,0.8609375,0.925,0.9395833333333334,0.8921875000000001,0.8890625,0.6614583333333333
49,0.9229166666666666,0.7567708333333333,0.7744791666666667,0.8947916666666667,0.8598958333333334,0.9057291666666666,0.9390625,0.8598958333333334,0.8395833333333333,0.6614583333333333
48,0.9239583333333334,0.7140625,0.75625,0.8864583333333332,0.8651041666666666,0.8682291666666666,0.9375,0.8625000000000002,0.8697916666666667,0.6614583333333333
47,0.9078125,0.7666666666666667,0.7708333333333334,0.8947916666666668,0.8682291666666668,0.9135416666666668,0.940625,0.8640625,0.8395833333333333,0.6614583333333333
46,0.9166666666666667,0.7432291666666667,0.7713541666666666,0.8890625,0.8541666666666666,0.9177083333333332,0.9333333333333333,0.8609375,0.8953125,0.6614583333333333
45,0.9130208333333334,0.7000000000000001,0.7619791666666668,0.8958333333333333,0.853125,0.9125,0.9276041666666668,0.7276041666666666,0.8265625,0.6614583333333333
44,0.8984375,0.7203125,0.7848958333333333,0.9,0.6583333333333332,0.8723958333333334,0.9359375,0.6552083333333333,0.8645833333333334,0.6614583333333333
43,0.9151041666666666,0.7140625,0.7786458333333333,0.8833333333333334,0.8458333333333334,0.8614583333333334,0.9369791666666666,0.7270833333333334,0.8604166666666666,0.6614583333333333
42,0.9000000000000001,0.7104166666666667,0.8026041666666666,0.88125,0.8036458333333334,0.8921875,0.9307291666666668,0.7223958333333333,0.8401041666666667,0.6614583333333333
41,0.9119791666666668,0.6697916666666667,0.7364583333333333,0.8854166666666666,0.6979166666666666,0.9098958333333333,0.9401041666666666,0.8572916666666668,0.8354166666666666,0.6614583333333333
40,0.9057291666666666,0.7979166666666666,0.8067708333333334,0.890625,0.6895833333333334,0.8708333333333333,0.9109375,0.7984374999999999,0.79375,0.6614583333333333
39,0.86875,0.6739583333333332,0.7697916666666667,0.8734375,0.7973958333333333,0.8317708333333333,0.9203125,0.7046875,0.7994791666666666,0.6614583333333333
38,0.9052083333333334,0.7609375,0.8078125,0.8854166666666666,0.803125,0.8838541666666668,0.9244791666666667,0.7567708333333334,0.8213541666666666,0.6614583333333333
37,0.9083333333333334,0.8057291666666666,0.7661458333333334,0.8911458333333334,0.7979166666666666,0.9208333333333332,0.9208333333333332,0.8229166666666666,0.7932291666666667,0.6614583333333333
36,0.9182291666666667,0.7447916666666666,0.7692708333333333,0.8802083333333333,0.7838541666666666,0.9197916666666668,0.8973958333333334,0.909375,0.7593749999999999,0.6614583333333333
35,0.8916666666666668,0.7385416666666667,0.8395833333333333,0.86875,0.7338541666666666,0.8177083333333334,0.9119791666666668,0.7348958333333334,0.8197916666666666,0.6614583333333333
34,0.9197916666666668,0.7343749999999999,0.8380208333333334,0.8697916666666666,0.6921875,0.821875,0.9125,0.68125,0.7994791666666667,0.6614583333333333
33,0.8901041666666668,0.8239583333333333,0.7895833333333333,0.8776041666666667,0.7270833333333333,0.8645833333333334,0.9104166666666667,0.5515625,0.8015625,0.6614583333333333
32,0.8598958333333332,0.6687500000000001,0.809375,0.865625,0.5901041666666667,0.8416666666666666,0.9026041666666667,0.4750000000000001,0.8020833333333334,0.6614583333333333
31,0.8796875,0.8026041666666668,0.7552083333333333,0.890625,0.5333333333333334,0.8052083333333334,0.9333333333333333,0.625,0.7182291666666667,0.6614583333333333
30,0.875,0.8229166666666666,0.7911458333333333,0.8755208333333334,0.6166666666666667,0.7557291666666667,0.9041666666666666,0.7947916666666666,0.7328125,0.6614583333333333
29,0.8890625,0.7432291666666666,0.828125,0.8598958333333334,0.6723958333333333,0.8604166666666666,0.8921875,0.7833333333333333,0.7510416666666666,0.6614583333333333
28,0.7984375,0.8333333333333334,0.7854166666666667,0.8697916666666667,0.7114583333333334,0.7958333333333333,0.8223958333333334,0.575,0.8109375,0.6614583333333333
27,0.8755208333333334,0.8182291666666666,0.7697916666666667,0.8640625,0.609375,0.7880208333333333,0.8859375,0.6598958333333333,0.7333333333333333,0.6614583333333333
26,0.8067708333333334,0.7713541666666667,0.8369791666666668,0.8510416666666666,0.5385416666666667,0.8369791666666668,0.8557291666666667,0.7072916666666667,0.7276041666666666,0.6614583333333333
25,0.8802083333333333,0.8296875,0.8046875,0.8463541666666666,0.609375,0.7947916666666666,0.8109375,0.5213541666666667,0.8036458333333334,0.6614583333333333
24,0.8609375,0.7671874999999999,0.8265625,0.8796875,0.6140625,0.7916666666666667,0.85625,0.6630208333333333,0.7494791666666667,0.6614583333333333
23,0.8151041666666666,0.7572916666666666,0.8192708333333334,0.8291666666666668,0.6802083333333334,0.8135416666666666,0.7885416666666667,0.5760416666666666,0.7223958333333333,0.6614583333333333
22,0.8494791666666666,0.8385416666666666,0.7755208333333334,0.8380208333333334,0.4963541666666667,0.7911458333333333,0.7453125,0.4333333333333333,0.7302083333333333,0.6614583333333333
21,0.8682291666666666,0.8036458333333334,0.7645833333333334,0.8442708333333332,0.5166666666666667,0.7901041666666667,0.7317708333333333,0.5281250000000001,0.7526041666666667,0.6614583333333333
20,0.7140625,0.8286458333333332,0.8052083333333334,0.8411458333333333,0.5171875,0.7645833333333333,0.696875,0.50625,0.7369791666666666,0.6614583333333333
19,0.903125,0.7927083333333333,0.8223958333333332,0.8645833333333334,0.6151041666666667,0.7572916666666666,0.7052083333333333,0.5833333333333334,0.7447916666666667,0.6614583333333333
18,0.7708333333333333,0.803125,0.8,0.8078125,0.4578125,0.7947916666666667,0.7739583333333333,0.4911458333333334,0.7026041666666667,0.6614583333333333
17,0.8265625,0.7130208333333333,0.7901041666666667,0.8208333333333334,0.5130208333333334,0.7098958333333333,0.6515625,0.50625,0.7057291666666666,0.6614583333333333
16,0.7552083333333334,0.7869791666666666,0.8244791666666667,0.8197916666666666,0.5104166666666667,0.8197916666666668,0.575,0.4786458333333334,0.6864583333333333,0.6614583333333333
15,0.8244791666666667,0.7713541666666668,0.7833333333333334,0.7921875,0.39583333333333337,0.7630208333333333,0.6552083333333334,0.4697916666666667,0.6854166666666666,0.6614583333333333
14,0.8005208333333333,0.7927083333333333,0.7822916666666666,0.834375,0.3609375,0.6833333333333333,0.5697916666666668,0.5067708333333334,0.7145833333333333,0.6614583333333333
