num_features,WeightedGradientBoostingClassifier,CompleteGradientBoostingClassifier,LGBM
11,0.31155140664961634,0.9330956521739131,0.922772378516624
6,0.394227621483376,0.8155023017902813,0.9225069053708439
1,0.362937084398977,0.5442485933503837,0.59703273657289
