num_features,MeanGradientBoostingClassifier,GAT,GCN,DenoisingGraphEncoder,CompleteRandomForest,CompleteGradientBoostingClassifier,XGB,RandomForest,AdaBoost,LGBM
19,0.8597183699594624,0.8648033568025035,0.8469525638290307,0.8642344072256595,0.9087191522651304,0.9392646326719294,0.9328639499324373,0.9061588791693337,0.8963800583173317,0.932366119052699
18,0.7946625417822346,0.8628760401109451,0.8477988763245857,0.8609202759405447,0.9034919280278784,0.9309508569803,0.928049214138397,0.9036092738781025,0.8907687931157101,0.9275656069980798
17,0.7324550174240807,0.8636583457791053,0.8307090534101416,0.8601735296209373,0.9019984353886639,0.9304245786217196,0.9216912026171681,0.8874048787426213,0.8891579546262711,0.915902140672783
16,0.7461809259654363,0.852784296991679,0.8367328070549748,0.8586729251120119,0.8875222245928454,0.9100561837707133,0.9129151553943533,0.8815091387525781,0.8867932579475143,0.9125951212573786
15,0.6921911670578195,0.8593272171253823,0.8280207666595547,0.853886636796814,0.8692696109807269,0.903968423298485,0.9099210582462129,0.8592383187540005,0.8829208448901216,0.9000462271531185
14,0.6310113078728398,0.8544769219827894,0.8210582462129293,0.8494559419671432,0.8745608420453737,0.8660834933504018,0.8981580257449682,0.8795604864518882,0.8713747244150488,0.9005013868145934
13,0.5933681814949151,0.8472157030083208,0.822146362278643,0.8475641846241375,0.8663359647251262,0.882938624564398,0.8953239456653155,0.8419493634876607,0.8584382334115638,0.8765521655643269
12,0.5731562477775406,0.8534812602233128,0.8046618305952634,0.8398620297276155,0.8688251191238177,0.8282127871417396,0.8953417253395916,0.8417715667448972,0.8550956546476067,0.8649349263921484
11,0.5462769362065286,0.8476637508000854,0.8110554014650452,0.8479340018490861,0.849455941967143,0.8379773842543203,0.8675520944456296,0.8485100632956403,0.8555579261787922,0.8414906478913305
10,0.5664426427707845,0.8477277576274803,0.7975997439726903,0.8241376857975962,0.8484851717516534,0.8353282127871416,0.8632280776616172,0.8285932721712538,0.8228753289239741,0.8455977526491715
9,0.5570300832088756,0.8296636085626912,0.8027629613825475,0.833212431548254,0.8282412346205816,0.7955693051703292,0.8186010952279353,0.8071829884076523,0.8560913164070832,0.851077448261148
8,0.5225197354384468,0.8311748808761823,0.7764668231278004,0.8135765592774341,0.820272384609914,0.7862776473934997,0.8214920702652726,0.8237643126377925,0.8375400042671218,0.800092454306237
7,0.5432615034492568,0.8100917431192659,0.7525958324443496,0.8237429770286608,0.7859327217125383,0.7173671858331555,0.8078906194438519,0.7544449185690918,0.8000960102410923,0.8118768224166132
6,0.5307801721072469,0.7894246497404167,0.7667377853637721,0.7869852784296991,0.7826932650593841,0.6291871132920845,0.7994879453808406,0.7603833297773984,0.796540075385819,0.8046902780741056
5,0.5375328923974113,0.7463018277505157,0.722626413484105,0.7835964725126235,0.7697709977953203,0.6734087191522651,0.7508107531470023,0.7306414906478913,0.7702759405447692,0.7701621506294003
4,0.5083208875613399,0.7555757058530689,0.6857264774909324,0.7198278927530047,0.7310717587653793,0.5211933717374297,0.7650878315909252,0.7149349263921485,0.7745679539150843,0.7598428276793969
3,0.5,0.7172320603086552,0.7210084631249556,0.7230602375364483,0.7113967712111514,0.6306450465827466,0.7367114714458431,0.6978237678685726,0.7325901429485813,0.7113398762534671
2,0.5,0.7212395988905482,0.6328034990398976,0.6949647962449328,0.616567100490719,0.6115283408007965,0.7227793186828817,0.6224628404807624,0.7070051916648886,0.6445985349548395
1,0.5,0.6122573074461276,0.5970379062655573,0.5742016926249911,0.5035345992461419,0.6156567811677689,0.6259761041177725,0.5500497830879738,0.5876857975961881,0.5992141383969847
