num_features,MeanGradientBoostingClassifier,GAT,GCN,DenoisingGraphEncoder,CompleteRandomForest,CompleteGradientBoostingClassifier,XGB,RandomForest,AdaBoost,LGBM
46,0.9190383512443705,0.7301615284085033,0.7544389755450879,0.7693472108613282,0.9066228527910191,0.9210621574102803,0.9205661956204929,0.9060140655703796,0.8975627356406135,0.9192781052849311
41,0.9212596019142715,0.7414405456990005,0.721168401357666,0.7729341193505016,0.8991528690566855,0.9177126524318582,0.9168312037533259,0.8964286050075687,0.8906627553850637,0.7718857830555007
36,0.904928120798428,0.7687043409584521,0.7419423838133115,0.8197484462997959,0.8961324382515818,0.917555166934627,0.7543837380945665,0.8895862127323498,0.8962828721593847,0.9092413429987117
31,0.9107010220103611,0.7161935050160306,0.7144834945796783,0.7816451828242086,0.9001894527026393,0.7255309846839477,0.8974299307063811,0.8952791959307627,0.8761823164941378,0.8975521582564709
26,0.8711533579668858,0.693368685301667,0.7376891001231678,0.7749038633307949,0.7302731785744507,0.909249569853045,0.7538149098806871,0.893765454733497,0.8824782105886667,0.9059306217621452
21,0.8894945420697826,0.6725006816536447,0.6731506031459492,0.8164165702949445,0.7134292819601538,0.6906620502261209,0.8971772487518688,0.7185029005537849,0.7178106695249109,0.8854763113605807
16,0.8627149559510715,0.5982486202390019,0.6263104203687511,0.6706026288325388,0.6790480824377814,0.7329845147096155,0.6510579734672195,0.7159325962071851,0.731873889374665,0.8916828853223517
11,0.6376999125602911,0.5210830771255841,0.6201579085925968,0.6031588770108783,0.6248918756287668,0.7012077022160794,0.6670838857078385,0.6931301065260109,0.7384588986357525,0.6932264782481972
6,0.6201485064733591,0.4632858996417793,0.586802715332036,0.743215195705112,0.6068116003347155,0.6643302400361041,0.5631998702507545,0.6798425615133651,0.6324417773766208,0.6268545680196317
1,0.5177582527101608,0.43485859212666533,0.5267255239330945,0.5995719685217048,0.5108171381829465,0.5046846059101722,0.5050959486268205,0.5154993935633092,0.499534595097735,0.4874599234667494
