num_features,CompleteRandomForest,XGB,DenoisingGraphEncoder,DAE,RandomForest,AdaBoost,LGBM
60,0.935064935064935,0.9220779220779219,0.8831168831168832,0.8961038961038958,0.9285714285714286,0.9155844155844155,0.9285714285714286
59,0.9331168831168831,0.9188311688311688,0.8772727272727273,0.9012987012987012,0.925974025974026,0.9025974025974026,0.9207792207792208
58,0.9344155844155843,0.9162337662337661,0.881168831168831,0.9012987012987012,0.9292207792207792,0.9077922077922077,0.924025974025974
57,0.9324675324675324,0.9116883116883118,0.8746753246753247,0.8941558441558441,0.9292207792207792,0.9090909090909092,0.9123376623376622
56,0.9298701298701297,0.9181818181818182,0.8896103896103895,0.8993506493506495,0.9227272727272726,0.909090909090909,0.8922077922077921
55,0.9285714285714285,0.9032467532467532,0.8727272727272727,0.8967532467532466,0.92987012987013,0.8941558441558441,0.9136363636363637
54,0.927922077922078,0.9116883116883118,0.8733766233766234,0.8974025974025974,0.9227272727272728,0.9012987012987012,0.9214285714285714
53,0.9279220779220779,0.8987012987012987,0.8597402597402597,0.8883116883116882,0.9272727272727274,0.8948051948051947,0.8935064935064935
52,0.924025974025974,0.9012987012987012,0.8798701298701299,0.8961038961038961,0.9311688311688313,0.888961038961039,0.8844155844155844
51,0.9188311688311688,0.8961038961038961,0.8740259740259739,0.9,0.9110389610389611,0.8597402597402597,0.8896103896103895
50,0.9227272727272726,0.8993506493506495,0.8694805194805195,0.8961038961038958,0.9149350649350649,0.8616883116883116,0.8844155844155844
49,0.9123376623376622,0.8818181818181816,0.8746753246753247,0.9,0.9155844155844155,0.8642857142857142,0.8993506493506492
48,0.9123376623376623,0.8974025974025974,0.8545454545454545,0.8974025974025974,0.9110389610389609,0.861038961038961,0.8487012987012987
47,0.9168831168831169,0.9019480519480518,0.8792207792207792,0.8935064935064935,0.905844155844156,0.8694805194805195,0.8766233766233766
46,0.9116883116883118,0.8870129870129869,0.8720779220779219,0.9006493506493506,0.9155844155844155,0.8584415584415584,0.8857142857142858
45,0.9110389610389611,0.8175324675324676,0.8714285714285713,0.8974025974025974,0.9123376623376626,0.8571428571428571,0.85
