num_features,MeanGradientBoostingClassifier,GAT,GCN,DenoisingGraphEncoder,CompleteRandomForest,CompleteGradientBoostingClassifier,XGB,RandomForest,AdaBoost,LGBM
11,1.0,0.5545,0.857,0.8975000000000002,1.0,1.0,0.9994999999999999,1.0,1.0,0.9994999999999999
10,1.0,0.60745,0.8342499999999999,0.8866999999999999,0.96595,0.9319,0.9982,1.0,0.9319,0.9315
9,0.96595,0.61475,0.8344500000000001,0.8667499999999999,0.9319,1.0,0.8656500000000001,0.96595,0.82975,0.9654999999999999
8,0.96595,0.5593,0.8088,0.8448499999999999,0.8638,0.9319,0.8653500000000001,0.9319,0.89785,0.7955
7,0.82975,0.6268499999999999,0.7918499999999999,0.84535,0.89785,0.82975,0.8000999999999999,0.8638,0.82975,0.8634999999999999
6,0.7956999999999999,0.6975,0.75245,0.8293999999999999,0.7956999999999999,0.82975,0.6684000000000001,0.82975,0.8638,0.7955000000000001
5,0.76165,0.74305,0.7938000000000001,0.84955,0.7616499999999998,0.8638,0.47170000000000006,0.7956999999999999,0.6594999999999999,0.8634999999999999
4,0.82975,0.6895999999999999,0.7832999999999999,0.79885,0.89785,0.6935499999999999,0.5372000000000001,0.7276,0.8638,0.8295
3,0.76165,0.7545,0.73955,0.7767,0.7956999999999999,0.7276,0.5371500000000001,0.7616499999999998,0.7276,0.7955
2,0.6935499999999999,0.69195,0.69865,0.7437500000000001,0.7616499999999998,0.7276,0.5371500000000001,0.6935499999999999,0.6935499999999999,0.7274999999999998
1,0.6594999999999999,0.7178,0.67405,0.6858000000000001,0.6594999999999999,0.6935499999999999,0.4716,0.7276,0.7616499999999998,0.7275
