num_features,MeanGradientBoostingClassifier,GAT,GCN,DenoisingGraphEncoder,CompleteRandomForest,CompleteGradientBoostingClassifier,XGB,RandomForest,AdaBoost,LGBM
56,0.9867109634551495,0.9550879783437922,0.9579180509413068,0.9758828596037898,0.9844961240310077,0.9861572535991141,0.9883105697059185,0.9848652639350314,0.9909560723514211,0.9843730773963333
51,0.9798203519133751,0.9691768180140273,0.9592100406053894,0.9659160821951519,0.9840654608096469,0.9860342069644396,0.9883105697059185,0.9840039374923096,0.9909560723514212,0.9847422173003569
46,0.9856035437430787,0.9530577088716624,0.9631475329149747,0.9708379475821335,0.9860342069644394,0.986157253599114,0.9878183831672204,0.986587916820475,0.9912021656207703,0.9837578442229605
41,0.9872031499938477,0.9654238956564537,0.9696074812353882,0.9660391288298265,0.9844346007136705,0.9844346007136705,0.9885566629752676,0.9880644764365695,0.9908330257167466,0.9837578442229605
36,0.9801894918173989,0.9518887658422542,0.9431524547803618,0.9614864033468684,0.987510766580534,0.9855420204257415,0.9879414298018949,0.9844961240310077,0.9859726836471022,0.9868340100898241
31,0.9812353882121324,0.9641934293097083,0.9524424756982898,0.9472129937246216,0.9841885074443214,0.9834502276362741,0.9869570567244985,0.9826504245108896,0.9893564661006522,0.9820351913375169
26,0.9703457610434354,0.902977728559124,0.9496739264181124,0.9632090562323121,0.9870185800418358,0.977051802633198,0.9891718961486403,0.9862187769164513,0.9890488495139658,0.983880890857635
21,0.9779746523932571,0.8984250030761659,0.9639473360403592,0.96911529469669,0.9862187769164513,0.980004921865387,0.9854804971084041,0.9824043312415405,0.9898486526393504,0.9870801033591731
16,0.9828349944629015,0.9234034699150978,0.9799433985480497,0.9050079980312539,0.981604528116156,0.9845576473483449,0.982281284606866,0.9846806939830195,0.9851728805217178,0.9810508182601205
11,0.9787744555186416,0.8894425987449244,0.9344776670358066,0.9128829826504244,0.9837578442229604,0.9756367663344407,0.9853574504737295,0.9776670358065708,0.9865263935031376,0.9862187769164512
6,0.9846191706656823,0.8180140273163528,0.8785529715762274,0.8549280177187153,0.9687461547926665,0.9381075427587057,0.8867970960994217,0.9802510151347361,0.9832041343669251,0.9735449735449736
1,0.840285468192445,0.8799064845576472,0.8124154054386612,0.6799557032115171,0.9565030146425495,0.9417374184816045,0.8560969607481234,0.5396825396825398,0.5,0.5
