num_features,MeanGradientBoostingClassifier,GAT,GCN,DenoisingGraphEncoder,CompleteRandomForest,CompleteGradientBoostingClassifier,XGB,RandomForest,AdaBoost,LGBM
48,0.9125,0.884,0.8725000000000002,0.8789999999999999,0.8844999999999998,0.913,0.9065,0.885,0.8939999999999999,0.9030000000000001
47,0.9112500000000001,0.8825999999999998,0.8725000000000002,0.8788499999999999,0.8844,0.89925,0.9064,0.8835999999999998,0.8708,0.8949
46,0.8864000000000001,0.8816500000000002,0.8725000000000002,0.8791499999999999,0.8837999999999999,0.9076500000000001,0.8985,0.8845000000000001,0.8943999999999999,0.8974499999999999
45,0.9032,0.88405,0.8725000000000002,0.8787499999999999,0.8823000000000001,0.89765,0.89595,0.8815500000000001,0.86905,0.9004999999999999
44,0.9035500000000001,0.8835000000000001,0.8725000000000002,0.8794000000000001,0.8817999999999999,0.90115,0.78505,0.8806,0.8668500000000001,0.8972000000000001
43,0.9023499999999999,0.8836,0.8725000000000002,0.8783,0.87995,0.8722,0.8292000000000002,0.8781000000000001,0.8734500000000001,0.9035
42,0.86785,0.88285,0.8725000000000002,0.8787499999999999,0.8792000000000002,0.8775999999999999,0.8380999999999998,0.88055,0.88805,0.8938
41,0.8505499999999999,0.8824,0.8725000000000002,0.8780499999999998,0.8788500000000001,0.841,0.80535,0.8807499999999999,0.81355,0.8942500000000001
40,0.8359,0.8827999999999999,0.8725000000000002,0.8783999999999998,0.88005,0.8708,0.7012,0.8798999999999999,0.81735,0.892
39,0.8379999999999999,0.8827,0.8725000000000002,0.8789,0.8743000000000001,0.8815000000000002,0.58715,0.8789,0.83095,0.8948499999999999
38,0.8959000000000001,0.8843,0.8725000000000002,0.8781500000000001,0.8761000000000001,0.88235,0.75985,0.8781000000000001,0.8524,0.8893000000000001
37,0.87395,0.88235,0.8725000000000002,0.87745,0.8778,0.8895,0.6793,0.8736,0.8573000000000001,0.8935000000000001
36,0.8606,0.87795,0.8725000000000002,0.87765,0.8773000000000002,0.8336500000000001,0.6782000000000001,0.87645,0.8233499999999999,0.8899000000000001
35,0.88325,0.8825499999999998,0.8725000000000002,0.8766999999999999,0.8756,0.8530999999999999,0.6818,0.8810499999999999,0.8339500000000001,0.8924999999999998
34,0.8218500000000001,0.8810499999999999,0.8725000000000002,0.8782,0.874,0.8497999999999999,0.57155,0.87485,0.8023000000000001,0.8880500000000001
33,0.8521000000000001,0.8834500000000001,0.8725000000000002,0.8791,0.8746500000000001,0.87805,0.73995,0.8744500000000001,0.8472500000000001,0.89265
32,0.8518000000000001,0.8787499999999999,0.8725000000000002,0.87995,0.8727,0.8467,0.7401500000000001,0.8750500000000001,0.75065,0.8863500000000002
31,0.8182,0.8835999999999998,0.8725000000000002,0.87615,0.8728999999999999,0.8528499999999999,0.51665,0.8746500000000001,0.7830499999999999,0.8865000000000001
30,0.83855,0.87935,0.8725000000000002,0.8775499999999999,0.8733000000000001,0.8718,0.46080000000000004,0.8729500000000001,0.8596,0.8881499999999999
29,0.8026500000000001,0.87795,0.8725000000000002,0.87805,0.87435,0.8182,0.49495000000000006,0.87255,0.86395,0.8835000000000001
28,0.841,0.8796999999999999,0.8725000000000002,0.8769499999999999,0.8743000000000001,0.8593500000000001,0.38965,0.8729500000000001,0.7362500000000001,0.8811500000000001
27,0.8686999999999999,0.87485,0.8725000000000002,0.8784000000000001,0.8724999999999999,0.8269499999999999,0.5721999999999999,0.8726,0.7803000000000001,0.8840999999999999
26,0.84605,0.8774500000000002,0.8725000000000002,0.8772,0.8726,0.79305,0.52975,0.8751000000000001,0.8285,0.8792500000000001
25,0.83155,0.8775499999999999,0.8725000000000002,0.8775000000000001,0.8754,0.8416,0.45999999999999996,0.8736500000000001,0.6948000000000001,0.8819500000000001
24,0.8271499999999999,0.87605,0.8725000000000002,0.8773,0.8726499999999999,0.8022,0.4215999999999999,0.875,0.84515,0.8788
23,0.8047000000000001,0.8615,0.8725000000000002,0.8765000000000001,0.8727500000000001,0.86445,0.49239999999999995,0.8733000000000001,0.7701500000000001,0.8788499999999999
22,0.8049500000000002,0.88175,0.8725000000000002,0.8752500000000001,0.87255,0.8245500000000001,0.2435,0.8727,0.83535,0.8805
21,0.8531000000000001,0.8787,0.8725000000000002,0.8761999999999999,0.8725000000000002,0.8592000000000001,0.22175000000000003,0.8739500000000001,0.8284,0.8781500000000001
20,0.8688499999999999,0.8755,0.8725000000000002,0.87585,0.8726499999999999,0.84175,0.32455,0.8725000000000002,0.8084500000000002,0.8763000000000002
19,0.8562000000000001,0.8759,0.8725000000000002,0.8763,0.8725000000000002,0.8398999999999999,0.2805,0.87255,0.8489500000000001,0.8774000000000001
18,0.8578000000000001,0.8778499999999999,0.8725000000000002,0.87515,0.8725000000000002,0.8313499999999999,0.3753,0.8725000000000002,0.7766,0.8748500000000001
17,0.8462999999999999,0.8767000000000001,0.8725000000000002,0.87765,0.8725000000000002,0.8601000000000001,0.32855,0.8725000000000002,0.77815,0.8773
16,0.8568999999999999,0.8752000000000001,0.8725000000000002,0.8756,0.8727,0.80245,0.3543,0.8725000000000002,0.7958999999999999,0.8756
15,0.8574000000000002,0.8755,0.8725000000000002,0.8753500000000001,0.8725000000000002,0.8113499999999998,0.24499999999999997,0.8725000000000002,0.8159000000000001,0.8760000000000001
14,0.8581500000000002,0.8765499999999999,0.8725000000000002,0.8737999999999999,0.8725000000000002,0.8390500000000001,0.27395,0.8726,0.8586000000000003,0.87935
13,0.85635,0.8724999999999999,0.8725000000000002,0.8737999999999999,0.8725000000000002,0.8725000000000002,0.22824999999999998,0.8725000000000002,0.8371500000000001,0.87415
12,0.8618500000000001,0.87515,0.8725000000000002,0.8746,0.8725000000000002,0.8126,0.25405,0.8725000000000002,0.7999500000000002,0.8774500000000002
11,0.86805,0.8751,0.8725000000000002,0.8738999999999999,0.8725000000000002,0.8343,0.2037,0.8725000000000002,0.7918500000000002,0.8743500000000001
10,0.86015,0.8745499999999999,0.8725000000000002,0.8734999999999999,0.8725000000000002,0.8515,0.15084999999999998,0.8725000000000002,0.798,0.8734000000000002
9,0.8519500000000001,0.8742000000000001,0.8725000000000002,0.87435,0.8725000000000002,0.8059499999999999,0.1593,0.8725000000000002,0.8725000000000002,0.8734500000000001
8,0.8407500000000001,0.8742500000000002,0.8725000000000002,0.874,0.8725000000000002,0.8545,0.19705,0.8725000000000002,0.804,0.8727
7,0.8513,0.8729000000000001,0.8725000000000002,0.8733500000000001,0.8725000000000002,0.86455,0.2224,0.8725000000000002,0.79245,0.873
6,0.85,0.8727000000000003,0.8725000000000002,0.8734,0.8725000000000002,0.8578000000000001,0.14855000000000002,0.8725000000000002,0.8294,0.873
5,0.8563000000000001,0.8739000000000001,0.8725000000000002,0.8728000000000001,0.8725000000000002,0.8727,0.15495,0.8725000000000002,0.8293000000000001,0.8733500000000001
4,0.8525,0.8724000000000002,0.8725000000000002,0.87285,0.8725000000000002,0.8740500000000001,0.15785,0.8725000000000002,0.8725000000000002,0.8732000000000001
