RandomForest,AdaBoost,XGB,features_amounts
0.9600978007499746,0.9353308009686728,0.9664608370271985,34
0.9598805934721266,0.9402987710230273,0.9670221725261772,33
0.9637875929689432,0.9416966874341017,0.960104751084156,32
0.9662452653182058,0.93635518403539,0.9610936619317627,31
0.9616353188192435,0.9357856582458984,0.9593572345528866,30
0.9640186980258492,0.9291348863125177,0.9570189473950915,29
0.9548178399911809,0.9311757410844941,0.9561996885329265,28
0.9559198800182781,0.9192150005156297,0.9462173255170967,27
0.9547694119064257,0.9105183310841204,0.9452632399065465,26
0.9547763864663178,0.9119287937462994,0.9376471149623324,25
0.9545023341138903,0.8960761294070789,0.9313915217124599,24
0.9429266238782829,0.8840463755669706,0.9187653273182448,23
0.9441507877134306,0.8647202177113504,0.9085059633031601,22
0.9341327766753966,0.8751938852528097,0.899503596962407,21
0.9309398551169146,0.8468308407521793,0.896938463138692,20
0.9157261410087496,0.8376649535310863,0.89356090388127,19
0.9223243864894322,0.8249270243803997,0.8878112010351714,18
0.9046930400199852,0.8078453170589899,0.8674841612747791,17
0.9107798551880361,0.7836970181483911,0.8672430901160878,16
0.897942934226973,0.7821428352349404,0.8407099546779181,15
0.883763905557956,0.7949794014782574,0.8387372826131407,14
0.8851968441233314,0.7550023476713981,0.8145392465403907,13
0.8757183432192015,0.7545659421623381,0.790920529445129,12
0.8884223772667708,0.738039731943622,0.7975284014231383,11
0.8616654760507736,0.7382743475060408,0.7932545059821947,10
0.8210038425533277,0.7337480483856341,0.7739941784950365,9
0.8209528236510503,0.7270984852929934,0.7523247267606534,8
0.8192675816428677,0.6960289757280604,0.7487109972724961,7
0.7928193935482265,0.7080957589003928,0.7035719250238701,6
0.7791619099817041,0.7046378827440041,0.68971127931311,5
0.7525677819828276,0.6890316714495777,0.6957939729987785,4
0.709432891891988,0.6511125295375868,0.658332404088411,3
0.6725514622994601,0.6442708921195763,0.6335399444186629,2
0.6174912134013966,0.5812487920482772,0.577547747764567,1
