num_features,MeanGradientBoostingClassifier,GAT,GCN,DenoisingGraphEncoder,CompleteRandomForest,CompleteGradientBoostingClassifier,XGB,RandomForest,AdaBoost,LGBM
16,0.8905,0.721,0.715,0.715,0.8774999999999998,0.891,0.8939999999999999,0.881,0.8875,0.892
15,0.85835,0.7251,0.715,0.715,0.8739999999999999,0.7958999999999999,0.8718999999999999,0.8752500000000001,0.7712999999999999,0.8618500000000001
14,0.8258000000000001,0.7238499999999999,0.715,0.715,0.7890499999999999,0.7947,0.7994000000000001,0.8230999999999999,0.77005,0.8064500000000001
13,0.82975,0.7068999999999999,0.715,0.715,0.8045500000000001,0.80235,0.83255,0.74155,0.83705,0.7795
12,0.7653,0.73505,0.715,0.715,0.8238,0.71215,0.73465,0.7423499999999998,0.7655,0.76745
11,0.73115,0.7059,0.715,0.715,0.7605500000000001,0.6525500000000001,0.75125,0.8019999999999999,0.65025,0.7474999999999999
10,0.6378,0.64855,0.715,0.715,0.7098,0.6396999999999999,0.69765,0.73655,0.6584,0.58125
9,0.6764,0.5860000000000001,0.715,0.715,0.7977,0.54365,0.73125,0.748,0.6507499999999999,0.7016500000000001
8,0.6184999999999999,0.627,0.715,0.715,0.7099,0.7209,0.6827,0.6937,0.53025,0.6626000000000001
7,0.60445,0.61755,0.715,0.715,0.6482,0.6642000000000001,0.7144,0.57345,0.69505,0.57725
6,0.5690500000000001,0.6597000000000002,0.715,0.715,0.6022000000000001,0.5201,0.69755,0.5359999999999999,0.6272,0.5419499999999998
5,0.6487999999999999,0.54685,0.715,0.715,0.5441,0.4718,0.6595,0.60415,0.6636,0.5488999999999999
4,0.55195,0.55745,0.715,0.715,0.4709,0.5019,0.71255,0.57545,0.6644,0.5699
3,0.5783499999999999,0.54535,0.715,0.715,0.45845,0.56395,0.7015,0.55605,0.68085,0.56765
2,0.5406500000000001,0.51235,0.715,0.715,0.41850000000000004,0.41995000000000005,0.7042499999999998,0.34745,0.68045,0.4974
1,0.5691499999999999,0.5389,0.715,0.715,0.3299,0.45275,0.7109999999999999,0.30860000000000004,0.7237,0.40309999999999996
