RandomForest,AdaBoost,XGB,features_amounts
0.9204723432891969,0.9204723432891969,0.9204723432891969,19
0.917648496773691,0.9187685082673422,0.917997979309108,18
0.9158986333384643,0.9143306602398111,0.9128930470197056,17
0.9107399046597153,0.9114445140992851,0.910110967985727,16
0.9076137318184326,0.9106590938442398,0.908913208010947,15
0.9014748575927944,0.9046384223212562,0.9043217894864737,14
0.9002812757676766,0.8998148469610514,0.8989873476962262,13
0.8946787928068988,0.8931803843306023,0.8887465048418954,12
0.8853229800930628,0.890792022089917,0.88704205183099,11
0.8755319693547474,0.8799285966010644,0.882874765101471,10
0.8735038220211381,0.8714972530593086,0.872632568493249,9
0.8565702769941931,0.8599800773240966,0.8594650533194133,8
0.8499954178464932,0.8462020649958358,0.8511280128538742,7
0.8509524386220052,0.8346812382805024,0.832574768036574,6
0.808411957522806,0.8188770610800677,0.8123215217683206,5
0.7822479623362286,0.7836891480357353,0.7745731306027274,4
0.749530134442593,0.7555232980095357,0.7494202749149764,3
0.7121872522467292,0.7008017996905735,0.7031022856044113,2
0.600961196589885,0.628266025006059,0.6087720992248489,1
