num_features,RandomForest,AdaBoost,LGBM,XGB,LogisticRegression,DAE
61,0.860759493670886,0.8860759493670886,0.8734177215189873,0.8481012658227847,0.860759493670886,0.8354430379746836
60,0.860759493670886,0.8848101265822785,0.8734177215189873,0.8544303797468353,0.8544303797468356,0.8354430379746836
59,0.8645569620253164,0.8822784810126583,0.8772151898734177,0.8556962025316455,0.8569620253164558,0.8329113924050633
58,0.8683544303797468,0.8822784810126583,0.8822784810126583,0.860759493670886,0.849367088607595,0.8354430379746836
57,0.8658227848101265,0.8658227848101265,0.8810126582278481,0.8708860759493671,0.849367088607595,0.8379746835443038
56,0.8658227848101265,0.8746835443037975,0.8658227848101265,0.8645569620253164,0.8430379746835444,0.8341772151898734
55,0.8670886075949367,0.8835443037974684,0.8645569620253164,0.860759493670886,0.8594936708860759,0.8341772151898734
54,0.8772151898734177,0.8708860759493671,0.8658227848101265,0.8759493670886076,0.8468354430379748,0.8379746835443038
53,0.8772151898734177,0.8670886075949367,0.8708860759493671,0.8734177215189873,0.8329113924050633,0.8367088607594937
52,0.8721518987341772,0.8759493670886076,0.879746835443038,0.8746835443037975,0.8493670886075948,0.8379746835443038
51,0.8810126582278481,0.8759493670886076,0.8936708860759491,0.8721518987341772,0.8316455696202532,0.8430379746835444
50,0.8696202531645569,0.8683544303797468,0.8810126582278481,0.8873417721518988,0.8240506329113924,0.8367088607594937
49,0.8683544303797468,0.8746835443037975,0.8784810126582279,0.881012658227848,0.8164556962025316,0.8455696202531646
48,0.8645569620253164,0.8721518987341772,0.8772151898734177,0.8594936708860759,0.8405063291139241,0.8316455696202532
47,0.8632911392405063,0.8354430379746836,0.8886075949367088,0.8556962025316455,0.8126582278481014,0.8316455696202532
46,0.8683544303797468,0.8658227848101265,0.8632911392405063,0.8683544303797468,0.8341772151898734,0.8417721518987342
45,0.8734177215189873,0.8721518987341772,0.8556962025316457,0.8784810126582279,0.8367088607594937,0.8379746835443038
44,0.8746835443037975,0.8632911392405063,0.8822784810126583,0.8734177215189873,0.820253164556962,0.8341772151898734
43,0.8645569620253164,0.8632911392405063,0.8746835443037975,0.8873417721518988,0.8531645569620252,0.8443037974683545
42,0.8734177215189873,0.7746835443037975,0.8822784810126583,0.8658227848101265,0.8341772151898734,0.8367088607594937
41,0.8797468354430379,0.8430379746835444,0.8734177215189873,0.8746835443037975,0.830379746835443,0.839240506329114
40,0.8696202531645569,0.820253164556962,0.8810126582278481,0.818987341772152,0.8265822784810126,0.8544303797468353
39,0.8708860759493671,0.8620253164556961,0.8645569620253164,0.8531645569620252,0.7911392405063291,0.8468354430379748
38,0.8582278481012657,0.8379746835443038,0.879746835443038,0.8569620253164556,0.8063291139240507,0.8468354430379748
37,0.8620253164556961,0.8202531645569622,0.8848101265822785,0.8683544303797468,0.8240506329113924,0.8468354430379748
36,0.8708860759493671,0.839240506329114,0.820253164556962,0.8582278481012657,0.808860759493671,0.839240506329114
35,0.8632911392405063,0.8582278481012657,0.8240506329113924,0.8696202531645569,0.8139240506329115,0.8379746835443038
34,0.8620253164556961,0.8164556962025318,0.849367088607595,0.7772151898734178,0.7683544303797468,0.8493670886075948
33,0.8759493670886076,0.830379746835443,0.860759493670886,0.8101265822784811,0.808860759493671,0.8430379746835444
32,0.8531645569620252,0.7227848101265824,0.8278481012658228,0.8860759493670887,0.7835443037974683,0.8430379746835444
31,0.8506329113924052,0.8012658227848102,0.8670886075949367,0.8430379746835444,0.808860759493671,0.8291139240506329
30,0.8215189873417723,0.729113924050633,0.7810126582278482,0.8569620253164556,0.769620253164557,0.8468354430379748
29,0.8253164556962025,0.6886075949367088,0.8443037974683545,0.7898734177215191,0.7835443037974683,0.8430379746835444
28,0.8037974683544304,0.8556962025316455,0.8481012658227849,0.808860759493671,0.769620253164557,0.8316455696202532
27,0.8645569620253164,0.7455696202531646,0.7797468354430379,0.7708860759493671,0.7088607594936709,0.8455696202531646
26,0.8227848101265822,0.6734177215189874,0.7911392405063291,0.7518987341772152,0.7772151898734176,0.8253164556962027
25,0.7784810126582279,0.7683544303797468,0.7113924050632912,0.7430379746835443,0.7594936708860759,0.8481012658227849
24,0.8012658227848102,0.8139240506329113,0.7974683544303798,0.7683544303797468,0.7835443037974683,0.8240506329113924
23,0.7430379746835444,0.5556962025316456,0.8037974683544304,0.739240506329114,0.7645569620253164,0.8531645569620254
22,0.759493670886076,0.6569620253164558,0.6367088607594937,0.7544303797468355,0.7468354430379747,0.8582278481012657
21,0.7037974683544305,0.7151898734177216,0.7759493670886076,0.7430379746835444,0.7569620253164556,0.8417721518987342
20,0.8151898734177214,0.6518987341772152,0.8037974683544304,0.6113924050632911,0.7658227848101264,0.839240506329114
