num_features,CompleteRandomForest,XGB,DenoisingGraphEncoder,DAE,RandomForest,AdaBoost,LGBM
60,0.9667686034658513,0.9492354740061162,0.9202854230377164,0.9476044852191642,0.9675840978593271,0.9603465851172273,0.9496432212028545
59,0.9666870540265033,0.9475229357798165,0.9206523955147808,0.947808358817533,0.9675840978593273,0.9602446483180428,0.9496024464831805
58,0.9667889908256881,0.9482161060142712,0.9205708460754334,0.9465035677879714,0.9677268093781854,0.9603771661569827,0.9523139653414884
57,0.9668501529051989,0.9470336391437308,0.9226911314984709,0.9479510703363914,0.9675637104994903,0.9585219164118246,0.9485219164118247
56,0.9665035677879714,0.9467889908256879,0.9209174311926605,0.9468909276248725,0.9679102956167176,0.9606829765545362,0.9527624872579
55,0.9671763506625893,0.9494801223241591,0.916289500509684,0.9485626911314984,0.9662385321100917,0.9575942915392458,0.9500713557594291
54,0.9667686034658513,0.9439551478083587,0.9211009174311927,0.9489092762487259,0.9671763506625893,0.9569520897043832,0.9446890927624875
53,0.9660142711518859,0.9480733944954128,0.9206116207951072,0.9469928644240572,0.965973496432212,0.9567074413863403,0.9500305810397555
52,0.9659531090723752,0.9444648318042814,0.9196330275229359,0.9516207951070337,0.9667278287461774,0.9576452599388379,0.9452089704383282
51,0.9665647298674822,0.9504179408766564,0.9200407747196738,0.9499286442405708,0.9668297655453619,0.9547910295616718,0.9408256880733944
50,0.9649949031600409,0.9439551478083589,0.917329255861366,0.9492762487257901,0.9666055045871561,0.9541692150866462,0.9474006116207951
49,0.965158002038736,0.9398980632008154,0.9217737003058103,0.9491743119266056,0.9670540265035678,0.9615188583078492,0.9487461773700308
48,0.9662996941896026,0.9374923547400613,0.9129459734964323,0.9463608562691131,0.9646279306829765,0.9586748216106014,0.949347604485219
47,0.9657084607543321,0.9401427115188582,0.9168603465851172,0.9472782874617737,0.966717635066259,0.9570438328236495,0.951243628950051
46,0.9665035677879714,0.9436289500509684,0.9240774719673801,0.946014271151886,0.9657900101936798,0.9562589194699285,0.9522731906218145
45,0.966360856269113,0.933190621814475,0.9143527013251782,0.9469928644240572,0.9651172273190621,0.9532313965341487,0.9472782874617737
44,0.9654841997961265,0.9398572884811417,0.9265443425076454,0.9453007135575943,0.9645463812436288,0.95638124362895,0.9490214067278288
43,0.9664016309887868,0.9435677879714577,0.9268909276248726,0.9455045871559633,0.9644036697247707,0.9557696228338429,0.9409887869520898
42,0.9649745158002039,0.9274413863404689,0.9221202854230377,0.9463608562691131,0.9656880733944954,0.9498878695208971,0.9493170234454638
41,0.9660550458715598,0.9268705402650358,0.9215698267074414,0.9467482161060143,0.9649949031600409,0.9533129459734964,0.9468909276248725
40,0.96434250764526,0.9279102956167176,0.9144138634046891,0.9456880733944952,0.9668093781855249,0.953710499490316,0.9414373088685016
39,0.9668909276248726,0.9268807339449541,0.9186748216106014,0.9456269113149848,0.9664016309887871,0.9497655453618755,0.9389908256880733
38,0.9644852191641183,0.933598369011213,0.909317023445464,0.9384913353720691,0.9633027522935779,0.9487665647298675,0.9360652395514781
37,0.9649133537206931,0.9316615698267073,0.9256676860346585,0.9443221202854231,0.96493374108053,0.9524057084607543,0.9327420998980631
36,0.9657696228338428,0.9266055045871561,0.9196738022426096,0.9463812436289502,0.9625382262996942,0.9521406727828747,0.9376758409785934
35,0.9647808358817531,0.9177471967380224,0.9196738022426096,0.9451172273190622,0.9655453618756372,0.9481345565749235,0.9139653414882772
34,0.9621202854230377,0.9335372069317023,0.9188786952089705,0.9424464831804282,0.9629051987767584,0.9563608562691132,0.9412028542303773
33,0.964750254841998,0.9282262996941896,0.9174515800203874,0.9456880733944955,0.9628542303771661,0.9442303771661569,0.9353822629969419
32,0.9618756371049949,0.8992864424057085,0.9150254841997963,0.9420998980632008,0.9596126401630988,0.9462487257900103,0.9423853211009176
31,0.9616411824668706,0.9135575942915393,0.9413863404689092,0.9425484199796127,0.9627319062181448,0.9506523955147808,0.9250152905198776
30,0.9619164118246687,0.9089908256880734,0.9225688073394496,0.9412232415902141,0.9622120285423039,0.9284709480122324,0.9368807339449541
29,0.9632619775739043,0.9141997961264016,0.9266258919469929,0.9441386340468909,0.9636799184505606,0.9467176350662591,0.9326707441386339
28,0.9636391437308868,0.9272375127421,0.9237308868501529,0.9409174311926606,0.9585932721712538,0.9392864424057084,0.9330377166156983
