num_features,3,10,50
65,0.9268292682926831,0.9512195121951219,0.8902439024390244
64,0.9243902439024391,0.947560975609756,0.8939024390243903
63,0.9207317073170731,0.9451219512195124,0.902439024390244
62,0.9268292682926829,0.9365853658536585,0.8926829268292684
61,0.9121951219512197,0.9378048780487805,0.8975609756097562
60,0.9182926829268293,0.9390243902439025,0.9012195121951219
59,0.9207317073170731,0.9365853658536587,0.8987804878048781
58,0.9268292682926829,0.9439024390243903,0.902439024390244
57,0.9170731707317072,0.9390243902439025,0.9
56,0.9146341463414634,0.9341463414634147,0.9121951219512197
55,0.9292682926829269,0.9243902439024392,0.8963414634146343
54,0.9182926829268293,0.9268292682926829,0.9073170731707318
53,0.9231707317073171,0.9378048780487805,0.9134146341463417
52,0.9268292682926831,0.9329268292682927,0.9146341463414634
51,0.9341463414634147,0.9341463414634147,0.8878048780487806
50,0.921951219512195,0.9341463414634147,0.9097560975609756
49,0.9195121951219513,0.9317073170731709,0.9048780487804878
48,0.9207317073170731,0.9341463414634147,0.9085365853658537
47,0.9231707317073171,0.9280487804878048,0.9012195121951219
46,0.9195121951219513,0.9146341463414634,0.9060975609756099
45,0.9085365853658539,0.9353658536585365,0.8963414634146343
44,0.9207317073170731,0.9426829268292684,0.9134146341463414
43,0.9146341463414634,0.9341463414634147,0.8926829268292684
42,0.9158536585365853,0.9451219512195121,0.9048780487804878
41,0.9109756097560975,0.9317073170731707,0.9109756097560977
40,0.9256097560975611,0.9268292682926826,0.8939024390243903
39,0.9207317073170731,0.9231707317073171,0.9
38,0.9219512195121953,0.9195121951219513,0.9048780487804878
37,0.9170731707317072,0.9109756097560975,0.9146341463414634
36,0.9182926829268293,0.9195121951219513,0.9048780487804879
35,0.9134146341463414,0.9195121951219513,0.9121951219512197
34,0.9109756097560977,0.9207317073170731,0.8951219512195122
33,0.9097560975609756,0.9329268292682926,0.9134146341463415
32,0.9219512195121953,0.9182926829268293,0.9036585365853659
31,0.9134146341463415,0.896341463414634,0.9060975609756097
30,0.9146341463414632,0.9195121951219513,0.8853658536585366
29,0.9207317073170731,0.9146341463414634,0.896341463414634
28,0.9341463414634147,0.923170731707317,0.9
27,0.9073170731707316,0.9317073170731709,0.9
26,0.9,0.9304878048780487,0.9060975609756097
25,0.9060975609756097,0.9256097560975611,0.896341463414634
24,0.9109756097560977,0.921951219512195,0.9036585365853659
23,0.9121951219512197,0.9,0.8890243902439025
22,0.9060975609756097,0.9073170731707318,0.8926829268292684
21,0.9121951219512194,0.9109756097560975,0.9036585365853658
20,0.8939024390243903,0.9134146341463414,0.8853658536585367
19,0.8939024390243903,0.9134146341463415,0.8817073170731706
18,0.9085365853658537,0.9097560975609756,0.8902439024390244
17,0.9121951219512197,0.920731707317073,0.9036585365853659
16,0.9109756097560975,0.9097560975609756,0.8817073170731708
15,0.8865853658536584,0.8987804878048781,0.8670731707317074
14,0.8951219512195123,0.8926829268292684,0.878048780487805
13,0.8939024390243903,0.9097560975609756,0.871951219512195
12,0.9036585365853659,0.8926829268292684,0.8695121951219512
11,0.8829268292682928,0.875609756097561,0.8817073170731708
10,0.8902439024390245,0.898780487804878,0.8878048780487804
9,0.8719512195121952,0.8914634146341465,0.8768292682926828
8,0.8987804878048781,0.8878048780487804,0.85
7,0.8829268292682928,0.8951219512195122,0.8231707317073169
6,0.8914634146341465,0.8939024390243901,0.8902439024390244
5,0.8841463414634146,0.8829268292682928,0.828048780487805
4,0.878048780487805,0.8829268292682928,0.8560975609756099
3,0.8817073170731706,0.878048780487805,0.8304878048780487
2,0.878048780487805,0.8768292682926828,0.8439024390243903
1,0.878048780487805,0.8804878048780488,0.8682926829268294
