num_features,WeightedGradientBoostingClassifier,CompleteGradientBoostingClassifier,LGBM
11,0.6647882661505946,0.8081907769091696,0.9289215960887169
6,0.18789946780066713,0.9394596521606273,0.7293626340047363
1,0.5066002902905452,0.7119711746581447,0.711824501540577
