num_features,RandomForest,AdaBoost,LGBM,XGB,LogisticRegression,DAE
24,0.8778082191780822,0.8241095890410959,0.829041095890411,0.8306849315068492,0.8241095890410959,0.8173972602739725
23,0.8767123287671232,0.8124657534246575,0.8321643835616438,0.8175890410958905,0.8213150684931506,0.8156575342465754
22,0.8778356164383562,0.8096164383561643,0.8249589041095892,0.8140821917808218,0.822958904109589,0.8097671232876712
21,0.850876712328767,0.7966986301369864,0.8278630136986301,0.7901369863013699,0.8131232876712329,0.804041095890411
20,0.8766027397260272,0.8022602739726029,0.8129863013698628,0.7984657534246575,0.8090136986301371,0.7926301369863012
19,0.8496986301369864,0.8069863013698629,0.7728493150684932,0.7966849315068494,0.7329041095890412,0.8029315068493151
18,0.8147123287671233,0.7953972602739726,0.8006027397260274,0.8001369863013699,0.7633972602739726,0.8067671232876712
17,0.8650410958904109,0.7816575342465752,0.7988493150684933,0.7724383561643835,0.7504383561643835,0.7604246575342466
16,0.8166027397260274,0.7815342465753425,0.7667945205479453,0.7573698630136987,0.7106575342465754,0.8029315068493151
15,0.8484383561643835,0.7529178082191781,0.7255890410958904,0.7817260273972603,0.7552328767123287,0.7716027397260273
14,0.7995205479452053,0.7722876712328767,0.7403972602739726,0.7415890410958904,0.7418904109589042,0.7767808219178083
13,0.8324520547945206,0.738013698630137,0.759013698630137,0.7505342465753425,0.7412465753424657,0.7753150684931507
12,0.7817397260273972,0.7701917808219179,0.6886986301369863,0.7402465753424659,0.6596301369863015,0.7547260273972602
11,0.7353561643835618,0.692,0.7763287671232877,0.6962328767123289,0.7663287671232876,0.7452739726027396
10,0.7257671232876711,0.6342602739726029,0.6467260273972604,0.7095205479452055,0.7016986301369863,0.6893972602739727
9,0.7567260273972602,0.7597123287671235,0.6901506849315069,0.664041095890411,0.6747534246575342,0.7412739726027398
8,0.7237671232876713,0.6376849315068494,0.6378767123287671,0.6851506849315069,0.6871369863013699,0.6973150684931506
7,0.6875616438356165,0.7446438356164384,0.6915616438356164,0.6345890410958904,0.6806027397260274,0.7481232876712329
6,0.667041095890411,0.6404657534246576,0.6787671232876713,0.6756438356164385,0.6163698630136987,0.7385205479452055
5,0.6685205479452054,0.6387123287671234,0.5651780821917809,0.602027397260274,0.6563561643835617,0.6851095890410959
4,0.7484657534246575,0.5674657534246577,0.5761780821917808,0.6111917808219178,0.5868082191780821,0.6926438356164383
3,0.6469315068493151,0.5777945205479452,0.5759589041095892,0.5614246575342466,0.5918630136986301,0.589054794520548
2,0.6209315068493151,0.5675616438356165,0.511013698630137,0.5292465753424658,0.47843835616438357,0.5673972602739725
1,0.5771369863013699,0.5557260273972602,0.5134931506849314,0.5264794520547945,0.5847534246575343,0.5314657534246576
