num_features,MeanGradientBoostingClassifier,GAT,GCN,DenoisingGraphEncoder,CompleteRandomForest,CompleteGradientBoostingClassifier,XGB,RandomForest,AdaBoost,LGBM
53,0.785,0.715,0.75,0.7350000000000001,0.71,0.78,0.6899999999999998,0.71,0.7750000000000001,0.82
52,0.7830000000000001,0.7095,0.7424999999999999,0.7385,0.7085,0.7815000000000001,0.6899999999999998,0.7104999999999999,0.758,0.8175000000000001
51,0.7775000000000001,0.7,0.734,0.75,0.709,0.7715,0.6899999999999998,0.7114999999999999,0.759,0.7915
50,0.768,0.7045,0.742,0.7405,0.7060000000000001,0.779,0.6899999999999998,0.7060000000000001,0.7705000000000001,0.781
49,0.7705,0.71,0.7254999999999999,0.7464999999999999,0.706,0.7785,0.6899999999999998,0.7069999999999999,0.7715,0.8014999999999999
48,0.775,0.688,0.72,0.7434999999999999,0.71,0.7785,0.6899999999999998,0.7030000000000001,0.7645,0.791
47,0.7615000000000001,0.7075,0.727,0.7375,0.705,0.7740000000000001,0.6899999999999998,0.711,0.7635000000000001,0.796
46,0.7660000000000001,0.702,0.7225,0.74,0.7005,0.7655000000000001,0.6899999999999998,0.7049999999999998,0.7595000000000001,0.7929999999999999
45,0.7729999999999999,0.6835,0.7205,0.7415,0.7045,0.7615000000000001,0.6899999999999998,0.7070000000000001,0.7220000000000001,0.7790000000000001
44,0.7555,0.7044999999999999,0.711,0.7415,0.703,0.7705,0.6899999999999998,0.706,0.7375,0.778
43,0.781,0.6850000000000002,0.7255,0.7454999999999999,0.701,0.752,0.6899999999999998,0.7004999999999999,0.7535000000000001,0.7775
42,0.7535000000000001,0.703,0.717,0.7315,0.6995,0.758,0.6899999999999998,0.7034999999999999,0.7299999999999999,0.755
41,0.75,0.631,0.7264999999999999,0.7344999999999999,0.7004999999999999,0.7395,0.6899999999999998,0.7005,0.7290000000000001,0.7540000000000001
40,0.747,0.693,0.722,0.7285,0.6975,0.7454999999999999,0.6899999999999998,0.7024999999999999,0.732,0.7539999999999999
39,0.756,0.6715,0.7145,0.721,0.701,0.7515000000000001,0.6899999999999998,0.6995,0.7095,0.7780000000000001
38,0.7375,0.6645,0.7135,0.731,0.6964999999999999,0.7619999999999999,0.6899999999999998,0.7015,0.711,0.7464999999999999
37,0.756,0.6704999999999999,0.7129999999999999,0.7235,0.6970000000000001,0.7365,0.6899999999999998,0.6969999999999998,0.712,0.7414999999999999
36,0.717,0.637,0.701,0.7369999999999999,0.6975,0.7385,0.6899999999999998,0.7024999999999999,0.7405,0.7295
35,0.7230000000000001,0.6725000000000001,0.708,0.7315,0.697,0.7369999999999999,0.6899999999999998,0.6955,0.7315000000000002,0.751
34,0.72,0.6799999999999999,0.7034999999999999,0.727,0.6965,0.7270000000000001,0.6899999999999998,0.693,0.6910000000000001,0.7300000000000001
33,0.725,0.6599999999999999,0.709,0.7210000000000001,0.694,0.7484999999999999,0.6899999999999998,0.6965,0.6885,0.7460000000000001
32,0.7084999999999999,0.6690000000000002,0.704,0.7335,0.6924999999999999,0.753,0.6899999999999998,0.693,0.711,0.7455
31,0.7445,0.6585,0.6985,0.7145,0.6944999999999999,0.7350000000000001,0.6899999999999998,0.6919999999999998,0.7334999999999999,0.7175
30,0.7535000000000001,0.634,0.7030000000000001,0.717,0.6955,0.7089999999999999,0.6899999999999998,0.694,0.71,0.7234999999999999
29,0.7645000000000001,0.6495,0.6889999999999998,0.726,0.696,0.755,0.6899999999999998,0.695,0.6895,0.7209999999999999
28,0.733,0.6299999999999999,0.6914999999999999,0.716,0.6944999999999999,0.73,0.6899999999999998,0.6945,0.7004999999999999,0.723
27,0.7324999999999999,0.6385,0.7105,0.7125000000000001,0.6924999999999999,0.7344999999999999,0.6899999999999998,0.6899999999999998,0.6955,0.7185
26,0.7164999999999999,0.6805,0.6980000000000001,0.712,0.6944999999999999,0.7314999999999999,0.6899999999999998,0.693,0.6910000000000001,0.695
25,0.7209999999999999,0.6645,0.6979999999999998,0.709,0.695,0.7224999999999999,0.6899999999999998,0.6944999999999999,0.6885,0.7190000000000001
24,0.7065,0.673,0.6974999999999998,0.729,0.6929999999999998,0.6969999999999998,0.6899999999999998,0.6909999999999998,0.7049999999999998,0.7060000000000001
23,0.7140000000000001,0.6755,0.6979999999999998,0.7060000000000001,0.694,0.7150000000000001,0.6899999999999998,0.6899999999999998,0.6944999999999999,0.7025
22,0.708,0.64,0.696,0.7065,0.6904999999999999,0.7114999999999998,0.6899999999999998,0.6935,0.6969999999999998,0.703
21,0.708,0.642,0.6935,0.7115,0.6909999999999998,0.7124999999999999,0.6899999999999998,0.6904999999999999,0.6895,0.7005
20,0.6965,0.6540000000000001,0.6934999999999999,0.6975,0.6945,0.7034999999999998,0.6899999999999998,0.6915,0.6805,0.7114999999999998
19,0.7184999999999999,0.637,0.6935,0.6970000000000001,0.6924999999999999,0.7134999999999999,0.6899999999999998,0.6899999999999998,0.6994999999999999,0.7045
18,0.7145,0.6789999999999999,0.6965,0.705,0.6895,0.6994999999999999,0.6899999999999998,0.6899999999999998,0.6980000000000001,0.6885
17,0.6944999999999999,0.6885000000000001,0.6944999999999999,0.7015,0.6914999999999999,0.7045,0.6899999999999998,0.6899999999999998,0.6864999999999999,0.695
16,0.6984999999999999,0.673,0.689,0.708,0.6895,0.717,0.6899999999999998,0.6899999999999998,0.6889999999999998,0.712
15,0.6955,0.6529999999999999,0.6910000000000001,0.6975,0.6919999999999998,0.6945,0.6899999999999998,0.6914999999999999,0.696,0.6934999999999999
14,0.695,0.6704999999999999,0.6965,0.6975,0.6909999999999998,0.6989999999999998,0.6899999999999998,0.6899999999999998,0.6899999999999998,0.6899999999999998
13,0.723,0.6545000000000002,0.694,0.7055,0.6899999999999998,0.7089999999999999,0.6899999999999998,0.6899999999999998,0.6970000000000001,0.7055
12,0.694,0.6605000000000001,0.6924999999999999,0.6984999999999999,0.6909999999999998,0.6975,0.6899999999999998,0.6899999999999998,0.6889999999999998,0.694
11,0.7035,0.6569999999999999,0.6899999999999998,0.6825000000000001,0.6900000000000001,0.695,0.6899999999999998,0.6899999999999998,0.6899999999999998,0.7
10,0.7064999999999999,0.6829999999999998,0.6899999999999998,0.693,0.6909999999999998,0.7055,0.6899999999999998,0.6899999999999998,0.6895,0.6980000000000001
9,0.6924999999999999,0.6900000000000001,0.6904999999999999,0.695,0.6895,0.694,0.6899999999999998,0.6899999999999998,0.6895,0.6964999999999998
8,0.6984999999999999,0.6485,0.6899999999999998,0.6884999999999999,0.6904999999999999,0.6910000000000001,0.6899999999999998,0.6899999999999998,0.6885,0.6979999999999998
7,0.6914999999999999,0.6864999999999999,0.6924999999999999,0.6839999999999998,0.6895,0.7075,0.6899999999999998,0.6899999999999998,0.6890000000000001,0.6924999999999999
6,0.6989999999999998,0.6900000000000001,0.6899999999999998,0.6889999999999998,0.6899999999999998,0.7004999999999999,0.6899999999999998,0.6899999999999998,0.6899999999999998,0.6924999999999999
5,0.6924999999999999,0.6609999999999999,0.6899999999999998,0.6914999999999999,0.6899999999999998,0.6899999999999998,0.6899999999999998,0.6899999999999998,0.6889999999999998,0.6935
4,0.695,0.6885,0.6899999999999998,0.6914999999999999,0.6899999999999998,0.6944999999999999,0.6899999999999998,0.6899999999999998,0.6895,0.6944999999999999
3,0.692,0.6904999999999999,0.6899999999999998,0.6889999999999998,0.6899999999999998,0.6899999999999998,0.6899999999999998,0.6899999999999998,0.6889999999999998,0.6899999999999998
2,0.6934999999999999,0.6904999999999999,0.6899999999999998,0.6899999999999998,0.6899999999999998,0.6899999999999998,0.6899999999999998,0.6899999999999998,0.6899999999999998,0.6899999999999998
1,0.6899999999999998,0.6899999999999998,0.6899999999999998,0.6899999999999998,0.6899999999999998,0.6899999999999998,0.6899999999999998,0.6899999999999998,0.6895,0.6899999999999998
