num_features,MeanGradientBoostingClassifier,GAT,GCN,DenoisingGraphEncoder,CompleteRandomForest,CompleteGradientBoostingClassifier,XGB,RandomForest,AdaBoost,LGBM
56,0.7906178489702517,0.8100686498855836,0.8512585812356979,0.8009153318077803,0.9702517162471397,0.9565217391304348,0.9839816933638444,0.9382151029748285,0.7322654462242564,0.9290617848970252
51,0.7025171624713958,0.8741418764302059,0.8032036613272311,0.8123569794050343,0.9405034324942791,0.9336384439359268,0.988558352402746,0.9405034324942791,0.8032036613272311,0.9061784897025171
46,0.7723112128146453,0.9038901601830663,0.8283752860411899,0.7986270022883295,0.9702517162471396,0.9267734553775744,0.9702517162471397,0.9450800915331807,0.7528604118993134,0.9633867276887872
41,0.7471395881006865,0.6681922196796338,0.7482837528604119,0.8123569794050343,0.9610983981693364,0.9405034324942791,0.9588100686498856,0.8741418764302059,0.8466819221967963,0.9176201372997712
36,0.7643020594965675,0.8627002288329519,0.7482837528604119,0.7917620137299771,0.9405034324942791,0.9679633867276888,0.9244851258581236,0.94279176201373,0.7322654462242563,0.9496567505720823
31,0.6407322654462243,0.9016018306636157,0.7551487414187643,0.631578947368421,0.9107551487414187,0.8672768878718535,0.9290617848970252,0.9199084668192219,0.7688787185354691,0.931350114416476
26,0.6304347826086957,0.8604118993135011,0.8627002288329518,0.7231121281464531,0.8787185354691076,0.8627002288329519,0.919908466819222,0.931350114416476,0.8421052631578947,0.9290617848970252
21,0.6235697940503432,0.88558352402746,0.7643020594965675,0.7643020594965675,0.9336384439359268,0.8672768878718536,0.8832951945080092,0.8604118993135011,0.9061784897025171,0.9405034324942791
16,0.6453089244851259,0.6270022883295194,0.8443935926773456,0.7597254004576659,0.8443935926773456,0.8123569794050343,0.9633867276887872,0.9267734553775744,0.7734553775743708,0.9199084668192219
11,0.7162471395881007,0.7620137299771167,0.8032036613272311,0.7574370709382151,0.8375286041189931,0.8764302059496567,0.8535469107551488,0.9565217391304348,0.8215102974828374,0.8558352402745996
6,0.6556064073226544,0.574370709382151,0.6407322654462243,0.5720823798627002,0.7299771167048056,0.6521739130434783,0.7574370709382151,0.8100686498855835,0.6109839816933639,0.7276887871853548
1,0.41876430205949655,0.6796338672768879,0.5,0.35926773455377575,0.6693363844393593,0.625858123569794,0.5125858123569794,0.4862700228832952,0.6842105263157895,0.5423340961098398
