num_features,RandomForest,AdaBoost,LGBM,XGB,LogisticRegression,DAE
60,0.9488636363636364,0.8863636363636364,0.971590909090909,0.9375,0.8806818181818181,0.9005681818181819
59,0.9488636363636364,0.8903409090909091,0.9647727272727273,0.9392045454545455,0.878409090909091,0.9025568181818182
58,0.9380681818181819,0.8835227272727273,0.9585227272727271,0.9392045454545455,0.865909090909091,0.9042613636363637
57,0.940909090909091,0.8875,0.9619318181818182,0.9340909090909092,0.8835227272727272,0.8980113636363635
56,0.94375,0.8744318181818181,0.9642045454545454,0.9346590909090908,0.88125,0.9011363636363635
55,0.94375,0.8553977272727273,0.9340909090909092,0.9369318181818181,0.8477272727272727,0.9082386363636363
54,0.9551136363636363,0.881534090909091,0.9602272727272727,0.9244318181818182,0.8522727272727273,0.9170454545454545
53,0.9380681818181819,0.8667613636363637,0.934659090909091,0.9289772727272727,0.884659090909091,0.905965909090909
52,0.9375,0.834090909090909,0.9374999999999998,0.9125,0.8875,0.9161931818181819
51,0.9392045454545455,0.8511363636363637,0.9488636363636364,0.9204545454545455,0.8602272727272726,0.8965909090909092
50,0.9369318181818181,0.8389204545454547,0.9261363636363636,0.9289772727272727,0.8369318181818182,0.9053977272727274
49,0.9375,0.8812499999999999,0.9244318181818182,0.9056818181818181,0.840909090909091,0.9051136363636363
48,0.9380681818181819,0.8292613636363637,0.9255681818181818,0.9125,0.85625,0.9227272727272726
47,0.9454545454545453,0.8014204545454545,0.9340909090909092,0.9357954545454547,0.8971590909090909,0.9039772727272727
46,0.9443181818181818,0.8900568181818181,0.8883522727272727,0.9022727272727273,0.8426136363636363,0.909659090909091
45,0.9147727272727273,0.8159090909090908,0.902840909090909,0.9204545454545455,0.8761363636363637,0.8971590909090909
44,0.909659090909091,0.8144886363636363,0.9051136363636363,0.9107954545454545,0.884090909090909,0.909375
43,0.940909090909091,0.7610795454545455,0.9079545454545455,0.8897727272727274,0.8142045454545453,0.9002840909090908
42,0.9181818181818183,0.8732954545454545,0.9170454545454545,0.9102272727272727,0.8142045454545455,0.9142045454545453
41,0.9238636363636363,0.8505681818181818,0.940625,0.9107954545454545,0.8732954545454545,0.9383522727272726
40,0.8982954545454545,0.8360795454545455,0.8914772727272726,0.8670454545454545,0.8454545454545455,0.8900568181818181
39,0.927840909090909,0.7968749999999999,0.9107954545454545,0.8818181818181818,0.85625,0.9008522727272726
