RandomForest,AdaBoost,XGB,features_amounts
0.9841261573542737,0.9736687321697557,0.9814844956218236,60
0.9839521602373628,0.9732301844322387,0.9813449368513589,59
0.9842131336975676,0.9731566077257904,0.981515877163352,58
0.9840633362813286,0.972058301464951,0.9805175759248671,57
0.9839290997374095,0.9696104463407511,0.9801896110274125,56
0.9841748277895542,0.9714998643988352,0.9799996013157827,55
0.9841386849927358,0.9710971318800276,0.979855299926872,54
0.9836716568685631,0.9700500604088109,0.9789930939940261,53
0.9842703721330579,0.9653588074332831,0.9778074442899618,52
0.9842009387861156,0.9662670589093052,0.9764352035794126,51
0.9837219130237422,0.9653434934096927,0.9772268861745251,50
0.9836787440633807,0.9601419544451563,0.977608098216862,49
0.9835040892811158,0.9663460815000274,0.9762779220584272,48
0.9837279014200255,0.9637263837603198,0.9730075801672425,47
0.9837768540144814,0.9604781920024825,0.972424689711836,46
0.9837394336649419,0.9580665666962662,0.9743867638286619,45
0.9838135182043608,0.9600896810394138,0.97435624158424,44
0.9823955933511975,0.9576595175618247,0.9709015364128126,43
0.9822887344061263,0.9583729535406214,0.9685291511012674,42
0.9825241293210695,0.954002381621831,0.9683072586792205,41
0.9821647619251678,0.9489250054867183,0.9683161568752304,40
0.9826194583709867,0.9516441240963512,0.95152567234562,39
0.9815838861947335,0.9516806842427312,0.9665161798897737,38
0.9813430958294675,0.9516356663266935,0.9619897692277581,37
0.98009367613128,0.9389123665400614,0.9584709880340678,36
0.9803691883174667,0.9312340664647965,0.9666568543805221,35
0.9807446799587293,0.9336519072553161,0.9598291823069991,34
0.9811057888979065,0.9212057600847876,0.9493228234117332,33
0.9798125316028633,0.9390389985593737,0.9538623497324465,32
0.9789719601874458,0.9085816907469425,0.9283103593833948,31
0.9759715403265503,0.9169445345140683,0.9516155317870056,30
0.9738213812755021,0.9247069522761657,0.9345550617896965,29
0.9748353695941556,0.903515903468862,0.9327752331776441,28
0.9749408812704621,0.9327970470539849,0.943954142436328,27
0.9768010431968935,0.9057327199362535,0.9496051125950865,26
0.9717780753996184,0.9123021226900819,0.9115115581427554,25
0.9713415853268461,0.8952637440908708,0.9412438813182329,24
0.9704114573435139,0.8895792800013955,0.9273807398595416,23
0.9635796649262606,0.8892328166695375,0.9138218231723758,22
0.9622230515745974,0.8721879589363286,0.9023288506250605,21
0.9668833289057964,0.8291335382007003,0.8814503150443358,20
0.9631654227105022,0.8143300341235928,0.8999710711632611,19
0.9601053616048768,0.8130747333045498,0.891757977744685,18
0.9570355351285317,0.8545463830559183,0.8772294698274564,17
0.9568214995641897,0.8308244457320024,0.843928811508629,16
0.9461266282076044,0.8196140433501927,0.8508361750082474,15
0.950240963752849,0.8128688854865903,0.814910989581688,14
0.9418513468573089,0.7888306227369386,0.8197782995178958,13
0.9184738685166265,0.7967298196977286,0.8053338309815603,12
0.9314371117554602,0.8152209076188722,0.8328760273596216,11
0.924042767249172,0.763785298311279,0.7620187967541965,10
0.894767194741787,0.7150021839932315,0.8329204291358344,9
0.837315375678273,0.7142021147378542,0.7811371117128034,8
0.8199614904494705,0.7419182936594433,0.7680548323785994,7
0.8377257217954037,0.7053781819365639,0.698897798023216,6
0.8099753391558103,0.6801104295581423,0.6960428991384671,5
0.7719009645502828,0.6061489020855371,0.6832011977363145,4
0.7604907771533173,0.6543406611081934,0.6026527358004652,3
0.6683628068864145,0.655525311603862,0.6634149558491955,2
0.5872675876624973,0.602315360755453,0.5408615259201147,1
