num_features,NeuralNetwork,TeacherStudents,DAE,RandomForest,AdaBoost,LGBM,XGB,LogisticRegression
65,0.9924516908212558,0.9839975845410628,0.9777576489533011,0.9841988727858292,0.982487922705314,0.9876207729468598,0.9871175523349436,0.9875201288244767
64,0.9910477053140095,0.9833433977455718,0.9772544283413849,0.9839875201288246,0.9824476650563605,0.987751610305958,0.9853965378421898,0.9860909822866345
63,0.9784873188405797,0.9829005636070853,0.9783917069243155,0.9834037842190015,0.9791867954911433,0.9876811594202899,0.9861211755233494,0.9864935587761675
62,0.9734752415458938,0.9830012077294686,0.977999194847021,0.9836755233494363,0.980726650563607,0.9855676328502414,0.9855877616747183,0.9850543478260869
61,0.9810285829307569,0.9820752818035426,0.9778381642512078,0.9818438003220613,0.9743709742351048,0.982830112721417,0.9865036231884059,0.9845209339774555
60,0.9733343397745571,0.9817632850241547,0.9770330112721416,0.9835547504025763,0.9755535426731079,0.9820450885668277,0.9816123188405796,0.9824376006441223
59,0.969927536231884,0.9819645732689211,0.977475845410628,0.9809178743961352,0.9777677133655395,0.9839573268921095,0.9805203301127214,0.9817934782608694
58,0.966742149758454,0.9810185185185185,0.9769726247987117,0.9822765700483093,0.9739130434782609,0.9802838164251207,0.9824476650563607,0.9774859098228663
57,0.9584440418679548,0.9792673107890499,0.9776570048309179,0.9804851046698874,0.9736815619967792,0.9844404186795492,0.9791012479871176,0.9823168276972625
56,0.978059581320451,0.9785628019323671,0.9783514492753623,0.9825684380032206,0.9765448872785829,0.9784520933977456,0.9804347826086957,0.978653381642512
55,0.9397393317230274,0.9809883252818035,0.9797906602254427,0.9813204508856683,0.974667874396135,0.9710245571658616,0.9717491948470209,0.9792572463768116
54,0.9533514492753623,0.9772342995169081,0.9754730273752011,0.9800020128824478,0.9698419887278584,0.975337157809984,0.9772493961352657,0.9727556360708535
53,0.9384108293075684,0.9776469404186795,0.9754025764895331,0.9770833333333334,0.9716787439613526,0.971225845410628,0.9706320450885668,0.9716988727858293
52,0.9627214170692431,0.9744363929146536,0.9762177938808373,0.9784319645732689,0.9710799114331724,0.977415458937198,0.9793880837359099,0.9716485507246377
51,0.9110456924315621,0.9761976650563607,0.9752214170692431,0.9763385668276972,0.9646034621578099,0.977475845410628,0.9655897745571659,0.9792069243156201
50,0.93215076489533,0.9685185185185186,0.9760265700483093,0.978502415458937,0.9631441223832529,0.9749597423510465,0.9696809581320451,0.9581320450885666
49,0.9400261674718197,0.9745672302737519,0.975835346215781,0.9763435990338165,0.9635869565217392,0.976388888888889,0.9696407004830918,0.9698872785829307
48,0.9137630837359098,0.9728462157809983,0.9754780595813204,0.9712006843800323,0.9637077294685993,0.9752113526570048,0.9676278180354269,0.9653985507246376
47,0.9306914251207727,0.9736111111111111,0.9739029790660225,0.9717491948470209,0.9570450885668276,0.9627415458937199,0.9737067230273752,0.9641203703703705
46,0.897710346215781,0.9753623188405797,0.9726650563607085,0.9772544283413847,0.9627717391304349,0.9689613526570048,0.9688959339774555,0.9575281803542672
45,0.9336352657004833,0.969675925925926,0.9741042673107889,0.9716133252818036,0.9492401368760065,0.9645632045088567,0.9633504428341386,0.9522443639291465
44,0.9122836151368761,0.9686342592592592,0.9741545893719806,0.9691374798711756,0.9648953301127212,0.9685738727858293,0.969338768115942,0.9525161030595815
43,0.8937298711755235,0.9633454106280193,0.9756541867954912,0.9755837359098228,0.9610406602254429,0.9598178341384862,0.9531602254428341,0.9474134460547505
42,0.8963013285024155,0.9610004025764896,0.9698168276972625,0.96887077294686,0.9493810386473431,0.9669736312399355,0.960240539452496,0.9256038647342993
41,0.919248188405797,0.9741193639291466,0.9730877616747182,0.972342995169082,0.9454106280193237,0.9433977455716587,0.9381642512077295,0.933202495974235
40,0.8508554750402576,0.9708433977455717,0.9722222222222221,0.9674265297906602,0.9513788244766506,0.9420692431561998,0.9480776972624797,0.9429549114331724
39,0.8597624798711754,0.9551429146537842,0.9705817230273752,0.9633756038647343,0.9470108695652174,0.9509410225442834,0.973299114331723,0.9565720611916266
38,0.879891304347826,0.9688204508856681,0.9741243961352657,0.9627616747181964,0.9391203703703702,0.9334490740740741,0.9439512882447664,0.942240338164251
37,0.8895933977455716,0.9503270933977456,0.9703099838969405,0.963274959742351,0.9464271336553945,0.9292320853462158,0.9492300724637681,0.954362922705314
36,0.8974688003220612,0.940408615136876,0.9654639694041869,0.9641203703703705,0.9439210950080514,0.9150815217391305,0.9391254025764896,0.9170893719806765
35,0.8741998792270531,0.9495772946859905,0.9672453703703703,0.9670692431561996,0.9568538647342993,0.9549718196457325,0.9208836553945249,0.9617149758454107
34,0.858071658615137,0.9571557971014494,0.9691022544283415,0.9567632850241546,0.9050372383252817,0.9491394927536232,0.9261020531400966,0.9372282608695652
33,0.7761825684380033,0.9456219806763284,0.9679599436392914,0.9531652576489533,0.9385466988727857,0.8743357487922705,0.9377818035426732,0.9291566022544284
32,0.8072514090177135,0.955721618357488,0.9664402173913045,0.9610406602254427,0.9272795893719807,0.9293126006441224,0.9181411030595813,0.9283111916264091
31,0.8549718196457328,0.9402928743961352,0.9634460547504025,0.9613375603864733,0.8981632447665054,0.9139190821256038,0.9363929146537842,0.9233695652173912
30,0.8053442028985508,0.9332024959742352,0.9714070048309178,0.9598178341384864,0.9071155394524959,0.9380283816425121,0.9076036634460548,0.8870772946859903
29,0.8377415458937199,0.9227807971014494,0.9649708132045088,0.9509410225442834,0.9014845008051529,0.9113023349436393,0.9142310789049919,0.9031551932367149
28,0.7363828502415458,0.9219353864734299,0.9630434782608696,0.9561896135265698,0.9132548309178745,0.9081320450885668,0.91862922705314,0.8719605475040257
27,0.8235205314009661,0.9265398550724638,0.9576892109500805,0.9585044283413848,0.9040811191626409,0.934686996779388,0.9176026570048308,0.9294786634460548
26,0.8134007648953302,0.8908011272141707,0.9637630837359099,0.9502365136876005,0.9129931561996779,0.9196306360708535,0.918377616747182,0.8737520128824479
25,0.7982890499194847,0.9069243156199678,0.9603562801932368,0.9424818840579711,0.8404337761674718,0.9193085748792269,0.9265247584541063,0.9042723429951692
