num_features,3,10,50
65,0.9508474576271185,0.9669491525423728,0.9694915254237289
64,0.9526271186440678,0.964406779661017,0.970042372881356
63,0.9526271186440678,0.9642372881355932,0.9695762711864407
62,0.9523728813559321,0.9655084745762712,0.970550847457627
61,0.9513559322033898,0.9647457627118644,0.9693220338983052
60,0.9521186440677967,0.9650000000000001,0.9689830508474577
59,0.9507627118644066,0.9640677966101696,0.9695762711864407
58,0.9520338983050847,0.9638983050847457,0.9660169491525424
57,0.9508474576271186,0.9641525423728814,0.969364406779661
56,0.9474576271186441,0.9664406779661018,0.9672033898305085
55,0.9457627118644067,0.9636440677966102,0.9683050847457627
54,0.9460169491525423,0.9651694915254236,0.9664830508474577
53,0.9500847457627118,0.9597457627118645,0.9662711864406781
52,0.9514406779661018,0.9663559322033898,0.9708050847457628
51,0.9535593220338983,0.9643644067796611,0.9692372881355933
50,0.9400000000000001,0.9664406779661018,0.9639406779661016
49,0.9473728813559322,0.9680508474576272,0.9701694915254236
48,0.9423728813559322,0.9619067796610169,0.968220338983051
47,0.9550847457627117,0.9611016949152542,0.9682627118644067
46,0.9446610169491526,0.9573728813559322,0.9647457627118646
45,0.9459322033898306,0.9597033898305085,0.9681779661016948
44,0.9481355932203389,0.9594067796610168,0.9661864406779662
43,0.9510169491525424,0.963050847457627,0.9678813559322034
42,0.9544915254237288,0.9596610169491526,0.9695762711864407
41,0.9474576271186441,0.9523728813559321,0.9673728813559321
40,0.9583050847457628,0.9589830508474575,0.9645338983050848
39,0.9450000000000001,0.9567796610169493,0.9700847457627118
38,0.9538135593220339,0.9598728813559323,0.9634745762711864
37,0.9494067796610169,0.9542372881355933,0.9633050847457628
36,0.9484745762711864,0.9649576271186442,0.9676271186440678
35,0.945593220338983,0.9522881355932202,0.9585593220338982
34,0.9391525423728811,0.948771186440678,0.9583474576271186
33,0.9474576271186441,0.9515677966101693,0.9644915254237288
32,0.937542372881356,0.9642372881355932,0.9663135593220339
31,0.951228813559322,0.9591101694915254,0.9615677966101697
30,0.9445762711864406,0.9500847457627117,0.9597457627118644
29,0.9451271186440678,0.9566949152542372,0.9647457627118644
28,0.9511016949152543,0.9617796610169492,0.958177966101695
27,0.9436440677966103,0.9541525423728814,0.9611440677966103
26,0.9522033898305085,0.9572033898305085,0.9499576271186442
25,0.9422457627118644,0.9658898305084745,0.9653389830508475
24,0.9405084745762711,0.953728813559322,0.9618644067796611
23,0.9509322033898305,0.9410593220338981,0.9560169491525423
22,0.9325423728813561,0.9497881355932204,0.9472457627118643
21,0.9497881355932204,0.9397457627118643,0.9494067796610169
20,0.946313559322034,0.9477966101694915,0.9563559322033898
19,0.9391949152542372,0.9406355932203392,0.9448305084745762
18,0.959449152542373,0.934830508474576,0.9561864406779662
17,0.9446186440677968,0.9513135593220341,0.9481779661016949
16,0.933050847457627,0.9077966101694915,0.9595762711864408
15,0.8971610169491526,0.923093220338983,0.9239406779661017
14,0.9347033898305085,0.9218644067796612,0.9392796610169493
13,0.9350423728813559,0.9365677966101696,0.9144915254237288
12,0.9233050847457628,0.9359745762711864,0.9241525423728815
11,0.9458474576271186,0.9279661016949154,0.919322033898305
10,0.9179237288135594,0.9188983050847458,0.9143220338983051
9,0.9313983050847459,0.9240254237288136,0.9243220338983053
8,0.8559745762711867,0.8438559322033898,0.8502118644067798
7,0.8983474576271189,0.8784322033898304,0.8750847457627119
6,0.8658898305084746,0.8458050847457628,0.843177966101695
5,0.8303813559322034,0.7635169491525423,0.8686016949152544
4,0.7413559322033898,0.8721610169491525,0.8047457627118643
3,0.8244491525423729,0.7968644067796611,0.8165677966101695
2,0.6914830508474576,0.7143644067796611,0.6956355932203391
1,0.6674576271186441,0.5422033898305084,0.5725423728813559
