num_features,3,10,50
65,0.9453125,0.9375,0.9453125
64,0.94375,0.940625,0.94609375
63,0.9453125,0.9390625,0.94453125
62,0.9421875,0.940625,0.95390625
61,0.94140625,0.9375,0.9484375
60,0.94296875,0.9421875,0.9421875
59,0.9421875,0.940625,0.953125
58,0.9453125,0.93828125,0.9484375
57,0.94140625,0.94453125,0.9515625
56,0.9421875,0.9421875,0.9453125
55,0.93828125,0.9375,0.94921875
54,0.9421875,0.93984375,0.94765625
53,0.94609375,0.93515625,0.94765625
52,0.946875,0.93828125,0.95390625
51,0.94140625,0.94140625,0.95625
50,0.94296875,0.946875,0.94765625
49,0.940625,0.93828125,0.94296875
48,0.93515625,0.93984375,0.95
47,0.94140625,0.94140625,0.95078125
46,0.9359375,0.9359375,0.95234375
45,0.93984375,0.9390625,0.946875
44,0.93515625,0.940625,0.94765625
43,0.940625,0.93828125,0.95234375
42,0.94296875,0.9375,0.9515625
41,0.94140625,0.93203125,0.9515625
40,0.9421875,0.9390625,0.94921875
39,0.94140625,0.9375,0.95078125
38,0.9375,0.9375,0.94140625
37,0.94765625,0.93125,0.94296875
36,0.94296875,0.946875,0.94921875
35,0.93828125,0.9375,0.94765625
34,0.93984375,0.9390625,0.94140625
33,0.9390625,0.9328125,0.94375
32,0.934375,0.93671875,0.95078125
31,0.94765625,0.93515625,0.94609375
30,0.93828125,0.925,0.9390625
29,0.934375,0.9375,0.94609375
28,0.946875,0.93671875,0.9421875
27,0.940625,0.93671875,0.94296875
26,0.93359375,0.93671875,0.93828125
25,0.93828125,0.9328125,0.94375
24,0.9390625,0.9390625,0.9515625
23,0.94296875,0.92734375,0.94375
22,0.934375,0.93515625,0.9390625
21,0.92734375,0.92421875,0.940625
20,0.93984375,0.93515625,0.9359375
19,0.92734375,0.9296875,0.9375
18,0.93515625,0.92578125,0.940625
17,0.9328125,0.93984375,0.93203125
16,0.921875,0.93046875,0.94375
15,0.928125,0.9296875,0.934375
14,0.9359375,0.93359375,0.940625
13,0.92890625,0.93046875,0.921875
12,0.93515625,0.9328125,0.92890625
11,0.93203125,0.9265625,0.934375
10,0.93359375,0.9359375,0.93515625
9,0.92265625,0.93125,0.9328125
8,0.92578125,0.90703125,0.91171875
7,0.92890625,0.91953125,0.92734375
6,0.91796875,0.9234375,0.921875
5,0.92734375,0.91328125,0.90546875
4,0.928125,0.92265625,0.9015625
3,0.92265625,0.909375,0.90859375
2,0.91640625,0.92265625,0.92265625
1,0.90703125,0.921875,0.921875
