num_features,NeuralNetwork,TeacherStudents,DAE,RandomForest,AdaBoost,LGBM,XGB,LogisticRegression
65,0.9957729468599034,0.9981884057971016,0.9951690821256036,0.9963768115942028,0.9999999999999998,0.9987922705314011,0.9993961352657005,0.9981884057971016
64,0.993840579710145,0.996195652173913,0.9946256038647343,0.9960748792270531,1.0,0.995108695652174,0.9971014492753623,0.9971618357487924
63,0.9948067632850242,0.996437198067633,0.9940821256038648,0.994987922705314,0.9983091787439612,0.9942632850241546,0.9988526570048307,0.9980072463768115
62,0.9927536231884059,0.9947463768115943,0.9937801932367151,0.992391304347826,0.9990338164251208,0.9972826086956521,0.9920893719806763,0.9953502415458937
61,0.9918478260869567,0.9957729468599036,0.9939009661835749,0.9951086956521739,0.9978864734299517,0.9893115942028986,0.9885869565217391,0.9945652173913043
60,0.9919082125603864,0.9948067632850244,0.9942632850241546,0.9904589371980675,0.9984299516908213,0.9877415458937197,0.9904589371980677,0.9934178743961353
59,0.9744867149758456,0.9941425120772948,0.9934782608695653,0.9905193236714978,0.9956521739130435,0.991183574879227,0.9914855072463767,0.9944444444444445
58,0.9627717391304348,0.9930555555555556,0.9951690821256041,0.9891908212560386,0.9828200483091788,0.9921497584541064,0.9953502415458939,0.9895531400966183
57,0.9881038647342993,0.9916666666666668,0.9951690821256038,0.9929347826086955,0.9972826086956521,0.9868357487922704,0.9938405797101451,0.9918478260869564
56,0.9862620772946858,0.9912439613526569,0.9929951690821257,0.9917874396135267,0.9959541062801931,0.9931159420289856,0.9906400966183575,0.992512077294686
55,0.9670893719806763,0.9932367149758454,0.9929951690821257,0.9916062801932368,0.9908212560386473,0.9931159420289856,0.9849033816425121,0.9817632850241547
54,0.9843900966183575,0.9832729468599034,0.9963164251207729,0.9852053140096618,0.9918176328502415,0.9903381642512077,0.9862318840579711,0.9852657004830918
53,0.9820652173913043,0.9910628019323673,0.9927536231884059,0.991545893719807,0.9833333333333334,0.9754227053140097,0.9856280193236715,0.9909420289855072
52,0.98143115942029,0.9868357487922707,0.9942028985507247,0.9892512077294686,0.9879830917874397,0.9842995169082126,0.976147342995169,0.9788647342995169
51,0.9795289855072464,0.9877415458937199,0.9905797101449275,0.9881038647342996,0.9800422705314009,0.9692028985507246,0.9734903381642512,0.9796497584541063
50,0.9736111111111111,0.9815217391304347,0.992451690821256,0.9801328502415461,0.9788949275362319,0.9791062801932368,0.9716183574879228,0.9896135265700483
49,0.9513285024154587,0.9846618357487923,0.993780193236715,0.9794987922705314,0.9757850241545893,0.9656400966183577,0.9770531400966183,0.980012077294686
48,0.9495772946859903,0.9836956521739131,0.9916062801932368,0.9847826086956522,0.9779287439613527,0.9915458937198067,0.978743961352657,0.9772342995169083
47,0.9429649758454106,0.9762681159420291,0.9913043478260871,0.9785024154589372,0.9831219806763285,0.9615942028985508,0.949849033816425,0.9693236714975845
46,0.9531099033816426,0.9806763285024156,0.9894323671497585,0.9844806763285024,0.9776570048309179,0.9766908212560386,0.9748188405797101,0.9786231884057971
45,0.9687500000000002,0.9815821256038646,0.9902173913043478,0.9822765700483093,0.9816425120772946,0.9756642512077294,0.9704710144927537,0.9756642512077296
44,0.9581521739130434,0.9803140096618359,0.9901570048309178,0.9829106280193237,0.9738526570048309,0.978804347826087,0.9695652173913043,0.9723429951690822
43,0.9486111111111111,0.9755434782608694,0.9882850241545894,0.9783212560386474,0.9782306763285025,0.9683876811594203,0.9685386473429952,0.9597826086956524
42,0.9270833333333334,0.9791666666666666,0.9917874396135267,0.9758454106280194,0.9467089371980675,0.9439009661835749,0.9530797101449275,0.9609903381642511
41,0.9306461352657005,0.9752415458937198,0.9867753623188407,0.9764794685990339,0.9622584541062802,0.9667572463768117,0.961201690821256,0.96256038647343
40,0.9221618357487923,0.9709541062801932,0.9821859903381643,0.967330917874396,0.9618055555555556,0.9382246376811594,0.9558272946859903,0.9507246376811593
39,0.9132850241545893,0.9721618357487923,0.9862318840579711,0.9806763285024154,0.9551328502415458,0.9433272946859903,0.9548309178743961,0.9677536231884059
38,0.9627717391304349,0.9727657004830919,0.988768115942029,0.981461352657005,0.9361111111111112,0.9503623188405796,0.9523550724637682,0.9481582125603865
37,0.9247584541062803,0.9686594202898551,0.9869565217391305,0.9761775362318842,0.9402475845410627,0.9290760869565217,0.9417270531400966,0.9658816425120774
36,0.9086956521739132,0.9708333333333334,0.9852053140096618,0.9655193236714977,0.9254830917874395,0.9595712560386473,0.9285628019323673,0.9594504830917874
35,0.8990640096618356,0.9631038647342993,0.9832427536231885,0.9685688405797102,0.9547101449275364,0.9539553140096618,0.9335144927536231,0.9657004830917876
34,0.928653381642512,0.9660024154589371,0.9822463768115941,0.9778683574879226,0.9264190821256039,0.9164251207729468,0.9329710144927535,0.9578200483091788
33,0.8852053140096618,0.9615942028985508,0.9821859903381643,0.963798309178744,0.9382548309178744,0.9495471014492753,0.9146135265700484,0.9503623188405796
32,0.8890398550724639,0.9597222222222221,0.9783816425120774,0.9672403381642514,0.934963768115942,0.9045591787439614,0.950150966183575,0.9591787439613526
31,0.9328200483091786,0.9716787439613528,0.9844202898550725,0.9673913043478259,0.9566727053140097,0.9469504830917875,0.9181159420289854,0.9579710144927537
30,0.8692028985507246,0.9542572463768118,0.9843599033816425,0.9614432367149759,0.9290458937198067,0.8985809178743962,0.9081521739130434,0.9298309178743962
29,0.8426630434782609,0.9494565217391304,0.9721014492753625,0.9509359903381641,0.9196859903381643,0.9266606280193235,0.8944746376811594,0.9439613526570048
28,0.866274154589372,0.9656400966183576,0.9748490338164253,0.9549214975845409,0.930102657004831,0.9326388888888889,0.8768417874396135,0.9173007246376812
27,0.9204408212560388,0.9410929951690822,0.9668176328502416,0.9619263285024153,0.8907306763285024,0.9403985507246375,0.9310386473429952,0.9388285024154591
26,0.911262077294686,0.9443538647342997,0.9820652173913043,0.9598128019323671,0.923701690821256,0.8872886473429951,0.9306461352657005,0.8997584541062802
25,0.8593297101449275,0.9552536231884057,0.9710748792270533,0.9455012077294687,0.9222826086956522,0.9110205314009663,0.8725543478260869,0.9451690821256038
24,0.9397041062801932,0.9428140096618358,0.9736111111111112,0.9625301932367151,0.886080917874396,0.9162439613526571,0.91243961352657,0.9378321256038648
23,0.8395229468599034,0.9409420289855073,0.9664553140096619,0.9347524154589373,0.9352958937198068,0.8447161835748792,0.8257548309178743,0.9130434782608695
22,0.9109601449275362,0.9033212560386474,0.9736714975845411,0.9157910628019323,0.8433272946859903,0.8906400966183574,0.88756038647343,0.9082427536231883
21,0.8429951690821256,0.9067028985507246,0.964975845410628,0.9292270531400966,0.9295591787439614,0.8487922705314009,0.9152777777777779,0.9054347826086957
20,0.8096316425120774,0.936201690821256,0.9670591787439614,0.9370772946859903,0.897675120772947,0.9227355072463768,0.9033816425120772,0.8789553140096619
19,0.8069444444444445,0.9283212560386473,0.95631038647343,0.9232185990338163,0.8901871980676329,0.8668780193236716,0.7732789855072465,0.8639794685990339
18,0.861141304347826,0.9052838164251208,0.9570350241545895,0.9006340579710146,0.8482185990338165,0.848701690821256,0.8022342995169082,0.7887983091787438
17,0.8655495169082125,0.9004830917874397,0.9502113526570047,0.9028985507246376,0.7896739130434783,0.8446859903381643,0.8605072463768118,0.8745471014492752
16,0.7362922705314009,0.9066727053140096,0.9551328502415458,0.8971618357487922,0.8720108695652173,0.7939915458937198,0.7985507246376812,0.7497886473429952
15,0.8409722222222221,0.91256038647343,0.9419987922705314,0.9178140096618359,0.8102657004830919,0.886141304347826,0.8013586956521739,0.8474335748792271
14,0.7251811594202897,0.9116545893719806,0.9217089371980676,0.9038949275362318,0.8496376811594203,0.8218297101449276,0.7490338164251207,0.8257850241545894
13,0.7485809178743962,0.8803743961352659,0.9509359903381643,0.8911533816425121,0.8277475845410629,0.8565821256038648,0.8397342995169081,0.7605374396135265
12,0.7625905797101449,0.8728864734299517,0.9147041062801933,0.8732789855072465,0.800150966183575,0.7875905797101448,0.774788647342995,0.798822463768116
11,0.7961956521739131,0.8302234299516907,0.9035326086956523,0.8904589371980676,0.8010869565217391,0.7625905797101449,0.8243055555555555,0.8456823671497584
10,0.7390096618357488,0.8394323671497584,0.8916968599033817,0.9003623188405797,0.722644927536232,0.8445350241545894,0.7752113526570048,0.7982487922705315
9,0.7321557971014493,0.8394323671497584,0.882638888888889,0.8082125603864734,0.6319444444444444,0.7889492753623188,0.7224335748792271,0.7891304347826087
8,0.692330917874396,0.8253925120772946,0.8720410628019323,0.8163949275362319,0.7230978260869566,0.844806763285024,0.6428442028985508,0.7882246376811595
7,0.7305857487922706,0.8384963768115942,0.8896135265700481,0.8489432367149758,0.7032004830917874,0.7608997584541063,0.71887077294686,0.8500905797101449
6,0.7521135265700483,0.7579106280193236,0.8209842995169081,0.8469806763285025,0.571074879227053,0.690066425120773,0.7148550724637681,0.7233997584541063
5,0.6054951690821256,0.7670289855072463,0.8179045893719807,0.7599637681159421,0.7691727053140097,0.6448067632850243,0.7540157004830917,0.7779287439613528
4,0.5717089371980677,0.8145833333333334,0.8359903381642513,0.6883454106280193,0.5619565217391305,0.6272946859903381,0.6523852657004832,0.7641908212560387
3,0.6465881642512078,0.6040157004830918,0.7607789855072463,0.7354468599033817,0.5497584541062803,0.5964070048309178,0.6784420289855073,0.6193236714975845
2,0.6077294685990339,0.6483091787439614,0.697644927536232,0.6447463768115942,0.5952294685990338,0.6045289855072463,0.6108091787439613,0.6092089371980676
1,0.5372584541062803,0.5832125603864735,0.605012077294686,0.5885869565217391,0.5368357487922706,0.5316123188405797,0.5180857487922704,0.6893115942028987
