RandomForest,AdaBoost,XGB,features_amounts
0.7968709084318688,0.7848429786710064,0.768196311554801,53
0.7950818949584718,0.7807759105504016,0.7623518805032086,52
0.7939830350549444,0.777180519325581,0.7584889229635967,51
0.787720015765341,0.777506921242034,0.7522305568389397,50
0.7900549308732989,0.7774412765553199,0.7499379042845294,49
0.7903620760357251,0.7734905809792079,0.737466391462065,48
0.7833274301434252,0.7689664715332458,0.7440129999071791,47
0.7857096493838686,0.7648713012432238,0.7434397195880023,46
0.7838703760759799,0.7652912210627936,0.7317126397180125,45
0.7858212116524952,0.7678988774002734,0.7218525079501406,44
0.776603107872999,0.7579606471052843,0.7243449470598036,43
0.7714499319092034,0.7649971062648063,0.7106019573254013,42
0.7687459782321943,0.7545428815331846,0.7214845150448758,41
0.7677857100861298,0.7476955171540528,0.6998771621585614,40
0.7608450321213134,0.7502795294947155,0.7064324023084265,39
0.7548572524796151,0.7488608417326206,0.6889615364684887,38
0.7632985883179143,0.7383388084563031,0.7005364447326204,37
0.7611384030520696,0.748749622863113,0.6975392640967097,36
0.7602320217098775,0.7505984364498623,0.6841393280305759,35
0.7548732460905742,0.7350368320689323,0.6782458483459397,34
0.7528037486084243,0.7308482755940883,0.6813144899676613,33
0.7458921783285948,0.7384131159523368,0.6779255328016266,32
0.7399689536913018,0.7282259590181439,0.6739955765493256,31
0.745287904240075,0.7256932674872091,0.6528242289230801,30
0.741241198434407,0.71355533068377,0.6672988707225015,29
0.7491420367407733,0.7178303827947744,0.6591834766335687,28
0.7309166335100004,0.7185301180313713,0.6529411442816233,27
0.7185960561942127,0.7021634891097831,0.6326107506411539,26
0.717823953036149,0.6956859144894763,0.6353966277394503,25
0.7103398815796416,0.6916671717829965,0.6367995064778659,24
0.7059918724483447,0.7093613637713629,0.6273182100070518,23
0.6881804514470934,0.7019654862046367,0.610335364112039,22
0.7070102368341861,0.6772393642053813,0.6147463755106026,21
0.6909480778910009,0.6842426987132599,0.5971823908213196,20
0.6907041909223411,0.6771913399813473,0.5827414815204897,19
0.6671004850803885,0.6718866954346923,0.6060663785274156,18
0.6692088266079695,0.6664880178213333,0.5925411749466619,17
0.6734325653124987,0.6551184620937036,0.6134925174534313,16
0.6658823232153782,0.6472417077114224,0.606169073614969,15
0.665397367585794,0.6586086175917052,0.6136238562181442,14
0.6580507474668,0.6233489506036416,0.5716161771736417,13
0.6567376244580906,0.61614451988517,0.5634192741568604,12
0.6335551563721721,0.6232735646118852,0.5769665467344997,11
0.6283543266166498,0.6119275587314288,0.576336072572827,10
0.6386989419366574,0.6160360730033153,0.5551114618238401,9
0.6145522691868153,0.5813255126938264,0.5514744892537115,8
0.6170388871853213,0.6177888869090241,0.5618190715560626,7
0.5873843636560503,0.5854293665906132,0.5398486613754226,6
0.5603836097988412,0.5734516052646486,0.5539143732402879,5
0.5694865323976095,0.5645235486531581,0.5512938918689451,4
0.5769883488915518,0.5314678910931392,0.5421889326286168,3
0.5368463977210024,0.5346272378226344,0.5171588085339957,2
0.515528297444537,0.5198840671574042,0.5169473707641721,1
