num_features,RandomForest,AdaBoost,LGBM,XGB,LogisticRegression,DAE
65,0.7190934065934067,0.7019230769230769,0.7438186813186813,0.7596153846153848,0.6936813186813187,0.6517857142857143
64,0.7224587912087912,0.7015796703296703,0.7470467032967033,0.7498626373626374,0.6947802197802198,0.6531936813186813
63,0.7162087912087912,0.6995192307692307,0.739010989010989,0.7624313186813187,0.6984203296703297,0.6498626373626373
62,0.7219093406593405,0.6999313186813187,0.7286401098901099,0.7540521978021977,0.6867445054945055,0.6424793956043956
61,0.7019230769230769,0.6986263736263736,0.7350274725274726,0.7469780219780219,0.6947802197802198,0.6485576923076923
60,0.7144917582417583,0.7045329670329672,0.7337225274725274,0.7359203296703297,0.6942307692307692,0.6476648351648353
59,0.7143543956043955,0.6921703296703298,0.7303571428571429,0.7329670329670329,0.685096153846154,0.6451923076923077
58,0.7129807692307693,0.6977335164835166,0.730837912087912,0.7429945054945055,0.6927197802197802,0.6458791208791209
57,0.7131868131868131,0.695673076923077,0.7253434065934066,0.7346153846153846,0.6910714285714287,0.6362980769230769
56,0.7165521978021978,0.6923076923076923,0.7332417582417582,0.7361263736263737,0.6857142857142857,0.6516483516483517
55,0.705151098901099,0.6921703296703295,0.7177884615384615,0.7385302197802197,0.6837912087912088,0.6396634615384615
54,0.7123626373626373,0.6846840659340659,0.7300824175824177,0.7390109890109889,0.6789835164835164,0.6376717032967033
53,0.7139423076923077,0.695570054945055,0.7285027472527472,0.725618131868132,0.675,0.6354052197802198
52,0.7044642857142858,0.6870192307692309,0.7145604395604396,0.7148351648351647,0.6940247252747251,0.6160714285714286
51,0.7079670329670329,0.6922390109890111,0.7096153846153845,0.7098214285714285,0.6929945054945055,0.6380151098901099
50,0.7,0.6832417582417583,0.6927197802197802,0.7198489010989011,0.6703296703296704,0.6285714285714287
49,0.695467032967033,0.6795329670329671,0.7289835164835166,0.6921703296703297,0.6673763736263736,0.6293956043956044
48,0.6842032967032967,0.6989010989010989,0.6936813186813188,0.7255494505494505,0.6918956043956044,0.6196428571428572
47,0.6873626373626374,0.6783310439560439,0.6872252747252747,0.7182005494505495,0.6848214285714285,0.6361607142857142
46,0.7065247252747254,0.6680631868131869,0.6976648351648352,0.6992445054945056,0.6666895604395604,0.6401442307692307
45,0.7006181318681318,0.6683379120879122,0.7071428571428571,0.7054945054945054,0.687912087912088,0.6277815934065933
44,0.6974587912087913,0.7053571428571429,0.6991758241758241,0.7175824175824176,0.6592719780219781,0.639114010989011
43,0.6998626373626374,0.695570054945055,0.676304945054945,0.7000343406593407,0.6871565934065934,0.6402129120879121
42,0.6866758241758242,0.6853708791208792,0.6864010989010988,0.699587912087912,0.6589972527472527,0.6477678571428571
41,0.7015109890109891,0.6627403846153845,0.6879120879120879,0.6858516483516486,0.6524038461538462,0.615728021978022
40,0.704326923076923,0.6672733516483517,0.6841689560439561,0.6735576923076924,0.675206043956044,0.6109203296703296
39,0.6535370879120879,0.698695054945055,0.7041895604395605,0.656456043956044,0.6546703296703298,0.6353365384615384
38,0.6934752747252747,0.6871565934065934,0.6702953296703296,0.6743475274725276,0.6639423076923077,0.6031593406593406
37,0.6677884615384615,0.6561126373626373,0.6844093406593407,0.6686469780219779,0.6627060439560439,0.5946428571428571
36,0.6566620879120879,0.6528159340659341,0.6479395604395604,0.6469436813186814,0.6653502747252749,0.6104052197802197
35,0.6789835164835164,0.6672733516483517,0.6863324175824175,0.6691620879120879,0.6499313186813187,0.5923076923076922
34,0.667135989010989,0.6762706043956044,0.6347870879120879,0.6729052197802197,0.6438873626373626,0.6168269230769231
33,0.6710851648351649,0.6547733516483517,0.6550137362637363,0.6945054945054945,0.6371565934065935,0.6118475274725274
32,0.648489010989011,0.6864697802197801,0.6843406593406592,0.6575549450549449,0.6588598901098901,0.5973557692307692
31,0.6628090659340661,0.656146978021978,0.6540521978021978,0.6478708791208792,0.6232142857142857,0.6248282967032968
30,0.6551854395604396,0.6651442307692308,0.6412431318681319,0.6150412087912088,0.6621565934065934,0.6375686813186813
29,0.6776785714285715,0.6627747252747253,0.6614010989010989,0.6754807692307693,0.668337912087912,0.5736607142857142
28,0.6771978021978022,0.6449862637362638,0.6539148351648352,0.6251717032967034,0.6610576923076923,0.6022321428571428
27,0.6530219780219781,0.648179945054945,0.6312843406593407,0.6552197802197803,0.6200206043956045,0.6169642857142857
26,0.6191620879120879,0.604532967032967,0.649004120879121,0.6533997252747252,0.6291552197802197,0.5950549450549449
25,0.6568337912087913,0.6154532967032966,0.60625,0.6542925824175825,0.6448145604395605,0.594059065934066
24,0.6364354395604395,0.6153502747252748,0.6383241758241758,0.6365384615384615,0.6486607142857143,0.6215659340659341
23,0.6812843406593407,0.6348214285714285,0.6031936813186813,0.6304601648351649,0.6051854395604395,0.6273008241758241
22,0.6712225274725275,0.6528502747252747,0.6322458791208792,0.6187156593406593,0.6167925824175824,0.6218406593406594
21,0.6441964285714286,0.6179945054945055,0.6067994505494505,0.6636332417582418,0.619059065934066,0.5785714285714286
20,0.6120535714285713,0.6218063186813187,0.5828983516483517,0.631662087912088,0.5721497252747253,0.595673076923077
19,0.6519917582417583,0.6042582417582418,0.6376373626373626,0.6212568681318682,0.6177884615384616,0.6361263736263736
18,0.6269230769230769,0.646085164835165,0.6115728021978023,0.6081730769230769,0.601304945054945,0.5817307692307692
17,0.6364010989010989,0.6515453296703296,0.5655563186813187,0.6019574175824175,0.628228021978022,0.5518887362637362
16,0.6129807692307692,0.6084478021978023,0.590728021978022,0.609581043956044,0.6233516483516484,0.587396978021978
15,0.6554258241758242,0.5908653846153846,0.5692651098901098,0.5871222527472528,0.6356456043956042,0.635576923076923
14,0.6177884615384615,0.5556662087912089,0.5601648351648352,0.6133585164835165,0.5791895604395605,0.5746222527472528
13,0.6115041208791208,0.5935782967032968,0.5979052197802198,0.5598214285714286,0.6037774725274725,0.570157967032967
12,0.5842032967032967,0.6127403846153846,0.5734890109890111,0.5943337912087912,0.5698145604395604,0.6059409340659341
11,0.6303914835164834,0.6101648351648352,0.6012019230769231,0.5473901098901098,0.5837912087912087,0.5672046703296703
10,0.5614354395604396,0.5859890109890109,0.6006181318681318,0.6127403846153847,0.5273008241758242,0.5705013736263737
9,0.5436813186813186,0.5849244505494506,0.5581387362637363,0.6008585164835166,0.5696771978021978,0.5662087912087912
8,0.5707760989010989,0.5494848901098901,0.5978365384615385,0.5631524725274726,0.5606799450549451,0.5603708791208792
7,0.5439217032967034,0.5506181318681318,0.5464285714285715,0.5674450549450549,0.5651785714285715,0.5089972527472527
6,0.5336538461538463,0.5617445054945056,0.5952266483516484,0.491517857142857,0.6188873626373627,0.5526785714285715
5,0.5748626373626374,0.5453296703296703,0.5476991758241757,0.5214285714285714,0.5178914835164835,0.5263049450549451
4,0.5128777472527473,0.5240384615384615,0.5613667582417583,0.511298076923077,0.5496909340659341,0.5270604395604395
