num_features,NeuralNetwork,TeacherStudents,DAE,RandomForest,AdaBoost,LGBM,XGB,LogisticRegression
65,0.975,0.9562500000000002,0.9562500000000002,0.9499999999999998,0.96875,0.9625,0.9499999999999998,0.96875
64,0.96125,0.9475000000000001,0.9487499999999999,0.9431249999999999,0.963125,0.961875,0.9412499999999999,0.96
63,0.96,0.94625,0.9487499999999999,0.9475,0.944375,0.953125,0.9412499999999999,0.9662499999999999
62,0.9581250000000001,0.9368749999999999,0.9525,0.9487499999999999,0.8724999999999999,0.946875,0.9400000000000001,0.9337500000000001
61,0.9556250000000001,0.9349999999999999,0.946875,0.9243749999999998,0.9506249999999999,0.9450000000000001,0.9418749999999999,0.9437500000000002
60,0.9512500000000002,0.934375,0.944375,0.938125,0.858125,0.9393750000000001,0.925,0.9493750000000001
59,0.9175000000000001,0.9349999999999999,0.9412499999999999,0.9243749999999998,0.9243750000000002,0.9262499999999999,0.9262499999999999,0.9475
58,0.9018750000000001,0.923125,0.9418749999999999,0.931875,0.9168750000000001,0.915625,0.9293750000000001,0.9225
57,0.881875,0.9256249999999999,0.9462499999999998,0.923125,0.938125,0.915625,0.9174999999999999,0.940625
56,0.9037499999999999,0.9262500000000001,0.9481249999999999,0.9168749999999999,0.733125,0.923125,0.9262499999999999,0.915
55,0.9006250000000001,0.9175000000000001,0.936875,0.9181249999999999,0.860625,0.9399999999999998,0.91875,0.9043749999999999
54,0.93125,0.9112500000000001,0.94375,0.915625,0.915625,0.891875,0.900625,0.9018749999999999
53,0.8875,0.909375,0.9425000000000001,0.90625,0.9243750000000001,0.889375,0.8862500000000001,0.9175000000000001
52,0.8975,0.9037499999999999,0.940625,0.898125,0.795625,0.9062499999999998,0.9262499999999999,0.898125
51,0.9212499999999999,0.9174999999999999,0.943125,0.9075,0.755625,0.9106249999999999,0.896875,0.87625
50,0.88125,0.8924999999999998,0.9343749999999998,0.903125,0.82125,0.850625,0.890625,0.913125
49,0.8675,0.8768750000000001,0.938125,0.9043750000000002,0.794375,0.8800000000000001,0.8881249999999999,0.9193750000000002
48,0.8881249999999999,0.9,0.9324999999999999,0.8924999999999998,0.80625,0.8612500000000001,0.89625,0.9
47,0.8387499999999999,0.8700000000000001,0.9268750000000001,0.9018750000000001,0.7024999999999999,0.86875,0.9012500000000001,0.87375
46,0.8975,0.89,0.9256249999999999,0.8924999999999998,0.740625,0.89,0.915,0.88375
45,0.8106250000000002,0.868125,0.9275,0.88375,0.825,0.8724999999999999,0.8724999999999999,0.874375
44,0.8568749999999999,0.858125,0.929375,0.9,0.7525,0.8424999999999999,0.881875,0.8412499999999999
43,0.7899999999999998,0.859375,0.9299999999999999,0.8724999999999999,0.72,0.8625,0.8243750000000001,0.8631249999999999
42,0.868125,0.865625,0.9356249999999999,0.874375,0.7825,0.8481249999999999,0.913125,0.8637499999999999
41,0.760625,0.8712500000000001,0.913125,0.875,0.74125,0.8568750000000002,0.835,0.813125
40,0.846875,0.8875,0.9262499999999999,0.8768749999999998,0.821875,0.836875,0.8568750000000002,0.8306250000000001
39,0.818125,0.858125,0.929375,0.874375,0.708125,0.8162499999999999,0.875625,0.8375
38,0.8024999999999999,0.868125,0.9174999999999999,0.8800000000000001,0.6793750000000001,0.84375,0.8243750000000001,0.85375
37,0.8025,0.815625,0.91875,0.86875,0.6831250000000001,0.853125,0.803125,0.835
36,0.834375,0.843125,0.9162500000000001,0.86875,0.715625,0.859375,0.7799999999999999,0.81375
35,0.7743750000000001,0.828125,0.9274999999999999,0.8706250000000001,0.7324999999999999,0.8343749999999999,0.7993750000000001,0.8056249999999998
34,0.75,0.794375,0.915,0.875,0.680625,0.8106250000000002,0.829375,0.80375
33,0.7581249999999999,0.8168750000000001,0.9168749999999999,0.875,0.6275,0.835,0.75625,0.8175000000000001
32,0.7562500000000001,0.8081250000000001,0.9125,0.8462500000000001,0.6275000000000001,0.796875,0.8481249999999999,0.8106250000000002
31,0.8150000000000001,0.785625,0.906875,0.85,0.7368750000000001,0.8287500000000001,0.784375,0.8549999999999999
