num_features,CompleteRandomForest,XGB,DenoisingGraphEncoder,DAE,RandomForest,AdaBoost,LGBM
19,0.9634280678563559,0.9486671072923551,0.9269662921348315,0.9405155320555189,0.9661819784093412,0.9447014760960565,0.950539766468385
18,0.9628166997135933,0.944569288389513,0.9257105089226701,0.9369684952632739,0.9610927517074245,0.9413747521480504,0.9478519497686715
17,0.9601729455827275,0.9372108393919367,0.9174818241903504,0.9347323198942498,0.9590934126459573,0.9417162370566204,0.9432143643974443
16,0.953949107732981,0.9202247191011237,0.9117316589557172,0.9337519277373871,0.9527263714474552,0.9344238819123154,0.9268341044282881
15,0.9531284423881914,0.9179224498788278,0.9165895571711831,0.9304802820004406,0.9437651465080414,0.92460343688037,0.9253194536241462
14,0.9456983917162372,0.9198667107292355,0.9138907248292576,0.9235624586913419,0.9377395902181096,0.9262337519277374,0.9219431592861864
13,0.9311412205331571,0.8479070279797313,0.9176360431813176,0.9192333113020489,0.9418869795109053,0.9178563560255564,0.9097873981053096
12,0.9254351178673718,0.8804637585371227,0.9021590658735406,0.9193875302930159,0.9341319673936992,0.9183575677461997,0.8944095615774399
11,0.9127230667547919,0.8107567746199603,0.89290592641551,0.9112800176250275,0.9130480282000442,0.909159506499229,0.8888852170081515
10,0.9070885657633841,0.8086968495263275,0.9092641551002425,0.9098755232430051,0.9156146728354262,0.9118583388411542,0.8644194756554308
9,0.8935062789160607,0.8285250055078212,0.8944481163251817,0.8967448777263713,0.8874201365939633,0.8852170081515753,0.8189028420356907
8,0.8924047146948666,0.6718054637585371,0.8826173165895572,0.891038775060586,0.8946684291694206,0.8657578761841815,0.8050451641330689
7,0.870731438642873,0.7745869134170522,0.8699217889402953,0.8640229125358008,0.8838565763384005,0.8443930381141221,0.8242564441506939
6,0.818831240361313,0.6817470808548138,0.8527649261951973,0.8582892707644856,0.8339281780127781,0.8413417052214145,0.7555298523903944
5,0.8376239259748844,0.7162370566204009,0.8321381361533378,0.8322813395020932,0.8437706543291472,0.8067691121392377,0.7293732099581406
4,0.7876349416170962,0.6674377616215025,0.8203624146287727,0.7691837409120951,0.8233641771315268,0.767911434236616,0.7548523903943599
3,0.7502533597708746,0.5979786296541088,0.7486615994712491,0.8063009473452303,0.7357292355144305,0.6899922890504516,0.6656917823309099
2,0.7047697730777706,0.5944921788940294,0.7255893368583388,0.6950539766468384,0.7052654769773078,0.6819673936990527,0.6282606300947344
1,0.621810971579643,0.48037012557832126,0.6884721304252037,0.697202026878167,0.6250605860321656,0.6444976867151355,0.5846111478299185
