num_features,WeightedGradientBoostingClassifier,CompleteGradientBoostingClassifier,LGBM
11,0.43395574706046347,0.9332598107545221,0.8876467718394857
6,0.2835873825415307,0.722987626887945,0.7245563021695994
1,0.6831532166811525,0.6012884558618541,0.5529147329408485
