num_features,3,5,10,20,30,50,64
65,0.715909090909091,0.7601880877742947,0.7851684952978057,0.692985893416928,0.7686128526645767,0.7529388714733543,0.7460815047021943
64,0.7171336206896552,0.7539184952978056,0.7829937304075235,0.6932503918495299,0.7672021943573668,0.7511363636363637,0.7456798589341693
63,0.7132543103448274,0.750342868338558,0.7859228056426332,0.6933581504702195,0.7649392633228841,0.7525078369905956,0.7493534482758621
62,0.7090419278996865,0.7608738244514106,0.7754996081504701,0.705564263322884,0.7585325235109719,0.758405172413793,0.7454545454545455
61,0.7197492163009405,0.7476978840125393,0.780221394984326,0.7015380094043888,0.7733836206896552,0.7545062695924766,0.7453565830721003
60,0.7199451410658309,0.7533111285266456,0.7737558777429466,0.7060736677115987,0.7678781347962382,0.7516261755485893,0.7398706896551724
59,0.7124510188087776,0.7463166144200627,0.7763616771159876,0.7110501567398119,0.7497648902821317,0.7540850313479625,0.7395376175548589
58,0.7238930250783698,0.7520670062695924,0.7716202978056426,0.690527037617555,0.7628820532915361,0.744455329153605,0.745865987460815
57,0.7127938871473354,0.7380583855799372,0.7707582288401253,0.6866477272727274,0.7485501567398118,0.7441908307210031,0.7397433385579938
56,0.6936030564263322,0.7349039968652038,0.7633326802507838,0.7039478840125393,0.7438675548589341,0.7430642633228841,0.7441810344827586
55,0.7119807993730408,0.7522727272727272,0.7670258620689655,0.7064263322884013,0.7574549373040754,0.7455916927899687,0.7534188871473354
54,0.7068671630094044,0.7450822884012538,0.7683777429467085,0.6927703761755486,0.7467476489028214,0.7481289184952978,0.7462872257053291
53,0.7165360501567398,0.7297903605015674,0.7611971003134796,0.7087774294670847,0.7476978840125392,0.7466300940438872,0.7440242946708464
52,0.7251567398119123,0.725724921630094,0.739498432601881,0.7088557993730407,0.7306524294670845,0.7281347962382444,0.7435932601880878
51,0.7170062695924765,0.7390771943573669,0.7780662225705328,0.6872942789968652,0.7460129310344827,0.7544670846394983,0.752400078369906
50,0.7230309561128527,0.7165262539184953,0.7606387147335424,0.6984815830721003,0.7233934169278997,0.7382445141065831,0.7294866771159875
49,0.7078076018808778,0.7130094043887147,0.7596590909090909,0.732543103448276,0.7286539968652039,0.7365791536050156,0.7214635579937305
48,0.720905172413793,0.729192789968652,0.7604819749216302,0.7274686520376177,0.7568867554858933,0.7099333855799373,0.7296042319749217
47,0.7179760971786834,0.7530760188087775,0.7404290752351097,0.7036246081504703,0.7470219435736678,0.7149098746081505,0.730182210031348
46,0.708346394984326,0.7455329153605016,0.7546630094043887,0.6967770376175549,0.7266163793103448,0.7112068965517241,0.7325235109717869
45,0.733973354231975,0.7097766457680251,0.7519200626959248,0.695199843260188,0.7394788401253919,0.7379506269592477,0.73467868338558
44,0.7380681818181818,0.7241575235109717,0.7535462382445142,0.6969435736677115,0.7251665360501567,0.7202194357366771,0.7394690438871474
43,0.7035462382445141,0.726430250783699,0.7602076802507837,0.6962088557993731,0.7311422413793103,0.7380485893416927,0.7296434169278998
42,0.7088460031347962,0.6955329153605017,0.7452194357366771,0.6962774294670847,0.7270474137931036,0.7183973354231975,0.7294474921630093
41,0.691349921630094,0.7135481974921631,0.7348550156739813,0.6855309561128526,0.7530270376175549,0.6857660658307211,0.7366183385579936
40,0.7083855799373041,0.7319553291536051,0.7394886363636364,0.71189263322884,0.7126959247648903,0.7289870689655173,0.716310736677116
39,0.7154290752351097,0.7453957680250783,0.7351684952978056,0.7113048589341694,0.7136755485893418,0.7351880877742947,0.745846394984326
38,0.7128624608150471,0.7208365987460815,0.7473354231974921,0.7062010188087774,0.7139596394984326,0.7068475705329155,0.7005779780564264
37,0.7108248432601881,0.7241575235109717,0.7505485893416928,0.6749510188087775,0.7108738244514106,0.7009404388714733,0.7144004702194356
36,0.7123138714733542,0.677801724137931,0.7296728056426333,0.7093064263322884,0.7358346394984328,0.7187793887147336,0.7302899686520377
35,0.7044572884012539,0.690360501567398,0.7452880094043888,0.7218358150470221,0.7058189655172414,0.7238832288401253,0.6731681034482759
34,0.6827880094043888,0.7100117554858935,0.7171238244514108,0.6828369905956112,0.7351978840125393,0.7067006269592475,0.6947492163009404
33,0.721914184952978,0.6908307210031348,0.7070043103448276,0.6845317398119123,0.7221003134796238,0.7019396551724137,0.6689361285266459
32,0.7173491379310345,0.69233934169279,0.6960619122257055,0.6870787617554859,0.7113048589341693,0.7071218652037619,0.6890282131661442
31,0.6616967084639498,0.7235207680250784,0.7359130094043888,0.6969239811912227,0.7096101097178683,0.67641065830721,0.677762539184953
30,0.691634012539185,0.7034482758620689,0.7433777429467086,0.6563283699059562,0.7149392633228839,0.716957288401254,0.6807210031347963
