RandomForest,AdaBoost,XGB,features_amounts
0.8951334776334777,0.8193183205683205,0.8695109057609057,60
0.8931777528027528,0.8163404373404374,0.8676698579198578,59
0.8901422605172605,0.8116198246198246,0.8632307553557554,58
0.8892436174936176,0.8102497086247087,0.8653983655233656,57
0.8875570540570541,0.8036559967809968,0.8616976911976912,56
0.8876933621933623,0.806724358974359,0.8595014707514709,55
0.8904543928293928,0.8003976301476301,0.8607471139971141,54
0.8886768093018095,0.8014194832944833,0.8518968947718948,53
0.8821809718059719,0.7966113747363748,0.8460675574425576,52
0.8878347208347209,0.7913376484626486,0.8575248640248642,51
0.8825577339327341,0.7988922466422468,0.8547895160395163,50
0.8745583305583307,0.796805056055056,0.8438530636030637,49
0.8732578116328117,0.8026625596625596,0.8361014541014541,48
0.8778988511488512,0.783341921966922,0.8310666833166833,47
0.8704249084249083,0.7798342352092352,0.8276272893772892,46
0.8664307220557221,0.7882430763680762,0.8301935425685427,45
0.8585903957153957,0.7820974303474304,0.8363693667443668,44
0.8598469447219447,0.7704609348984348,0.8182430763680764,43
0.8647295898545899,0.7798403957153958,0.8146663752913753,42
0.8507280913530912,0.7796887973137973,0.8225025391275391,41
0.8445842282717282,0.7508339577089578,0.815289751914752,40
0.8524083832833835,0.7704943528693529,0.8194233544233545,39
0.8497477244977244,0.7597192807192807,0.8166676379176379,38
0.8379496059496059,0.7691296203796203,0.8044789377289376,37
0.8350414446664447,0.7587975635475636,0.7958656066156067,36
0.8266497530247531,0.7507038794538795,0.8002711177711177,35
0.8141461524586523,0.76754773004773,0.8023727938727937,34
0.8270911449661449,0.7560933580308581,0.7940412365412366,33
0.8220807872682873,0.7608201381951383,0.7962810384060385,32
0.8033620684870686,0.7587291597291597,0.7795716921966921,31
0.8145461482961484,0.7548599456099457,0.7604141414141414,30
0.7835226301476302,0.7616435439560441,0.7511109723609725,29
0.7823531329781328,0.740781197968698,0.7547042679542679,28
0.7938376970251969,0.7357186424686425,0.7574440490065489,27
0.7773873973248973,0.7540441086691086,0.7774798812298812,26
0.7788468961593962,0.7281538530913529,0.7546854742479743,25
0.7685971805971805,0.7252830433455433,0.7562688561438561,24
0.7501643634143635,0.7363291500166499,0.7375576229326228,23
0.7499821567321566,0.7259369033744033,0.7378027597402598,22
0.7429693223443223,0.7277830086580087,0.7388135406260407,21
0.7406565725940726,0.7171726884226883,0.7540012279387279,20
0.7378819097569098,0.7059417041292042,0.6868699633699634,19
0.7454399073149074,0.7063259240759241,0.7158284285159284,18
0.720128989066489,0.7024676087801088,0.7312467254967254,17
0.7316995712620713,0.7013906648906649,0.6778359695859697,16
0.7080587398712398,0.7023642191142192,0.698698606948607,15
0.6996925574425574,0.6916342338217338,0.6600513514263515,14
0.6967066128316128,0.7096966158841158,0.6804291888666888,13
0.6801357392607392,0.695249451936952,0.6922014305139305,12
0.6723089618714618,0.6687622793872794,0.6763573648573649,11
0.6273138111888111,0.6754905094905096,0.652180056055056,10
0.6345290265290265,0.6834820665445664,0.6297902722277722,9
0.617687055999556,0.6607434648684649,0.6377549256299255,8
0.598638326950827,0.6440369283494283,0.642632124819625,7
0.6018182234432233,0.6303752358752359,0.6152136405261406,6
0.6071988289488289,0.6134915431790432,0.5893954933954932,5
0.5626725912975914,0.6094765096015096,0.5802525807525807,4
0.553791951104451,0.6114191156066157,0.572044635919636,3
0.5474702797202797,0.567664744977245,0.583333707958708,2
0.5448794053169053,0.5431529304029304,0.5124820249195249,1
