RandomForest,AdaBoost,XGB,features_amounts
0.8123480685980686,0.8123480685980686,0.8123480685980686,60
0.8105654068154069,0.8122575480075481,0.8125617021867022,59
0.808975038850039,0.8124345376845377,0.8101890054390054,58
0.8093682151182151,0.8121060051060051,0.8094954906204906,57
0.8110686813186814,0.8081158286158285,0.8081925851925853,56
0.8073861416361418,0.8097082500832501,0.8119384365634366,55
0.8113986568986569,0.8086180208680209,0.8100194943944944,54
0.8074405178155178,0.8111125957375955,0.8059109501609502,53
0.8041818598068599,0.8051684842934843,0.8042646242646242,52
0.8103829087579089,0.8077897519147518,0.8061829420579419,51
0.8069288489288489,0.8059049977799978,0.8068602231102231,50
0.8004461094461094,0.8057580475080475,0.8082607808857809,49
0.8091253052503052,0.8052939005439006,0.8062089854589856,48
0.8068412420912422,0.7969319846819847,0.8031493783993783,47
0.8051252358752359,0.7958364135864135,0.8005248501498501,46
0.8033472915972915,0.8016956099456098,0.8069884698634698,45
0.7931549422799422,0.8033035436785436,0.8022769175269175,44
0.8006386946386946,0.7941685952935954,0.7986080031080032,43
0.8024110056610058,0.799369436119436,0.8017119408369409,42
0.8005823204573204,0.8023993367743367,0.801468351093351,41
0.7940800172050172,0.7925558469308468,0.8079950327450328,40
0.8004866383616385,0.8017790681540682,0.798032301032301,39
0.8001261655011656,0.7925237817737818,0.8015299145299146,38
0.7960869824619825,0.8049016816516816,0.8027303668553667,37
0.7971186868686868,0.7943138944388946,0.7876221694971696,36
0.7980860667110667,0.7857295482295482,0.7825624514374514,35
0.7932540237540238,0.7916508491508492,0.7901111249861249,34
0.7995807942057942,0.7870550144300144,0.7852472943722943,33
0.7931285103785104,0.7837063492063491,0.7855807387057387,32
0.7788998778998779,0.7834133505383505,0.7835303446553447,31
0.7903304334554335,0.7851032578532579,0.7835164418914419,30
0.7935516705516704,0.7847365967365967,0.7805642690642691,29
0.7895534465534466,0.7922747946497946,0.7799703074703075,28
0.782704045954046,0.7932758214008213,0.7771068098568099,27
0.7737064602064602,0.7865394466644468,0.7885083666333667,26
0.7716590354090356,0.7871266372516372,0.7758525363525364,25
0.7840301642801644,0.7914956016206016,0.775472125097125,24
0.77537055999556,0.7599827811077811,0.7801426212676212,23
0.7755026501276501,0.7708968947718947,0.762985458985459,22
0.7789645077145078,0.7545002081252081,0.7723091491841492,21
0.7618271450771451,0.7687042679542679,0.7691370712620713,20
0.7532535381285381,0.7616725912975912,0.7663289904539905,19
0.7687707986457986,0.7803719613719614,0.7581596875346875,18
0.7580319541569542,0.7612056832056833,0.7750402791652793,17
0.7619346209346209,0.7586085581085581,0.7396967338217338,16
0.7622110944610945,0.7544769952269952,0.7460676406926406,15
0.7415930874680875,0.7429362304362305,0.7361520701520702,14
0.7621703574203573,0.7446229881229882,0.7263578782328782,13
0.730534854034854,0.7385153457653457,0.7461993561993563,12
0.7309754412254412,0.7285903540903542,0.7334974192474192,11
0.714044511044511,0.7280346736596737,0.7193052086802089,10
0.7122521783771784,0.7306336441336441,0.7079144189144189,9
0.7369424048174048,0.7032196969696971,0.7131248612498612,8
0.6923365662115663,0.7100407509157509,0.7075290404040404,7
0.6927145215895216,0.6792521506271505,0.6778208180708181,6
0.6638127844377845,0.6660700271950272,0.6561842879342878,5
0.6319215506715506,0.6521544705294705,0.6646397491397492,4
0.6353019758019758,0.6582133977133978,0.6415197163947164,3
0.6109128649128649,0.6070186896436897,0.6232208208458208,2
0.5903375235875236,0.5917832167832169,0.5733082958707959,1
