RandomForest,AdaBoost,XGB,features_amounts
0.7865484515484515,0.7542832167832169,0.7529536435786436,60
0.7937858877233877,0.7666254717504717,0.7655437964812964,59
0.7712606837606838,0.7738710664335665,0.7661293012543011,58
0.7653743409368409,0.7665298798423799,0.7607757104007105,57
0.76688088994339,0.7582368187368187,0.7466808608058608,56
0.7521985375735376,0.7300702908202907,0.7239186785436786,55
0.7676555319680319,0.7604342671217671,0.7340541194916195,54
0.7505876692751693,0.744093593906094,0.7346539294039294,53
0.7721999875124876,0.7295257867132868,0.7315013944388944,52
0.7503005744255745,0.7207363261738262,0.7421066156066157,51
0.7418097943722943,0.7169379231879234,0.7209495504495504,50
0.7255173576423577,0.7120604395604395,0.7147517274392274,49
0.7669442848817848,0.715050740925741,0.731579378954379,48
0.7240275488400488,0.7161146978021978,0.702890768953269,47
0.7332555014430013,0.7018263056388057,0.734929383116883,46
0.7362085622710624,0.6966363844488843,0.717614683927184,45
0.730068618881119,0.7055461829836831,0.7119427308802309,44
0.7299294316794317,0.7003237595737595,0.683344801032301,43
0.7338201798201798,0.7185210553335553,0.6901048534798535,42
0.7401054986679986,0.6969087440337439,0.7027788877788878,41
0.7376753454878455,0.7092402597402596,0.676360472860473,40
0.7311060744810745,0.7076967823842824,0.6902633685758687,39
0.7231525557775557,0.6856230713730713,0.6847628274503276,38
0.7051322566322568,0.7119247696747697,0.6878469377844377,37
0.7069731865356866,0.7003090312465312,0.6519483849483849,36
0.7262839937839937,0.6625995115995116,0.6757856587856587,35
0.7073646353646353,0.6790277153402153,0.6862596986346986,34
0.702943605006105,0.6673841852591853,0.6692876776001777,33
0.6857968906093906,0.6677774239649239,0.6415569083694084,32
0.6836469502719503,0.6773823884448885,0.6590267024642025,31
0.6721191586191587,0.6361683108558109,0.6571303488178488,30
0.6901133727383726,0.6787033383283383,0.6298155594405593,29
0.6840596001221002,0.6549546564546564,0.667332813020313,28
0.6933371836496837,0.6648105505605504,0.6682829045954045,27
0.6819160076035076,0.6639044497169497,0.636966810966811,26
0.6840365814740815,0.6831984820734822,0.6485032814407814,25
0.6978725441225441,0.6513759851259852,0.6504343573093573,24
0.673688048063048,0.6393232461982461,0.6432607461982461,23
0.6340299145299145,0.6376586815961816,0.6566529165279166,22
0.6701265956265957,0.6486777736152737,0.6295352564102564,21
0.622333028083028,0.6638435245310246,0.6399844599844601,20
0.6141273101898101,0.6332567848817849,0.612512432012432,19
0.6223229756354757,0.6457736568986568,0.6197130369630369,18
0.6415007978132977,0.6397137099012099,0.6084435078810079,17
0.6156326381951382,0.6485329462204462,0.5767720612720613,16
0.6440547161172161,0.624424062049062,0.5979663808413808,15
0.6467131826506827,0.6211359959484961,0.6245933788433788,14
0.6105184745809745,0.6472097000222,0.5775821678321679,13
0.6266148920523921,0.6235927822177822,0.5818533619158618,12
0.6057605796980796,0.6285152000777001,0.6060133130758131,11
0.5628011571761572,0.6056430860805859,0.5628230658230657,10
0.5655830350205351,0.5850297064047064,0.5688958263958264,9
0.5733460844710845,0.56884280996781,0.5387086524586524,8
0.5616858627483627,0.5910215964590965,0.5411429473304474,7
0.5750117868242868,0.5831872849372849,0.5623831654456655,6
0.5541522644022645,0.5771793553668554,0.5439854381729382,5
0.527683836996337,0.5543130966255967,0.49684751359751356,4
0.5542812118437119,0.581217803030303,0.5184747335997336,3
0.511053730991231,0.545677176989677,0.5169199481074481,2
0.5392998737373738,0.5332770007770008,0.5063504273504273,1
