num_features,CompleteRandomForest,XGB,DenoisingGraphEncoder,DAE,RandomForest,AdaBoost,LGBM
53,0.8125,0.7874999999999999,0.79375,0.81875,0.8,0.7625,0.80625
52,0.8087500000000001,0.783125,0.7899999999999999,0.8106249999999999,0.8049999999999999,0.76375,0.7975000000000001
51,0.8037500000000002,0.7581249999999999,0.7843749999999999,0.806875,0.80375,0.763125,0.803125
50,0.8087500000000001,0.76375,0.791875,0.805625,0.803125,0.763125,0.7749999999999999
49,0.809375,0.7350000000000001,0.79125,0.796875,0.795625,0.763125,0.7762499999999999
48,0.804375,0.7556250000000001,0.79625,0.8043750000000001,0.798125,0.7631249999999999,0.7925
47,0.798125,0.77375,0.7881250000000001,0.80625,0.805,0.7525000000000001,0.798125
46,0.7950000000000002,0.716875,0.7975,0.8012499999999999,0.8006250000000001,0.7475,0.7775000000000001
45,0.7925000000000001,0.756875,0.790625,0.795625,0.79875,0.743125,0.74
44,0.8024999999999999,0.7218749999999999,0.7899999999999999,0.79375,0.798125,0.736875,0.7924999999999999
43,0.794375,0.705625,0.791875,0.7925,0.79,0.73375,0.7793750000000002
42,0.788125,0.724375,0.7893749999999999,0.7987500000000001,0.7925,0.7368750000000001,0.7412500000000001
41,0.78375,0.719375,0.7912499999999999,0.7893749999999999,0.795625,0.6799999999999999,0.759375
40,0.7856249999999999,0.748125,0.790625,0.78625,0.79125,0.745625,0.74375
39,0.78,0.7281249999999999,0.788125,0.78625,0.7831250000000001,0.75125,0.776875
38,0.784375,0.7018749999999999,0.794375,0.79375,0.790625,0.72875,0.77
37,0.7825,0.711875,0.79,0.7949999999999999,0.7818750000000001,0.745,0.7575000000000001
36,0.785625,0.721875,0.7825,0.775,0.7825,0.74,0.7581249999999999
35,0.785625,0.744375,0.786875,0.780625,0.7849999999999999,0.71125,0.71
34,0.780625,0.666875,0.78875,0.781875,0.778125,0.6875,0.764375
33,0.78625,0.6799999999999999,0.785625,0.781875,0.78625,0.7537499999999999,0.76375
32,0.7768750000000001,0.7306250000000001,0.7893749999999999,0.778125,0.7825,0.746875,0.760625
31,0.771875,0.6893750000000001,0.7618750000000001,0.7775000000000001,0.781875,0.6375,0.7206250000000001
30,0.77375,0.68375,0.7787499999999999,0.7825,0.768125,0.731875,0.7474999999999999
29,0.76875,0.73875,0.7775,0.77125,0.775,0.6837500000000001,0.764375
28,0.769375,0.7143750000000001,0.7768750000000001,0.771875,0.7725000000000001,0.70125,0.7656249999999999
27,0.770625,0.703125,0.7775000000000001,0.768125,0.765625,0.6637500000000001,0.6931250000000001
26,0.759375,0.6812500000000001,0.7775,0.77375,0.77625,0.7318749999999999,0.7481249999999999
25,0.76125,0.70875,0.784375,0.7649999999999999,0.768125,0.63625,0.7725
24,0.755,0.704375,0.77875,0.7674999999999998,0.7693749999999999,0.6943750000000001,0.74375
23,0.7649999999999999,0.6881250000000001,0.78,0.7737499999999999,0.76125,0.6475,0.7274999999999999
22,0.7612500000000001,0.68875,0.7806249999999999,0.7675,0.761875,0.69125,0.7237500000000001
21,0.759375,0.675,0.7768750000000001,0.76625,0.7612500000000001,0.71,0.7537499999999999
20,0.765625,0.5925,0.7725000000000001,0.7649999999999999,0.7618750000000001,0.6950000000000001,0.7512500000000001
19,0.7587499999999999,0.6912499999999999,0.77625,0.768125,0.765625,0.7493749999999999,0.75625
18,0.7525,0.7112499999999999,0.765,0.76125,0.7531249999999999,0.71875,0.7612500000000001
17,0.7525000000000001,0.714375,0.761875,0.766875,0.7575000000000001,0.6874999999999999,0.7412500000000001
16,0.753125,0.6793750000000001,0.7581249999999999,0.77125,0.75,0.746875,0.731875
15,0.7581249999999999,0.6868749999999999,0.7587499999999999,0.760625,0.754375,0.7525000000000001,0.7493749999999999
14,0.7531249999999999,0.7112499999999999,0.7462500000000001,0.75875,0.7543750000000001,0.6824999999999999,0.7475
13,0.759375,0.609375,0.750625,0.75875,0.7543749999999999,0.6649999999999999,0.7181249999999999
12,0.746875,0.641875,0.75125,0.7575000000000001,0.755625,0.70625,0.753125
11,0.750625,0.6712499999999999,0.7481249999999999,0.765,0.755,0.6625,0.7193750000000001
10,0.7575000000000001,0.690625,0.741875,0.749375,0.75125,0.7468750000000001,0.7325
9,0.751875,0.693125,0.7475,0.7525000000000001,0.7575000000000001,0.69625,0.7512500000000001
8,0.7518750000000001,0.6925,0.746875,0.751875,0.7525,0.734375,0.75
7,0.7525,0.6762499999999999,0.7424999999999999,0.75125,0.74875,0.699375,0.7474999999999999
6,0.75125,0.7137499999999999,0.7474999999999999,0.7493749999999999,0.7525000000000001,0.704375,0.751875
5,0.75,0.71,0.749375,0.749375,0.751875,0.713125,0.749375
4,0.75,0.68125,0.753125,0.753125,0.75,0.7462500000000001,0.74875
3,0.75,0.7100000000000001,0.74625,0.7525000000000001,0.75,0.7462500000000001,0.7175
2,0.75,0.735,0.740625,0.755,0.75,0.744375,0.75
1,0.75,0.72875,0.745625,0.7525000000000001,0.75,0.75,0.75
