num_features,CompleteRandomForest,XGB,DenoisingGraphEncoder,DAE,RandomForest,AdaBoost,LGBM
34,0.9642857142857142,0.9464285714285714,0.8571428571428571,0.9642857142857142,0.9642857142857142,0.9821428571428571,0.9464285714285714
33,0.9642857142857142,0.9428571428571427,0.8589285714285715,0.9678571428571427,0.9607142857142856,0.9767857142857143,0.9446428571428571
32,0.9642857142857142,0.9357142857142857,0.8553571428571429,0.9714285714285715,0.9589285714285714,0.9678571428571429,0.9339285714285716
31,0.9642857142857142,0.9178571428571429,0.8482142857142856,0.9642857142857142,0.9624999999999998,0.9517857142857142,0.9303571428571429
30,0.9660714285714285,0.925,0.8571428571428571,0.9642857142857142,0.9625,0.9410714285714287,0.9285714285714285
29,0.9624999999999998,0.9285714285714285,0.85,0.9678571428571429,0.9535714285714285,0.95,0.9125
28,0.9589285714285714,0.9214285714285714,0.8892857142857142,0.9714285714285713,0.9642857142857142,0.9428571428571428,0.8928571428571429
27,0.9571428571428571,0.8910714285714286,0.9053571428571429,0.9642857142857142,0.9571428571428571,0.9392857142857143,0.9035714285714287
26,0.951785714285714,0.8946428571428571,0.8642857142857142,0.9625,0.957142857142857,0.9285714285714286,0.9
25,0.95,0.8732142857142857,0.8785714285714284,0.9625,0.951785714285714,0.9303571428571427,0.8982142857142857
24,0.9535714285714285,0.8964285714285714,0.8839285714285714,0.9642857142857142,0.9607142857142856,0.8910714285714286,0.9089285714285715
23,0.95,0.8428571428571429,0.8857142857142858,0.9553571428571429,0.9482142857142856,0.9214285714285714,0.9035714285714287
22,0.9464285714285714,0.8446428571428571,0.8785714285714287,0.9732142857142858,0.9464285714285714,0.9267857142857144,0.9
21,0.9482142857142858,0.8517857142857144,0.8785714285714287,0.9624999999999998,0.9535714285714285,0.9285714285714285,0.875
20,0.9428571428571428,0.8482142857142858,0.8589285714285714,0.9446428571428571,0.9428571428571428,0.8857142857142858,0.8767857142857143
19,0.9410714285714287,0.7964285714285715,0.8785714285714284,0.9607142857142857,0.9517857142857142,0.9124999999999999,0.8625
18,0.9321428571428569,0.8303571428571429,0.8910714285714286,0.95,0.9339285714285716,0.8999999999999998,0.8517857142857143
17,0.8964285714285716,0.8214285714285715,0.8875,0.9446428571428571,0.9232142857142858,0.8785714285714287,0.8375
16,0.9375,0.7785714285714286,0.8857142857142858,0.9553571428571427,0.9339285714285713,0.8821428571428571,0.85
15,0.8982142857142857,0.7571428571428571,0.8875,0.9464285714285715,0.9053571428571429,0.8785714285714287,0.7732142857142856
14,0.8785714285714287,0.7678571428571429,0.8803571428571427,0.9321428571428572,0.9232142857142855,0.8946428571428571,0.8035714285714286
13,0.8607142857142858,0.7910714285714286,0.8625,0.9285714285714286,0.8589285714285714,0.8357142857142857,0.8124999999999998
12,0.8285714285714286,0.7821428571428573,0.8785714285714287,0.8982142857142857,0.8910714285714286,0.8196428571428571,0.7928571428571429
11,0.8392857142857142,0.7321428571428572,0.8535714285714286,0.8910714285714286,0.8857142857142856,0.7267857142857144,0.8339285714285714
10,0.8375,0.6660714285714284,0.8410714285714287,0.892857142857143,0.8625,0.7821428571428571,0.7928571428571429
9,0.7642857142857142,0.7017857142857142,0.8357142857142856,0.8875,0.8410714285714285,0.7767857142857143,0.7321428571428571
8,0.7982142857142857,0.6642857142857144,0.8339285714285714,0.8589285714285715,0.7910714285714285,0.7982142857142858,0.7232142857142857
7,0.782142857142857,0.6946428571428571,0.8107142857142857,0.875,0.7321428571428571,0.8160714285714287,0.7125
6,0.7517857142857143,0.6946428571428572,0.8178571428571428,0.8553571428571429,0.7678571428571428,0.7267857142857144,0.6857142857142857
5,0.7303571428571429,0.6660714285714284,0.8017857142857142,0.8499999999999999,0.6910714285714286,0.7339285714285715,0.6910714285714287
4,0.6642857142857144,0.6839285714285714,0.7857142857142858,0.8232142857142858,0.7178571428571427,0.7267857142857143,0.6875
3,0.6767857142857142,0.6625,0.7428571428571429,0.7982142857142858,0.6660714285714284,0.6982142857142858,0.6785714285714286
2,0.6642857142857143,0.6660714285714286,0.7357142857142857,0.7535714285714286,0.6892857142857143,0.6857142857142857,0.6625
1,0.6767857142857142,0.6660714285714285,0.6749999999999999,0.7357142857142857,0.6607142857142857,0.6678571428571429,0.6767857142857142
