num_features,RandomForest,AdaBoost,LGBM,XGB,LogisticRegression,DAE
35,0.9965277777777779,0.954861111111111,0.9930555555555556,0.9965277777777779,0.8333333333333334,0.9444444444444444
34,0.9920138888888888,0.9552083333333332,0.992361111111111,0.9958333333333332,0.8427083333333332,0.9315972222222222
33,0.9885416666666667,0.951388888888889,0.9878472222222221,0.984375,0.8315972222222223,0.9428819444444445
32,0.9888888888888889,0.9590277777777777,0.992361111111111,0.9815972222222223,0.8250000000000002,0.9317708333333332
31,0.9777777777777776,0.9399305555555555,0.9802083333333333,0.9892361111111111,0.8326388888888889,0.9324652777777779
30,0.9770833333333334,0.95625,0.9805555555555555,0.9840277777777777,0.8479166666666668,0.9444444444444444
29,0.9819444444444445,0.9243055555555557,0.9708333333333332,0.9670138888888887,0.8,0.9362847222222224
28,0.9739583333333334,0.9197916666666666,0.9892361111111111,0.9583333333333334,0.804861111111111,0.9598958333333334
27,0.982638888888889,0.9274305555555558,0.9579861111111111,0.9715277777777777,0.8076388888888889,0.95
26,0.9725694444444443,0.9263888888888889,0.9510416666666668,0.9565972222222223,0.788888888888889,0.9560763888888889
25,0.9725694444444445,0.90625,0.9371527777777777,0.9743055555555555,0.7861111111111112,0.9411458333333332
24,0.9701388888888889,0.907986111111111,0.9371527777777778,0.9628472222222223,0.7711805555555554,0.9536458333333334
23,0.9673611111111111,0.8803819444444445,0.959375,0.9482638888888888,0.778125,0.9668402777777778
22,0.9482638888888889,0.8682291666666668,0.9618055555555557,0.9420138888888889,0.7447916666666667,0.9614583333333334
21,0.9666666666666668,0.9006944444444445,0.9256944444444445,0.8958333333333333,0.7472222222222222,0.9526041666666666
20,0.9527777777777777,0.9203125000000002,0.8881944444444445,0.9447916666666668,0.7708333333333334,0.9493055555555555
19,0.9510416666666666,0.88125,0.9260416666666668,0.9052083333333334,0.79375,0.953298611111111
18,0.9454861111111112,0.8597222222222222,0.9371527777777778,0.9090277777777779,0.7381944444444445,0.9579861111111111
17,0.946875,0.8472222222222221,0.8975694444444444,0.9034722222222223,0.7416666666666667,0.9432291666666668
16,0.9652777777777779,0.9159722222222222,0.8940972222222221,0.8432291666666668,0.7201388888888889,0.9715277777777779
15,0.9385416666666666,0.8633680555555555,0.8378472222222223,0.8927083333333334,0.7458333333333333,0.945486111111111
14,0.93125,0.8505208333333334,0.857638888888889,0.8501736111111112,0.7090277777777778,0.9482638888888889
13,0.9409722222222221,0.79375,0.8486111111111111,0.8449652777777779,0.7079861111111111,0.9440972222222224
12,0.9300347222222222,0.8529513888888889,0.8413194444444445,0.8354166666666668,0.6715277777777778,0.9416666666666667
11,0.9105902777777779,0.7762152777777778,0.8336805555555555,0.806423611111111,0.7256944444444444,0.9555555555555557
10,0.9317708333333334,0.7923611111111112,0.7593749999999999,0.8769097222222222,0.695486111111111,0.9458333333333334
9,0.892361111111111,0.6982638888888888,0.8024305555555555,0.8192708333333334,0.6100694444444444,0.9677083333333334
8,0.9197916666666666,0.7960069444444444,0.7975694444444443,0.81875,0.638888888888889,0.9107638888888889
7,0.9177083333333333,0.7152777777777777,0.718576388888889,0.7529513888888888,0.6368055555555556,0.8496527777777778
6,0.875173611111111,0.6871527777777777,0.6918402777777778,0.7539930555555555,0.6114583333333334,0.8996527777777779
5,0.8189236111111111,0.7227430555555555,0.7104166666666667,0.720486111111111,0.6121527777777779,0.7826388888888889
4,0.8458333333333334,0.6519097222222221,0.6373263888888888,0.7300347222222221,0.6034722222222223,0.78125
3,0.8036458333333332,0.6729166666666668,0.6145833333333334,0.6807291666666667,0.5527777777777778,0.7333333333333334
2,0.8164930555555555,0.6043402777777779,0.6892361111111112,0.6196180555555555,0.58125,0.6543402777777778
1,0.7010416666666667,0.5385416666666666,0.5151041666666667,0.55,0.5480902777777779,0.6887152777777779
