num_features,NeuralNetwork,TeacherStudents,DAE,RandomForest,AdaBoost,LGBM,XGB,LogisticRegression
65,0.9904761904761905,0.986111111111111,0.9666666666666666,0.9896825396825399,0.9708333333333334,0.9825396825396826,0.9857142857142858,0.9908730158730158
64,0.9910317460317459,0.9857142857142858,0.9672619047619048,0.9893253968253969,0.9690079365079365,0.9826190476190477,0.986547619047619,0.9907539682539681
63,0.9805952380952381,0.9842460317460319,0.9677777777777777,0.9880555555555555,0.9651587301587302,0.9763095238095237,0.986031746031746,0.9844444444444445
62,0.9844642857142857,0.983095238095238,0.965515873015873,0.9873809523809524,0.9682142857142857,0.9807142857142856,0.9816666666666667,0.9869047619047621
61,0.9728968253968253,0.9853968253968255,0.9692857142857143,0.9869047619047621,0.9699007936507936,0.9796825396825397,0.9785317460317462,0.9822619047619048
60,0.9670238095238096,0.9826587301587301,0.9622619047619047,0.9872222222222223,0.9674801587301587,0.9760714285714286,0.9712698412698414,0.9840873015873017
59,0.961924603174603,0.9851190476190477,0.9647619047619047,0.9847420634920635,0.9566468253968254,0.9671428571428573,0.9806349206349205,0.9889285714285714
58,0.9674603174603174,0.9842857142857143,0.9653968253968254,0.9837698412698412,0.9665674603174604,0.9783333333333333,0.9765079365079364,0.9836111111111112
57,0.9769246031746033,0.9811111111111112,0.9694047619047618,0.9831349206349207,0.96359126984127,0.961984126984127,0.9763095238095237,0.9819444444444445
56,0.9878174603174603,0.978373015873016,0.9630158730158728,0.9850793650793651,0.9643849206349205,0.9540476190476191,0.9776190476190477,0.9858333333333335
55,0.9615079365079365,0.9834126984126985,0.969484126984127,0.9797023809523809,0.9426785714285714,0.9543253968253967,0.9668253968253968,0.9742063492063494
54,0.9506349206349206,0.9746031746031747,0.9674603174603174,0.9822619047619048,0.9651190476190477,0.9701587301587301,0.9718452380952382,0.9776190476190477
53,0.9768253968253967,0.9777777777777776,0.9640079365079366,0.9805555555555557,0.9607936507936508,0.9756746031746031,0.9678769841269841,0.9708730158730159
52,0.9300396825396826,0.9811507936507937,0.959920634920635,0.9764285714285714,0.9489484126984127,0.954404761904762,0.964642857142857,0.9722222222222223
51,0.9521428571428572,0.9720238095238095,0.9667063492063491,0.9806746031746034,0.9506150793650793,0.9621031746031745,0.9661904761904763,0.9730555555555556
