num_features,CompleteRandomForest,XGB,DenoisingGraphEncoder,DAE,RandomForest,AdaBoost,LGBM
19,0.9162303664921467,0.9214659685863873,0.8429319371727748,0.8481675392670157,0.9214659685863873,0.8481675392670157,0.905759162303665
18,0.9,0.8848167539267017,0.8350785340314136,0.843455497382199,0.9026178010471204,0.8,0.8806282722513089
17,0.8984293193717278,0.899476439790576,0.831413612565445,0.8293193717277487,0.8591623036649214,0.7717277486910994,0.8554973821989529
16,0.8801047120418849,0.868586387434555,0.8261780104712042,0.82565445026178,0.8539267015706807,0.8031413612565445,0.8549738219895289
15,0.8712041884816755,0.8303664921465967,0.8146596858638745,0.8230366492146597,0.8492146596858638,0.7094240837696335,0.7910994764397906
14,0.8628272251308899,0.8130890052356021,0.8104712041884816,0.8089005235602095,0.8324607329842932,0.7413612565445027,0.7633507853403142
13,0.8460732984293194,0.7832460732984294,0.8020942408376964,0.8047120418848168,0.7701570680628272,0.7109947643979058,0.7900523560209424
12,0.8335078534031414,0.7371727748691099,0.7926701570680629,0.8036649214659686,0.7973821989528797,0.6801047120418848,0.7308900523560209
11,0.8125654450261781,0.7209424083769634,0.7905759162303665,0.7890052356020941,0.8198952879581152,0.6157068062827225,0.7382198952879581
10,0.8089005235602095,0.6753926701570679,0.7670157068062826,0.7863874345549738,0.694240837696335,0.6109947643979058,0.6900523560209424
9,0.7727748691099476,0.6869109947643979,0.7863874345549737,0.8062827225130891,0.7382198952879581,0.6109947643979059,0.6403141361256546
8,0.7685863874345549,0.6481675392670156,0.7513089005235603,0.7821989528795811,0.6968586387434554,0.5842931937172775,0.5947643979057592
7,0.7570680628272252,0.6057591623036649,0.769109947643979,0.7732984293193719,0.5895287958115183,0.5884816753926703,0.5596858638743456
6,0.7486910994764396,0.6287958115183245,0.743455497382199,0.7727748691099476,0.593717277486911,0.556020942408377,0.5507853403141361
5,0.6623036649214661,0.5675392670157068,0.6931937172774869,0.7612565445026178,0.6497382198952879,0.5670157068062827,0.5591623036649215
4,0.6413612565445026,0.5486910994764397,0.6842931937172775,0.6926701570680628,0.5664921465968586,0.5638743455497383,0.5209424083769634
3,0.6094240837696335,0.5403141361256545,0.6219895287958115,0.6764397905759162,0.5649214659685864,0.5486910994764398,0.4795811518324607
2,0.5486910994764397,0.5460732984293194,0.6062827225130889,0.7120418848167539,0.542931937172775,0.5465968586387435,0.46073298429319365
1,0.5554973821989528,0.5392670157068062,0.5486910994764398,0.6581151832460733,0.5528795811518326,0.5392670157068062,0.46073298429319365
