num_features,MeanGradientBoostingClassifier,GAT,GCN,DenoisingGraphEncoder,CompleteRandomForest,CompleteGradientBoostingClassifier,XGB,RandomForest,AdaBoost,LGBM
60,0.7857142857142857,0.7619047619047619,0.7380952380952381,0.5952380952380951,0.7380952380952381,0.8095238095238095,0.8333333333333334,0.6904761904761905,0.7857142857142857,0.7857142857142857
59,0.7952380952380953,0.7619047619047619,0.7380952380952381,0.5952380952380951,0.7428571428571429,0.8023809523809524,0.8119047619047619,0.7,0.7714285714285714,0.7761904761904762
58,0.7952380952380953,0.7595238095238095,0.7119047619047618,0.5952380952380951,0.7476190476190476,0.7857142857142858,0.8071428571428572,0.6928571428571428,0.7547619047619047,0.7738095238095237
57,0.7928571428571429,0.7071428571428571,0.7214285714285715,0.6047619047619047,0.7261904761904763,0.7880952380952382,0.8238095238095238,0.6952380952380952,0.7714285714285714,0.7619047619047619
56,0.7976190476190477,0.75,0.7,0.6,0.730952380952381,0.7928571428571429,0.7976190476190477,0.6976190476190476,0.7619047619047619,0.7738095238095238
55,0.7857142857142858,0.726190476190476,0.7190476190476192,0.5976190476190476,0.7238095238095237,0.7619047619047619,0.7833333333333333,0.6904761904761905,0.7261904761904762,0.7571428571428571
54,0.7833333333333333,0.7452380952380953,0.7285714285714286,0.6047619047619047,0.7142857142857144,0.7571428571428571,0.7928571428571429,0.7023809523809523,0.7190476190476189,0.7476190476190476
53,0.7666666666666666,0.7380952380952381,0.6880952380952381,0.6047619047619047,0.7166666666666666,0.7214285714285714,0.7666666666666666,0.6928571428571428,0.7285714285714285,0.7071428571428571
52,0.7761904761904761,0.7214285714285714,0.719047619047619,0.6,0.7142857142857144,0.7523809523809523,0.8,0.7,0.7095238095238097,0.7
51,0.7976190476190477,0.7476190476190476,0.7238095238095239,0.5976190476190476,0.7119047619047619,0.7476190476190476,0.8023809523809524,0.6761904761904762,0.7047619047619047,0.7285714285714285
50,0.7928571428571429,0.6928571428571428,0.7119047619047618,0.5976190476190476,0.6928571428571428,0.7238095238095239,0.7952380952380952,0.6952380952380952,0.7214285714285715,0.6833333333333332
49,0.7809523809523808,0.7119047619047619,0.6928571428571428,0.6071428571428571,0.6904761904761905,0.6666666666666666,0.7738095238095237,0.6857142857142857,0.7238095238095237,0.6690476190476191
48,0.7880952380952381,0.7333333333333333,0.6666666666666666,0.6023809523809524,0.6833333333333333,0.7095238095238094,0.7738095238095237,0.6833333333333333,0.7285714285714286,0.680952380952381
47,0.7880952380952382,0.719047619047619,0.7190476190476189,0.5952380952380951,0.6952380952380952,0.6714285714285715,0.7547619047619047,0.6761904761904762,0.6928571428571428,0.6952380952380952
46,0.7547619047619047,0.7214285714285713,0.6738095238095239,0.6023809523809524,0.6380952380952382,0.7000000000000001,0.7785714285714285,0.6642857142857143,0.7309523809523809,0.6333333333333334
45,0.7857142857142858,0.6976190476190476,0.7095238095238094,0.5976190476190476,0.6452380952380954,0.6785714285714285,0.7880952380952382,0.6595238095238095,0.638095238095238,0.6761904761904761
44,0.7785714285714285,0.6904761904761905,0.6476190476190475,0.5952380952380951,0.6666666666666667,0.630952380952381,0.7619047619047619,0.6547619047619049,0.6547619047619048,0.6642857142857143
43,0.7904761904761906,0.6738095238095239,0.6857142857142858,0.6023809523809524,0.6833333333333333,0.6,0.7476190476190476,0.6285714285714287,0.6619047619047619,0.6190476190476191
42,0.7357142857142857,0.6452380952380953,0.6928571428571428,0.6095238095238096,0.569047619047619,0.6214285714285716,0.7595238095238095,0.6571428571428573,0.6404761904761904,0.6523809523809524
41,0.75,0.6761904761904762,0.6666666666666667,0.6071428571428572,0.6595238095238095,0.5880952380952381,0.7452380952380953,0.6333333333333334,0.6357142857142858,0.6761904761904762
40,0.7642857142857142,0.7047619047619047,0.6785714285714285,0.6023809523809524,0.5738095238095238,0.5642857142857143,0.769047619047619,0.5809523809523809,0.6523809523809524,0.6190476190476191
39,0.7714285714285714,0.6214285714285716,0.6333333333333334,0.6119047619047618,0.6023809523809524,0.6119047619047618,0.7523809523809524,0.6119047619047618,0.6452380952380953,0.5761904761904763
38,0.7642857142857143,0.6333333333333334,0.6714285714285715,0.6023809523809524,0.5595238095238095,0.5666666666666667,0.7452380952380953,0.5809523809523809,0.5619047619047619,0.5452380952380953
37,0.7476190476190476,0.7023809523809523,0.6523809523809525,0.6071428571428572,0.580952380952381,0.5023809523809525,0.7357142857142858,0.5785714285714285,0.6952380952380952,0.5738095238095238
36,0.7119047619047619,0.6904761904761905,0.6476190476190478,0.6095238095238095,0.55,0.4666666666666667,0.730952380952381,0.5523809523809524,0.6,0.5404761904761906
35,0.75,0.6309523809523808,0.6333333333333334,0.6,0.6,0.48571428571428577,0.7357142857142855,0.5714285714285714,0.4761904761904763,0.6071428571428571
34,0.75,0.5857142857142856,0.6738095238095239,0.6023809523809524,0.5119047619047619,0.5452380952380953,0.7452380952380953,0.5476190476190476,0.5785714285714285,0.6047619047619047
33,0.7285714285714286,0.5880952380952381,0.6761904761904762,0.6023809523809525,0.5380952380952382,0.4642857142857143,0.6738095238095239,0.4833333333333334,0.5452380952380953,0.611904761904762
32,0.7333333333333334,0.6571428571428571,0.6547619047619048,0.6071428571428571,0.5000000000000001,0.48571428571428577,0.6857142857142857,0.480952380952381,0.5023809523809524,0.6261904761904764
31,0.7666666666666667,0.638095238095238,0.6285714285714286,0.6023809523809524,0.4547619047619048,0.44761904761904764,0.7095238095238094,0.5047619047619047,0.5857142857142857,0.5666666666666668
30,0.7476190476190475,0.6476190476190476,0.6690476190476191,0.6,0.5023809523809524,0.4309523809523809,0.6928571428571428,0.5119047619047619,0.5095238095238095,0.4547619047619048
29,0.7190476190476189,0.6214285714285714,0.6285714285714286,0.6119047619047618,0.4547619047619048,0.45000000000000007,0.7595238095238095,0.4928571428571429,0.48571428571428577,0.5642857142857143
28,0.7119047619047618,0.5904761904761905,0.6690476190476191,0.6,0.45952380952380956,0.480952380952381,0.6714285714285715,0.4547619047619048,0.5476190476190477,0.5476190476190477
27,0.7595238095238095,0.5976190476190477,0.6238095238095238,0.619047619047619,0.45952380952380956,0.4404761904761905,0.7047619047619047,0.4333333333333333,0.4904761904761905,0.5404761904761906
26,0.7214285714285713,0.5809523809523809,0.630952380952381,0.5976190476190476,0.4309523809523809,0.4428571428571429,0.6880952380952381,0.4095238095238095,0.4547619047619048,0.48571428571428565
25,0.6857142857142857,0.580952380952381,0.6166666666666667,0.6119047619047618,0.43571428571428567,0.4261904761904762,0.661904761904762,0.4261904761904762,0.46904761904761905,0.4904761904761905
24,0.6880952380952381,0.6452380952380952,0.6071428571428572,0.6119047619047618,0.42142857142857143,0.43571428571428567,0.7404761904761904,0.45238095238095244,0.4333333333333333,0.44761904761904764
23,0.6714285714285714,0.569047619047619,0.6190476190476191,0.6023809523809524,0.41428571428571426,0.4119047619047619,0.6928571428571428,0.44523809523809527,0.4904761904761904,0.4428571428571428
22,0.7238095238095238,0.5214285714285716,0.6166666666666667,0.6261904761904761,0.41904761904761906,0.40714285714285714,0.6857142857142857,0.4166666666666667,0.5309523809523811,0.44761904761904764
21,0.7404761904761904,0.5976190476190476,0.6023809523809522,0.6119047619047618,0.4309523809523809,0.40714285714285714,0.6666666666666667,0.40476190476190477,0.44523809523809527,0.42857142857142855
20,0.6714285714285715,0.5333333333333334,0.5380952380952382,0.6095238095238096,0.4333333333333333,0.4095238095238095,0.6547619047619048,0.43571428571428567,0.4642857142857143,0.4238095238095238
19,0.6595238095238095,0.5047619047619047,0.5904761904761904,0.6071428571428572,0.4404761904761904,0.40476190476190477,0.6476190476190476,0.40476190476190477,0.4333333333333333,0.4738095238095238
18,0.6095238095238095,0.588095238095238,0.611904761904762,0.5904761904761904,0.40476190476190477,0.40476190476190477,0.6428571428571428,0.40476190476190477,0.4309523809523809,0.41904761904761906
17,0.719047619047619,0.48809523809523814,0.5857142857142857,0.6119047619047618,0.4404761904761904,0.40476190476190477,0.6714285714285714,0.40476190476190477,0.44285714285714295,0.40476190476190477
16,0.638095238095238,0.49285714285714277,0.5285714285714286,0.6095238095238095,0.40476190476190477,0.40476190476190477,0.661904761904762,0.43809523809523804,0.40714285714285714,0.41428571428571426
15,0.6285714285714287,0.47857142857142865,0.5809523809523809,0.6238095238095237,0.4261904761904762,0.40952380952380957,0.619047619047619,0.40476190476190477,0.40476190476190477,0.40476190476190477
14,0.5857142857142857,0.5047619047619047,0.55,0.6023809523809524,0.40476190476190477,0.40476190476190477,0.5976190476190476,0.40476190476190477,0.40714285714285714,0.4119047619047619
13,0.5595238095238095,0.5142857142857143,0.5023809523809524,0.6071428571428571,0.40476190476190477,0.40476190476190477,0.6523809523809523,0.40476190476190477,0.42142857142857143,0.43571428571428567
12,0.6285714285714286,0.480952380952381,0.5642857142857143,0.6238095238095237,0.40476190476190477,0.40476190476190477,0.6142857142857143,0.40476190476190477,0.4095238095238095,0.4095238095238095
11,0.5547619047619048,0.5261904761904762,0.5571428571428572,0.5976190476190476,0.40476190476190477,0.40476190476190477,0.6166666666666667,0.40476190476190477,0.4261904761904762,0.40476190476190477
10,0.44523809523809527,0.5119047619047619,0.5357142857142858,0.6119047619047618,0.40476190476190477,0.40476190476190477,0.6119047619047618,0.40476190476190477,0.4261904761904762,0.40476190476190477
9,0.5952380952380952,0.44523809523809527,0.5547619047619048,0.6190476190476192,0.40476190476190477,0.40476190476190477,0.5976190476190476,0.40476190476190477,0.40714285714285714,0.40476190476190477
8,0.5738095238095238,0.4214285714285714,0.519047619047619,0.5999999999999999,0.40476190476190477,0.40476190476190477,0.6,0.40476190476190477,0.40476190476190477,0.40476190476190477
7,0.4642857142857143,0.4428571428571429,0.47857142857142865,0.6571428571428571,0.40476190476190477,0.40476190476190477,0.5952380952380951,0.40476190476190477,0.40476190476190477,0.40476190476190477
6,0.4976190476190476,0.41904761904761906,0.5261904761904762,0.6142857142857142,0.40476190476190477,0.40476190476190477,0.5952380952380951,0.40476190476190477,0.40476190476190477,0.40476190476190477
5,0.5023809523809525,0.4166666666666667,0.4928571428571429,0.638095238095238,0.40476190476190477,0.40476190476190477,0.5952380952380951,0.40476190476190477,0.40476190476190477,0.40476190476190477
4,0.48809523809523814,0.42142857142857143,0.5,0.6666666666666666,0.40476190476190477,0.40476190476190477,0.5952380952380951,0.40476190476190477,0.40476190476190477,0.40476190476190477
3,0.4904761904761905,0.40476190476190477,0.47619047619047616,0.6142857142857143,0.40476190476190477,0.40476190476190477,0.5952380952380951,0.40476190476190477,0.40476190476190477,0.40476190476190477
2,0.43571428571428567,0.4119047619047619,0.4928571428571429,0.55,0.40476190476190477,0.40476190476190477,0.5952380952380951,0.40476190476190477,0.40476190476190477,0.40476190476190477
1,0.40476190476190477,0.40476190476190477,0.45,0.5238095238095237,0.40476190476190477,0.40476190476190477,0.5952380952380951,0.40476190476190477,0.40476190476190477,0.40476190476190477
