num_features,NeuralNetwork,TeacherStudents,DAE,RandomForest,AdaBoost,LGBM,XGB,LogisticRegression
65,0.9499999999999998,0.93125,0.93125,0.9250000000000002,0.9375,0.9375,0.94375,0.9562500000000002
64,0.9337499999999999,0.93,0.93,0.93,0.934375,0.93875,0.9424999999999999,0.944375
63,0.9418750000000001,0.9281250000000002,0.9287500000000002,0.9287500000000002,0.929375,0.9400000000000001,0.9412499999999999,0.934375
62,0.915,0.9193749999999999,0.9293750000000001,0.9275,0.9125,0.9356249999999999,0.930625,0.940625
61,0.88375,0.9181250000000002,0.9268750000000001,0.91875,0.889375,0.9193749999999999,0.9331249999999999,0.9331250000000001
60,0.928125,0.9237499999999998,0.9243750000000002,0.9193749999999999,0.9087500000000001,0.925,0.92875,0.905
59,0.88375,0.921875,0.928125,0.9193749999999999,0.9268750000000001,0.9237500000000001,0.911875,0.915
58,0.8631249999999999,0.9168750000000001,0.9243750000000001,0.9200000000000002,0.8543750000000001,0.9012500000000001,0.9249999999999998,0.899375
57,0.874375,0.9225,0.9256249999999999,0.9231250000000001,0.9037499999999999,0.913125,0.9181250000000001,0.9106249999999999
56,0.9168750000000001,0.905625,0.93625,0.915625,0.8837499999999998,0.923125,0.928125,0.8768749999999998
55,0.89625,0.9018750000000001,0.92875,0.9193749999999999,0.865625,0.8943749999999999,0.8924999999999998,0.9081250000000001
54,0.88375,0.923125,0.9306249999999998,0.9075,0.8925000000000001,0.884375,0.9018749999999999,0.8668750000000001
53,0.865625,0.8962499999999999,0.9375,0.9125,0.8549999999999999,0.920625,0.9093749999999998,0.89
52,0.8412500000000002,0.898125,0.93,0.9099999999999999,0.7662500000000001,0.9149999999999998,0.915625,0.88375
51,0.846875,0.8775000000000001,0.9231250000000001,0.9106249999999999,0.849375,0.8881249999999999,0.9043750000000002,0.8643749999999999
50,0.8099999999999999,0.8775000000000001,0.931875,0.9106250000000001,0.701875,0.8887499999999999,0.9037499999999999,0.8574999999999999
49,0.838125,0.8762500000000001,0.9225,0.89,0.834375,0.8956250000000001,0.8712500000000001,0.835
48,0.8237499999999999,0.890625,0.928125,0.9025000000000001,0.7,0.884375,0.8581249999999999,0.8512500000000001
47,0.8324999999999999,0.86625,0.93125,0.9125,0.7787499999999999,0.8625,0.8625,0.8825
46,0.829375,0.874375,0.9256249999999999,0.896875,0.7731250000000001,0.8231249999999999,0.8931250000000001,0.840625
45,0.819375,0.85125,0.9268749999999999,0.896875,0.696875,0.8706249999999999,0.85125,0.853125
44,0.813125,0.8774999999999998,0.915,0.8793749999999999,0.8537500000000001,0.8987499999999999,0.8862500000000001,0.8487500000000001
43,0.81125,0.8606250000000001,0.930625,0.8875,0.6718750000000001,0.815625,0.88375,0.8225
42,0.8081249999999999,0.87375,0.920625,0.9168749999999999,0.79125,0.845,0.8724999999999999,0.8275
41,0.79125,0.8693750000000001,0.9112499999999999,0.9,0.8018749999999999,0.87625,0.82875,0.851875
40,0.75875,0.8362499999999999,0.9181250000000001,0.8637500000000001,0.785,0.8318750000000001,0.8487500000000001,0.8256249999999999
39,0.80625,0.8375,0.9337500000000001,0.8787500000000001,0.64,0.803125,0.8074999999999999,0.786875
38,0.7875,0.8543749999999999,0.9225000000000001,0.8462500000000001,0.6950000000000001,0.851875,0.8137500000000001,0.828125
37,0.7881250000000001,0.8362499999999999,0.911875,0.8393750000000001,0.665625,0.8731250000000002,0.8143749999999998,0.8012500000000001
36,0.7887500000000001,0.8025,0.9087500000000001,0.8393749999999999,0.6881250000000001,0.838125,0.82,0.7849999999999999
35,0.79,0.8412499999999999,0.9087500000000001,0.8912500000000001,0.678125,0.85875,0.838125,0.774375
34,0.7731250000000001,0.7881249999999999,0.915625,0.8606250000000001,0.7337500000000001,0.806875,0.718125,0.811875
33,0.764375,0.8412499999999999,0.9112500000000001,0.8456249999999998,0.6162500000000001,0.7625,0.82,0.756875
32,0.7274999999999999,0.7706250000000001,0.9043749999999999,0.8237499999999999,0.634375,0.819375,0.76,0.820625
31,0.7706250000000001,0.804375,0.900625,0.8368749999999998,0.6068749999999999,0.811875,0.745625,0.77
30,0.7481249999999999,0.849375,0.9049999999999999,0.8162499999999999,0.634375,0.7349999999999999,0.7437500000000001,0.81375
29,0.7925000000000001,0.795625,0.9025000000000001,0.775625,0.635625,0.775625,0.8125,0.774375
28,0.74125,0.78125,0.9012499999999999,0.8193750000000002,0.66,0.75375,0.836875,0.79625
27,0.734375,0.81125,0.9,0.8168750000000001,0.701875,0.7075,0.8162500000000001,0.789375
26,0.720625,0.819375,0.885,0.7612500000000001,0.585,0.7987500000000001,0.7675,0.728125
25,0.7118749999999999,0.7937500000000001,0.899375,0.8075000000000001,0.5775,0.8262499999999999,0.7231250000000001,0.748125
24,0.718125,0.734375,0.8875,0.80625,0.6425,0.66875,0.7475,0.775
23,0.665625,0.770625,0.8837499999999998,0.766875,0.6399999999999999,0.8025,0.735625,0.7143750000000001
